Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	-	-	2	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-		-	4
Baird, John	-	-	-	-	-	-	-	-	-	-			-	-	-	-								
Blakey, John			-	-	-	-			-	-	-	-							-	-	-	-	-	
Burton, Matthew	8	12	23	11	26	32	11	27	21	22	20	30	19	35	26	26	11	32	24	22	15	15	24	492
Clayton, Shane	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-						
Cochrane, Stuart	-	-	1	1	1	1	-	1				1				-	-	-	-	-	-	1	-	7
Colbert, Leigh	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Grant, Shannon	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	
Harding, Leigh	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Harris, Daniel								-	-	-	-													
Harvey, Brent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	
Jones, Corey	-	2	-	1																	1	-	1	5
King, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Lange, Adam								-																
Makepeace, Troy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Martyn, Mick		3	-	-	-				-	-	-	-	2	-	-	1	-	-	-	1	-	-	-	7
McCartney, Jason	2	-	-	-	-	-	-	-	-	-	-	1	2							-				5
Morrell, Digby					1	-	-	-	2	-	1	-	1	-	1	1	1	-	-	2	1	-	-	11
Motlop, Daniel						-	1										-	-	-					1
Motlop, Shannon	-	-	-	-	-	1	-														-	-		1
Petrie, Drew													11	5	-	4	-	1	-		-	3	-	24
Pickett, Byron	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-		-	3
Porter, Mark	12	11	10	14	5	10	25	2	12	14	14	6		6	5		19	6	11	21	20	7	7	237
Rawlings, Brady													-	-	-	-	-	-	-	-	-	-	-	
Robbins, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rocca, Saverio	5	3	1	3	5	-	5	2	2	2	6	1	7	1	1	5	4	2	2	2			1	60
Simpson, Adam	-	2	1	1	-	-	1	-	2	1	-	1	-	-	-	2	2	2	-	1	1	2	1	20
Sinclair, Jess	-	-									-	-	-	-	-	-	-	-	-	-	-	-	-	
Smith, Dylan													-	-	-	-				-	-	-		
Stevens, Anthony	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-					1
Teague, David								-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	2
Watt, Shannon	-	-				-	1										-					-		1
Totals	28	34	38	33	38	44	44	32	39	40	41	40	43	47	33	40	37	44	38	49	38	28	34	882
Opponent	PA	WB	GE	SY	CA	HW	WC	AD	ME	ES	RI	BL	CW	SK	FR	PA	WB	GE	SY	CA	HW	WC	ME	
