Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	3	2	3	5	1	-	7	2	3	2	3	3	2	2	3	1	-	-	3	4	3		2	54
Baird, John	1	2	1	1	1	5	-	-	-	-			2	4	2	1								20
Blakey, John			-	-	-	1			-	2	-	1							1	1	-	4	4	14
Burton, Matthew	-	-	2	-	-	1	-	1	2	-	1	-	-	1	1	2	-	1	-	-	1	2	1	16
Clayton, Shane	-	-	4	1	-	1	1	-	1	-	-	-			3	3	-	2						16
Cochrane, Stuart	3	2	6	5	2	4	1	1				1				3	3	4	5	4	2	5	-	51
Colbert, Leigh	1		1	1	2	1	1	-	4	4	2	2	1	1	1	2	-	2	1	4	-	3	3	37
Grant, Shannon	3	3	1	1	1	-	2	1	2	-	4	-	2	3				1	1	4	1	2	1	33
Harding, Leigh	1	-	2	-	1		1	1	-	1	3	-	2	2	-	2	-	1	1	2	1	1	2	24
Harris, Daniel								3	2	3	-													8
Harvey, Brent	2	5	4	1	2	3	1	6	2	2	2	1	3	2	-	3				1	2	3	-	45
Jones, Corey	1	5	4	1																	3	-	2	16
King, David	-	1	2	1	1	-	1	2	1	4	3	-	2	2	-	2	1	3	2	2		3	1	34
Lange, Adam								-																
Makepeace, Troy	1	-	3	3	1	1	4	3	1	1	1	3	-	2	1	-	1	1	2	-	2	6	1	38
Martyn, Mick		-	2	1	-				1	-	2	1	2	-	1	1	-	2	1	-	-	-	-	14
McCartney, Jason	-	-	-	1	-	1	1	-	3	2	1	-	-							-				9
Morrell, Digby					-	1	3	1	6	2	2	1	-	2	3	2	2	-	-	4	4	1	-	34
Motlop, Daniel						1	-										5	1	1					8
Motlop, Shannon	-	-	-	1	1	1	3														1	2		9
Petrie, Drew													4	5	1	3	3	1	2		1	7	3	30
Pickett, Byron	9	2	4	2	3	7	1	3	3	5	5	1	3	1	3	4	3	5	4	2	1		2	73
Porter, Mark	1	-	3	2	-	1	1	1	1	4	3	-		3	1		3	-	-	3	3	3	1	34
Rawlings, Brady													1	4	4	2	2	1	1	-	2	1	1	19
Robbins, Ben	7	4	8	6	4	-	5	3	2	3	3	3	3	5	2	10	2	7	1	7	4	12	4	105
Rocca, Saverio	4	-	2	1	-	1	1	2	1	1	1	-	-	1	-	3	1	1	1	2			2	25
Simpson, Adam	4	2	2	1	5	1	4	1	6	5	2	3	-	1	2	5	3	5	3	4	1	8	4	72
Sinclair, Jess	1	2									3	2	1	5	3	4	1	2	2	8	-	3	3	40
Smith, Dylan													2	5	3	2				4	1	7		24
Stevens, Anthony	1	1	10	2	3	5	1	3	3	1	2	3	1	4	1	11	5	7	1					65
Teague, David								3	1	3	5	-	1	1	-	5	2	1	1	7	5	1	1	37
Watt, Shannon	3	-				-	-										1					-		4
Totals	46	31	64	37	28	36	39	37	45	45	48	25	32	56	35	71	38	48	34	63	38	74	38	1008
Opponent	PA	WB	GE	SY	CA	HW	WC	AD	ME	ES	RI	BL	CW	SK	FR	PA	WB	GE	SY	CA	HW	WC	ME	
