Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	1	1	-	-	-	-	1	-	-	-	-	-	-	3	2	-	-	-	1	2	-		-	11
Baird, John	2	-	-	4	1	-	1	-	1	-			-	1	2	-								12
Blakey, John			-	-	-	-			-	-	3	-							-	-	2	9	1	15
Burton, Matthew	1	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	3
Clayton, Shane	1	-	-	1	-	-	-	-	-	-	1	-			-	-	-	-						3
Cochrane, Stuart	-	-	-	-	-	-	1	-				-				-	2	1	-	-	-	-	1	5
Colbert, Leigh	-		-	-	-	-	-	1	-	-	-	-	-	3	-	1	-	-	-	1	1	-	-	7
Grant, Shannon	-	-	-	-	2	3	-	7	1	-	1	-	1	-				1	1	2	-	1	5	25
Harding, Leigh	-	2	-	-	-		-	9	2	-	-	-	2	1	2	1	4	-	-	1	3	1	1	29
Harris, Daniel								-	-	-	-													
Harvey, Brent	5	9	1	2	6	5	1	-	5	2	4	4	4	7	-	2				2	5	3	6	73
Jones, Corey	-	-	-	-																	-	1	-	1
King, David	5	5	-	1	1	2	1	-	1	3	4	1	-	4	7	3	3	4	6	1		1	2	55
Lange, Adam								-																
Makepeace, Troy	-	5	3	3	2	6	-	-	-	2	1	1	-	4	2	2	6	-	-	-	1	6	7	51
Martyn, Mick		-	-	-	-				1	-	-	-	-	-	-	-	-	2	6	-	-	-	2	11
McCartney, Jason	-	-	-	-	-	-	-	-	-	-	-	2	-							-				2
Morrell, Digby					1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	2
Motlop, Daniel						10	-										1	-	1					12
Motlop, Shannon	-	4	5	-	-	1	-														3	4		17
Petrie, Drew													-	-	-	-	-	-	-		-	-	-	
Pickett, Byron	4	5	1	1	1	6	1	2	1	4	2	-	-	3	1	-	-	-	2	2	4		2	42
Porter, Mark	-	-	-	-	-	-	-	-	-	-	-	-		-	-		-	-	-	-	-	-	-	
Rawlings, Brady													-	-	-	-	-	-	-	2	-	1	-	3
Robbins, Ben	1	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	4
Rocca, Saverio	-	4	-	-	-	-	-	-	1	-	-	-	2	-	3	-	-	-	-	-			1	11
Simpson, Adam	-	-	-	2	-	-	-	-	-	-	-	1	-	3	-	-	1	-	-	-	-	-	-	7
Sinclair, Jess	1	3									3	1	2	2	6	-	2	4	1	1	1	3	1	31
Smith, Dylan													-	-	-	-				-	-	-		
Stevens, Anthony	3	8	4	2	4	2	2	5	1	1	5	-	-	1	4	-	2	1	-					45
Teague, David								-	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-	3
Watt, Shannon	-	-				-	-										-					-		
Totals	24	46	14	16	18	35	8	25	14	12	26	10	12	33	29	10	21	14	19	14	20	31	29	480
Opponent	PA	WB	GE	SY	CA	HW	WC	AD	ME	ES	RI	BL	CW	SK	FR	PA	WB	GE	SY	CA	HW	WC	ME	
