Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	2	-	1	2	-		-	6
Baird, John	-	-	-	-	-	-	-	-	-	-			2	2	-	-								4
Blakey, John			-	-	-	-			-	-	-	-							1	1	-	-	-	2
Burton, Matthew	-	-	-	1	1	-	-	-	1	1	2	-	-	2	-	1	-	-	1	1	1	-	-	12
Clayton, Shane	-	1	-	1	-	3	1	2	1	1	-	-			1	1	1	1						14
Cochrane, Stuart	-	-	-	-	1	-	-	-				-				-	-	-	-	-	-	-	-	1
Colbert, Leigh	-		-	-	-	-	-	-	2	-	1	-	-	-	-	1	-	-	-	-	-	-	-	4
Grant, Shannon	2	1	2	-	-	-	1	-	-	-	-	-	1	-				1	-	-	-	-	-	8
Harding, Leigh	1	2	-	1	-		1	1	-	-	-	1	-	3	-	-	-	1	-	-	1	-	-	12
Harris, Daniel								-	-	1	-													1
Harvey, Brent	-	-	1	-	-	1	-	3	-	1	1	-	1	-	-	1				1	1	-	1	12
Jones, Corey	1	1	2	-																	1	1	-	6
King, David	-	2	-	-	2	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-		1	1	8
Lange, Adam								-																
Makepeace, Troy	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	1	5
Martyn, Mick		-	-	-	-				-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1
McCartney, Jason	1	-	-	2	-	-	-	-	-	1	1	-	-							-				5
Morrell, Digby					2	3	1	-	-	1	1	1	-	1	-	4	1	1	4	-	-	3	1	24
Motlop, Daniel						-	-										-	1	-					1
Motlop, Shannon	-	-	-	-	-	-	-														-	-		
Petrie, Drew													-	5	1	-	2	-	1		1	2	2	14
Pickett, Byron	1	2	-	-	1	-	-	1	3	2	-	1	1	-	-	-	1	-	-	5	1		2	21
Porter, Mark	-	1	-	-	-	-	1	-	-	-	1	-		1	-		-	-	-	3	1	-	-	8
Rawlings, Brady													1	1	-	-	-	1	-	1	-	-	-	4
Robbins, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1
Rocca, Saverio	1	2	3	4	4	2	1	2	2	1	1	6	1	-	3	2	5	2	3	2			2	49
Simpson, Adam	-	-	1	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	4
Sinclair, Jess	-	1									-	-	-	-	-	-	-	-	-	-	2	-	-	3
Smith, Dylan													-	-	-	-				-	-	-		
Stevens, Anthony	-	-	-	-	-	2	1	-	1	1	-	-	-	-	-	1	-	-	-					6
Teague, David								-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	2
Watt, Shannon	-	-				-	-										-					-		
Totals	8	13	9	9	13	12	8	9	12	11	9	10	7	16	5	12	12	8	11	16	9	9	10	238
Opponent	PA	WB	GE	SY	CA	HW	WC	AD	ME	ES	RI	BL	CW	SK	FR	PA	WB	GE	SY	CA	HW	WC	ME	
