Player	R1	R2	R3	R4	R5	R6	R7	R8	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Austin, Mark												-	-	-	Off	-	-	-	-	-	-	Off	0/2
Bontempelli, Marcus					-		On		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1/0
Boyd, Matthew	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	
Campbell, Tom	-					Off												-	-	-	Off	-	0/2
Cooney, Adam	-	-	-	-	-	-	-	-	-	-	-	Off					On	Off	-	-	-	-	1/2
Cordy, Ayce																					-		
Crameri, Stewart	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dahlhaus, Luke	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Darley, Sam														-		Off		-	-	-			0/1
Dickson, Tory	Off					-	-	Off															0/2
Giansiracusa, Daniel	On	On	On	-	On	-		On	On	On	On	On	On							On	On	-	12/0
Goodes, Brett	-								Off														0/1
Grant, Jarrad											-	-	-							-			
Griffen, Ryan		-	-	-	-	-	-	-	-	-	-	-	Off		-		-	-	-	-	-	-	0/1
Higgins, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	
Honeychurch, Mitch														-	-	On							1/0
Howard, Christian										-	Off												0/1
Hrovat, Nathan										-	-	-	-	On	-	-	-	-	Off		-	-	1/1
Hunter, Lachie	-	-	-	-		On	-	-						-	-	-	-	-	On	-			2/0
Johannisen, Jason	-	-	-				-	-								-	-	-		-	-	-	
Jones, Liam		-	-	-	-	-	-	-				-	-	Off									0/1
Jong, Lin		-	-	-	-	-															-		
Liberatore, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Macrae, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	On	-	-	-	-		-	-	1/0
Minson, Will	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off		-	0/1
Morris, Dale	-	-	-	Off			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Murphy, Robert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Picken, Liam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	-	-	-	0/1
Redpath, Jack															-	-	-						
Roberts, Fletcher								-	-	Off				-								-	0/1
Roughead, Jordan	-	-	Off						-	-	-	-	-		-	-	-	-	-	-	-		0/1
Smith, Clay									-														
Stevens, Koby	-	-		-	-	-	Off		-	-	-	-	-	-	-	-	-	On	-	-	-	On	2/1
Stringer, Jake	-	Off	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-	-	0/1
Talia, Michael					-	-	-																
Tutt, Jason				On				-	-	-	-	-	-										1/0
Wallis, Mitch	-	-	-	-	Off					-	-	-	-	-	-	-	-						0/1
Williams, Tom			-	-	-		-	-		-	-												
Wood, Easton	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-				
Young, Tom				-	-	-																-	
Totals																							
Opponent	WC	NM	RI	GW	CA	AD	ES	ME	GC	FR	BL	CW	PA	ME	GE	GC	ES	HW	SK	NM	SY	GW	
