Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason	-	-	-	-	-	-	-	-	-				-			-				3	-			-	3
Banfield, Drew	-	-	-	2	-	-	-		-	-	-	-	-	-	-	-	-	-			-	2	-	-	4
Blurton, Ashley														-	-	-									
Braun, Michael											-	-	-	-	-	-	-								
Cousins, Ben	1	-	-	-	-	-	-	-	-							-	-	-	-	-	-	-	-	-	1
Cummings, Trent									-	-															
Donnelly, Andrew	-						-	-	-	-	-	-		-								-	-		
Evans, Tony	-					-			-			-	-	-	-	-	-	-	-			-	-	-	
Fewster, Brendon									-		-													-	
Gardiner, Michael				-											1	-	-	-	-	-	-	-		-	1
Gehrig, Fraser	-	-	-	-	-	-	1	-	-	-	-	-	-		-	-	-	-	3	-	-	1	-		5
Grgic, Ilija	2	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-		5
Hart, David					-		-	-		-	-						-	-							
Heady, Brett	-	-	-	-		-	-	-		-	-	-	-	-	-	-	2	-	1	-	-	-	-		3
Jakovich, Glen						-	-	-	2	-	-	-	-	-	-				-	-	-	-	-	-	2
Kemp, Dean	-	-	-	-	-		-		-	-	-	-	-	-	2	-	-	2	2	1	-	-	-	-	7
Lewis, Chris	-	-	-	-	1	-	3	-	-								3	-	-			-	-	-	7
Lovell, Andy	-	-	-	-	-	-	-	-		-	-	-	-			-				-	-			-	
Mainwaring, Chris		-																							
Marshall, Neil																-				-					
Matera, Peter	3	-	-		-	-	2	-	3	2	-	3	3	-			-	3	-	2	-	-	-	-	21
Matera, Phillip		-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	
McIntosh, Ashley	-	-	-		-	-	-	-	-	-	-	-	-	-	-		-	-	-		-			-	
McKenna, Guy	-	-	2	-		-	-	-	-	-	1	-	-	-	-			1	-	-	-	-	-		4
Metropolis, Daniel	-	-	-																						
Morrison, Chad	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Schofield, Jarrad				-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	3	-	-	3
Spinks, Brett										-				-											
Stone, Nicholas				-	-	-						-	-	-	-	-	-	-	-			-	-	-	
Sumich, Peter		-	-	-	-	-									-	-	-	-	-	-		-	-		
Symmons, Paul	-	-	-	3	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6
Turnbull, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Waterman, Chris	-													-	-	-	-	-	-	-	-	-	-	-	
White, Mitchell	-	-	-	-	-																				
Wirrpanda, David			-	-	-			-		-					-										
Wooden, Josh	-	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Worsfold, John			-	-	-	-	-	-			-	1	-				-			-	-		-	-	1
Totals	6	0	5	5	4	0	6	0	5	2	1	4	3	0	3	0	5	6	6	6	0	6	0	0	73
Opponent	SY	GE	FR	HW	ME	WB	BL	RI	ES	NM	SK	CW	CA	AD	PA	SY	GE	FR	HW	ME	WB	BL	AD	NM	
