Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bellchambers, Tom		-	-	-	-	-	-	-	-	-		-	-					-			-			
Browne, Alex										-	-													
Carlisle, Jake																	-	-	-	-	-	-	-	
Colyer, Travis								-		-	3			-	-	-	1	-				1	-	5
Crameri, Stewart	-	1	1	-	2	-	-	-	-	-	-	-		2	-	-	-	-	-	2	2			10
Davey, Alwyn		-	-						-				-	1	3	-	-	1	-	-	1	-	2	8
Dempsey, Courtenay	2	-	-	-																				2
Dyson, Ricky															-	-	-	-	-	1				1
Fletcher, Dustin	-	-	-	1	-		-	-	-	-	-	-	-	-	-	-			-	-	-		-	1
Hardingham, Kyle	-	-	-	-	-	-	-	2	-	-	-	-		-	2	-	-	1	-	-	-	1	-	6
Heppell, Dyson	1	-	-	3	-	1	-	-	2	2	-	-	-	-	-	-	-	1	1	-	1	1	-	13
Hibberd, Michael						1		-	-	-	-	-	-	-	-									1
Hille, David	-				-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Hocking, Heath	-	-	-	-	-	1	-	-				-	-	-	-	-			-	-	-		2	3
Hooker, Cale	-	1	-	1	1	2	-	-	-	1	-	-										-		6
Howlett, Ben	-	-	-	2	1	-	1	-	-	-	1	1	-	-	-	-	-	-	2	-	1	2	-	11
Hurley, Michael	1	-	1	-	-	-	-				-	-	-	-	-	-	-		1	-		-	-	3
Jetta, Leroy	1	-	2	-	-	1	4	1	-	-	-	-	1	1	-	-	1	-	-	-	-	2	-	14
Lonergan, Sam	-	-	-	-	-	-	-	-	-	-		-	-											
Lovett-Murray, Nathan	-	1	-	-	1	-	-	1	-	-	3										-	-	-	6
McVeigh, Mark	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Melksham, Jake	3	-	4	-	-	-	-	-	1	1	1	-	1	-	-	-	-	1	2	-	-	5	-	19
Monfries, Angus	-		-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	2	-	-	-	-	4
Myers, David	-	-						-	-	-	2	-	-				-	-	3		-	-	2	7
Pears, Tayte												-	-	-	1	-	-			1		1	-	3
Prismall, Brent				-								-	-	-	-	-	-	-						
Reimers, Kyle					-	-	1	-	-					-	-	1	-	-	-	-	-	-	-	2
Ross, Michael																		2	-					2
Ryder, Patrick	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Slattery, Henry					-	-	-		-	-	-					-	-							
Stanton, Brent	2	-	1	-	1	2	-		-	-		-	4	-	1	-	-	1	1	-	2	-	-	15
Watson, Jobe	-	-	-	1	-	1	-	-			-	-	-					-	-	-	-	1	1	4
Welsh, Andrew											-		-	-						-	-	-		
Winderlich, Jason	-	-	-	-																				
Zaharakis, David	-	2	-	6	1	3	3	2	2	-	-	5	1	-	2	-	1	-	1	-	3	-	1	33
Totals	11	5	9	14	7	14	9	6	5	5	10	6	7	4	9	1	3	7	13	5	10	14	8	182
Opponent	WB	SY	SK	CA	CW	GC	WC	BL	RI	ME	FR	NM	HW	GE	RI	AD	CA	CW	SY	WB	WC	PA	CA	
