Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Bellchambers, Tom		-	-	-	-	1	-	-	-	-		1	-					-			-			2
Browne, Alex										-	-													
Carlisle, Jake																	-	-	-	-	-	-	-	
Colyer, Travis								2		-	1			1	-	-	-	-				1	2	7
Crameri, Stewart	1	-	3	1	1	2	2	1	1	3	-	1		-	2	-	1	-	-	1	2			22
Davey, Alwyn		1	-						-				-	-	1	1	-	1	1	-	1	2	-	8
Dempsey, Courtenay	-	-	-	-																				
Dyson, Ricky															-	-	-	-	-	-				
Fletcher, Dustin	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-			-	-	-		-	
Hardingham, Kyle	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	
Heppell, Dyson	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	4
Hibberd, Michael						-		-	-	-	-	1	-	-	-									1
Hille, David	-				-	-	1	2	1	-	1		1	-	2	1	-	1	1	1	-	-	1	13
Hocking, Heath	1	1	1	1	-	1	-	-				1	-	-	1	-			1	-	-		-	8
Hooker, Cale	-	-	-	-	-	-	-	-	-	-	-	-										-		
Howlett, Ben	1	1	-	-	1	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	5
Hurley, Michael	-	4	2	2	-	-	-				1	2	1	-	-	1	2		2	-		2	3	22
Jetta, Leroy	2	-	-	-	3	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	1	-	9
Lonergan, Sam	1	-	-	-	-	-	-	-	-	-		-	-											1
Lovett-Murray, Nathan	-	-	-	-	-	-	-	-	2	-	-										-	-	-	2
McVeigh, Mark	1	-	-	-	1	-	2	-	1	-	-	-	-	-	-	1	-	-	-	-	-	1	-	7
Melksham, Jake	-	-	-	-	-	-	-	2	1	1	-	1	-	-	2	-	-	-	-	-	-	1	-	8
Monfries, Angus	2		-	1	-	-	1	-	-	2	-	-	1	1	-	2	-	-	-	1	-	1	-	12
Myers, David	1	-						-	-	-	1	-	-				-	-	-		2	-	-	4
Pears, Tayte												-	-	-	-	-	-			-		-	-	
Prismall, Brent				-								-	-	-	-	1	-	-						1
Reimers, Kyle					1	2	-	1	-					1	3	2	-	1	1	1	1	2	1	17
Ross, Michael																		-	-					
Ryder, Patrick	-	2	-	1	-	-	2	-	-	-	-	3	1	1	-	-	1	-	1	-	-	2	1	15
Slattery, Henry					-	-	-		-	-	1					-	-							1
Stanton, Brent	-	1	-	1	-	-	-		-	1		3	1	1	1	1	-	1	-	1	1	1	-	14
Watson, Jobe	2	2	-	1	-	2	-	1			-	2	-					-	-	-	-	-	1	11
Welsh, Andrew											-		-	-						-	-	-		
Winderlich, Jason	-	-	-	-																				
Zaharakis, David	2	-	2	3	-	1	1	1	1	-	-	-	-	2	-	-	-	-	-	1	1	2	-	17
Totals	14	12	8	11	8	10	9	11	7	7	6	17	5	7	12	10	4	5	8	6	9	16	9	211
Opponent	WB	SY	SK	CA	CW	GC	WC	BL	RI	ME	FR	NM	HW	GE	RI	AD	CA	CW	SY	WB	WC	PA	CA	
