Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Banfield, Drew	3	2	1	2	1	2	1	3	-														15
Braun, Michael	3	-						2	2	3	-	-									1	1	12
Carroll, Trent	2	1	-	1	1	1		-	-	2	4	1	2	1	1	-	1	-	1		1		20
Chambers, Callum				-	1		-	1			-	-	2	2	-	1	2	-		4		-	13
Collica, Michael	2	2	-	1	2	3	-	3	-	-	-	3	2	-	2	1	-	1	-	-	2	1	25
Cousins, Ben	3	-	2	1	2	2	1	-	2	2	-	2	1	3	2	3	1	3	2	-	2	1	35
Cox, Dean		1	-	1	1	1	-	-			-	2		3	-	2		-	-	-	-	-	11
Cummings, Scott	-			-	-					-	1	-	-	1						2			4
Embley, Andrew								1	-	-	2	1	1	-	-	-	1	4	1	1	2	2	16
Fletcher, Chad	2	4	4	1	2	1	2	4	2	3			1	1	1	2	2	2	1	2	5	1	43
Gardiner, Michael	4	1	1	3	1	1		2	3	3	-	1	2		2	-	2	1	1	2	1	1	32
Gaspar, Travis								1	2	1	-	1	-										5
Glass, Darren	-											1	1	1	-	1	1	-	-	1	2	3	11
Green, Kasey																	-	-	1	2	1	-	4
Harding, Greg					-	-	-	-	-	1										-	1	-	2
Haynes, David										2							2	-	2	2	-	1	9
Humm, Jeremy											-			1		1						2	4
Hunter, Adam		-	-				3	2	1	-					-	1	-						7
Jakovich, Glen	1	-	-	1	-	3	1	-	3	1	-	1	-	1	1	1	-	1	2	-	-	-	17
Jones, Rowan	1	2				-	1		-	1	-	-	-	1	1	2	2	1	2	-	1	2	17
Kemp, Dean			-	-	-	-	-	1	4			-											5
Kerr, Daniel	2	4	1	1	2	1	2	-	3	-	-	1	2	-	-	1	3	-	1				24
Matera, Peter	2	3	3	3	-	3			-	1	-	1		2	1	2	2	2	1	1	2	2	31
Matera, Phillip			1	-	2	1	1	1	1	-	2	-	1	1	-	-			1			1	13
McIntosh, Ashley	1	1	1	-		-	-						2					1	-	-	1	-	7
Merenda, Mark	4	-	-	2	1	1	-			2	5		-	1	1	-	2	-	-	-	5	2	26
Morrison, Chad	4	-	1	4	1	2	-		1	4		1	-										18
Munro, Kane		-	2								-		2	-	-		-						4
Prior, Michael	1	-	1	1	2	5	1																11
Sierakowski, David	-																						
Taylor, Richard	3	1	2	1	-	3	-	3	1		1	2	-	1	2	-	6	1	1	1	2	2	33
Turnbull, Ryan							-	-						-									
Williams, Andrew	3	-	-	1	2	2	1	-	-	-	2	1	2	1	1	4	1	-	1	-	1	-	23
Wilson, Troy	2	2	4	1	3	3	-	3	2	1					1	-	1	-	-	-	1	-	24
Wirrpanda, David	1	2	-	-	1	3	-	3	1	1	2	3	4	3	1	2	-	-	3	-	1		31
Wooden, Josh											1	1	-	1	1	-	-	1	-	-	2		7
Totals	44	26	24	25	25	38	14	30	28	28	20	23	25	25	18	24	29	18	21	18	34	22	559
Opponent	GE	SY	SK	FR	RI	ES	PA	HW	WB	CA	BL	CW	ME	AD	KA	GE	SY	SK	FR	RI	ES	PA	
