Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Banfield, Drew	2	4	3	6	1	5	1	1	1														24
Braun, Michael	8	-						1	5	6	3	-									4	5	32
Carroll, Trent	2	2	-	-	3	-		3	-	2	2	2	-	4	5	6	3	1	-		1		36
Chambers, Callum				4	3		2	1			-	3	7	3	1	2	6	1		2		1	36
Collica, Michael	5	2	5	3	3	4	5	3	5	1	7	4	1	4	4	7	6	4	5	3	5	5	91
Cousins, Ben	4	6	1	2	1	1	1	4	-	4	4	4	3	7	3	3	3	1	1	1	2	7	63
Cox, Dean		5	5	2	4	8	2	1			-	1		3	4	1		2	-	-	-	-	38
Cummings, Scott	2			2	1					1	2	2	1	2						3			16
Embley, Andrew								3	4	5	4	2	5	2	3	5	1	7	2	8	6	3	60
Fletcher, Chad	7	7	4	6	2	3	6	4	2	3			5	1	1	3	3	7	6	2	4	5	81
Gardiner, Michael	5	11	11	9	4	4		4	8	9	4	4	9		2	7	3	5	7	8	5	3	122
Gaspar, Travis								6	3	4	4	3	4										24
Glass, Darren	-											2	1	3	2	7	1	2	4	3	3	3	31
Green, Kasey																	2	1	2	6	4	3	18
Harding, Greg					-	2	-	3	1	2										1	-	1	10
Haynes, David										1							6	5	4	3	7	7	33
Humm, Jeremy											-			-		1						3	4
Hunter, Adam		3	-				3	4	1	-					2	-	1						14
Jakovich, Glen	2	1	3	3	4	6	4	2	4	6	6	1	8	6	3	4	2	5	7	3	5	2	87
Jones, Rowan	4	3				5	1		3	-	3	1	-	2	4	1	6	6	2	1	3	6	51
Kemp, Dean			1	-	1	3	1	5	3			1											15
Kerr, Daniel	2	2	1	3	1	4	2	3	5	1	-	3	3	3	1	1	1	-	2				38
Matera, Peter	3	4	5	-	3	7			2	4	2	1		3	6	-	7	7	5	1	4	5	69
Matera, Phillip			9	3	5	1	3	2	6	1	1	3	5	4	1	2			1			1	48
McIntosh, Ashley	4	6	6	3		2	-						5					8	5	3	5	3	50
Merenda, Mark	4	1	1	1	1	1	6			2	2		5	5	10	1	5	1	2	3	1	11	63
Morrison, Chad	12	4	8	4	4	2	-		5	6		1	-										46
Munro, Kane		-	1								1		2	2	-		1						7
Prior, Michael	3	4	2	6	6	5	1																27
Sierakowski, David	-																						
Taylor, Richard	2	1	4	3	3	4	3	6	1		4	6	6	6	2	3	5	2	2	2	2	6	73
Turnbull, Ryan							1	1						2									4
Williams, Andrew	6	3	3	3	13	5	4	6	2	5	5	5	2	1	3	2	1	4	3	1	3	2	82
Wilson, Troy	3	6	15	7	6	8	2	4	2	1					5	7	1	3	3	6	7	-	86
Wirrpanda, David	4	6	8	3	3	2	1	6	2	3	1	5	4	4	3	2	2	1	2	3	1		66
Wooden, Josh											7	4	4	5	2	3	2	2	1	3	5		38
Totals	84	81	96	73	72	82	49	73	65	67	62	58	80	72	67	68	68	75	66	66	77	82	1583
Opponent	GE	SY	SK	FR	RI	ES	PA	HW	WB	CA	BL	CW	ME	AD	KA	GE	SY	SK	FR	RI	ES	PA	
