Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Banfield, Drew	7	13	8	18	6	12	7	8	3														82
Braun, Michael	17	2						5	10	10	9	1									5	17	76
Carroll, Trent	2	4	2	1	6	1		4	2	4	3	3	1	4	7	11	3	3	1		2		64
Chambers, Callum				5	5		3	3			2	6	12	9	7	2	7	5		6		3	75
Collica, Michael	6	11	4	6	5	7	2	7	6	8	9	4	1	5	8	7	9	4	3	6	6	8	132
Cousins, Ben	16	22	17	18	15	3	13	16	16	17	13	25	24	29	21	13	14	19	17	11	9	25	373
Cox, Dean		7	8	7	9	9	4	2			-	2		6	5	4		4	2	1	1	-	71
Cummings, Scott	1			-	1					1	1	2	2	-						2			10
Embley, Andrew								6	7	8	6	6	6	3	4	9	2	9	10	12	7	7	102
Fletcher, Chad	13	16	16	15	5	4	13	8	7	5			20	9	9	12	10	22	14	12	19	19	248
Gardiner, Michael	8	12	9	6	7	4		4	12	11	7	4	10		3	11	7	7	4	7	5	8	146
Gaspar, Travis								6	5	5	4	3	5										28
Glass, Darren	1											3	5	2	7	8	1	2	2	4	4	6	45
Green, Kasey																	5	3	4	7	5	4	28
Harding, Greg					-	4	2	6	1	4										6	4	2	29
Haynes, David										4							10	7	7	4	8	7	47
Humm, Jeremy											-			2		4						2	8
Hunter, Adam		6	-				5	5	3	1					2	2	5						29
Jakovich, Glen	9	4	7	6	10	15	6	5	6	12	13	8	15	9	11	9	4	12	15	10	8	5	199
Jones, Rowan	6	7				5	4		6	4	8	4	-	5	10	6	8	13	12	5	8	13	124
Kemp, Dean			4	-	3	6	4	18	10			4											49
Kerr, Daniel	9	8	5	6	6	8	8	7	13	5	7	9	13	4	10	6	3	3	5				135
Matera, Peter	13	12	15	11	11	9			10	6	7	2		6	11	9	12	11	10	13	12	13	193
Matera, Phillip			8	5	5	2	3	3	6	9	5	8	9	4	2	3			1			3	76
McIntosh, Ashley	6	8	7	5		6	1						5					8	9	6	4	2	67
Merenda, Mark	5	1	5	1	1	4	8			3	2		7	9	10	8	10	3	9	5	9	21	121
Morrison, Chad	24	13	18	13	11	11	4		13	14		8	-										129
Munro, Kane		4	4								6		5	4	1		6						30
Prior, Michael	11	6	11	6	6	15	4																59
Sierakowski, David	-																						
Taylor, Richard	9	8	8	12	11	11	10	18	4		8	15	12	19	11	6	11	11	6	11	12	13	226
Turnbull, Ryan							1	3						3									7
Williams, Andrew	8	9	5	5	9	8	10	8	8	11	11	11	7	8	7	9	1	9	5	4	4	11	168
Wilson, Troy	7	6	9	6	5	5	1	6	4	1					2	7	1	5	3	4	6	1	79
Wirrpanda, David	4	10	15	12	6	6	7	11	9	8	8	10	13	13	2	14	4	1	11	2	1		167
Wooden, Josh											10	7	14	13	11	9	6	9	3	15	11		108
Totals	182	189	185	164	143	155	120	159	161	151	139	145	186	166	161	169	139	170	153	153	150	190	3530
Opponent	GE	SY	SK	FR	RI	ES	PA	HW	WB	CA	BL	CW	ME	AD	KA	GE	SY	SK	FR	RI	ES	PA	
