Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Biddiscombe, Craig	-	-	-	-	-	-	-	-	-	-																
Bourke, David	-							-	-			2	1	-	1	-	1	-	-	-	1			-		6
Bowden, Joel	-	2	1	2	-	1	1	-	-	1	-	2	1	1	-	2	2	1	-	3	1	-	1	-	-	22
Broderick, Paul			-	-	-	-	1	-		1	-	-	-	-	-	1	-	-	-	-	1	1	-	-	-	5
Cameron, Leon	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	2	-	-	-	-	2	-	-	6
Campbell, Wayne	-	2	-	-	2	1	-	-	-	2	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	8
Chaffey, Mark	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	3
Coughlan, Mark									-	-			-			-	-									
Daffy, Nick	1	1				2	-	-		-	-	-		1	-									-		5
Dragicevic, Marc		1	2	-	-	-																				3
Fiora, Aaron	-	1	-	1	-											-	1	1	-	2	-	-	1		-	7
Gale, Brendon	-	-	-	-	-	-	-	1	-	-	-	-			-	-	-	-	-	-	-		-	-	-	1
Gaspar, Darren	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Hall, Ray	-	-	-	-	1	-	-		-	-	-	-	-	-								-	-	-	-	1
Haynes, Ben								-											2	-						2
Hilton, Rory	-	1	-	3	1	4	1	-	1	-	-				-	-	1	1	-	2	-	-	1	1	1	18
Holland, Ben	-	-	-	-	-	-	-	-	1	2	-	-	1	1	-	2	-	-	-	-	-	-	-	-	1	8
Kellaway, Andrew	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Kellaway, Duncan		-	-	-	-	-	-	-	-	-	-										-	-	-	-	-	
King, Clinton	-										-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	2
Knights, Matthew	1	-	3	-	-	-	-	1	-	-	-	1	-	1	-	-	-	-	-	1	-	1	-	-	-	9
Krakouer, Andrew							-	-	-																	
Mills, Andrew										-	-	-	-	-												
Ottens, Brad	2	-		-	-	1	2	2	2	2	-	-	1	-	1	1	1	-	-	3	1	-	-	2	-	21
Pettifer, Kayne												-	1	3	2	-	-	-								6
Poyas, Ezra																						-			1	1
Proctor, Lionel							-																			
Richardson, Matthew	3	2	4	-	1	2	1	-			2		-	2	3	2	1	-	-	4	6	-	1	2	-	36
Rogers, Matthew	4	1	1	1	-	1			2	2	2	2	1	-	1	1	-	-	-	-	-	1	1	-	-	21
Sziller, Steven	-	-	-	-	1	-	-	-	-			-	1	-	-	1	-	-	-	1	1	1	-	-	-	6
Tivendale, Greg	1	1	3	-	-	-	3	-	2	-	2	2	4	1	2	1	-	1	2	-	-	-	1	1	-	27
Torney, Jason	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Vardy, Royce			-							-	-	-	-	-	-			-	-							
Zantuck, Ty							-	-	-											-	-	-	-			
Totals	12	13	14	7	6	12	10	5	9	10	6	11	12	10	10	11	7	7	4	16	12	4	8	6	4	226
Opponent	ME	WB	BL	CW	WC	KA	ES	AD	GE	FR	CA	SY	SK	HW	PA	ME	WB	CW	BL	WC	KA	ES	ES	CA	BL	
