Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Ablett, Gary	1	1	1	-	1	2	-	-	1	-	-	1	-	1	-	1	2	1	-		-			5	1	19
Allen, Tim																						-				
Barnes, John	10	8	11	9	16	12	17	11	11	4	11	5	6	14	6	5	5	10	12	2	10	5	5	5	8	218
Biddiscombe, Craig																				-	1					1
Breuer, Shayne	4	5	5	3	4	2	6	1	8	5	2	1	9	5	5	4	11	6	8	10	8	5	2	3	3	125
Brown, Paul	1	5	2	4	1	2	1	5	6	3	3	7	3	4	4	4	6	7	3	7	11	6	4	7	8	114
Brownless, Bill	6	5	5	7	5	4	3	5	-	2	6	4	8	9	6	5	4	6	5	4	3		5	2	5	114
Colbert, Leigh	1	5	9													-	4	4	5	4	1	15	10	10	6	74
Couch, Paul	11	8	12	10	15	8	7	9	6	18	12	5	13	10	10	6	8	7	8	11	5	9	3	3	7	221
Crothers, Shane			1					-																		1
Cunningham, John					3	1																				4
Di Rosa, Robert	3	2	3																							8
Graham, Ben	4	2	2	3	6	3	2	6		2	-	2	6	4	4	5	2	2	5	8	4	3	2	2	3	82
Hall, Derek				-		7	7		2	12	4	5	7	5	5	-	3									57
Handley, Steven												2	3	-	8	2	4	-	10	4	3	6	-	2	5	49
Hickmott, Adrian					7	4	7	15	10	5	13	5	2	4	5			1	3	2	4	2	6	3	3	101
Hinkley, Ken	6	2	2	7	14	5	2	2	5	2	2									3				2	5	59
Hocking, Garry				2	12	12	11	16	14	11		6	10	13	7	7	13	9	15	9	11	10	12	8	8	216
Lord, Aaron		1	4	3	15	-	-	8	-	7	3	2	6	4	4					10	10	8	14	4	3	106
Lynch, Paul	-	6	1	6	1		3	3			2					5	9	5	4			1	3			49
Mansfield, Michael	8	5	4	6	8	5	8	9	8	7	5	6	2			4	10	5	7	12	7	5	3	2	2	138
McGrath, Tim	1	3	1	5	9	9	8	3	2	5	6	4	2	4	4	2	10	3	4	6	6	4	-	1	1	103
McLure, James									1					4	3											8
Mensch, David	1	1		6	9	6	4	12	7	6	4	-	6	7	8	4	1	5	2	5	1	4	8	5	7	119
OBrien, Cristian	4																									4
Pickering, Liam	4	11	4	9	13	10	9	7	15	11	8	9	8	10	5	5	14	7	10	10	9	10	6	2	8	214
Riccardi, Peter	9	1	7	7	7	2	3	7	5	9	4	7	5	7		4	5	-			6	6	4	7	3	115
Sanderson, Brenton	5	5	5	-	3								3	6	3				9	7		6	4	1		57
Sholl, Brad	7	5	2	3	7	6	13	5	9	8	7	5	4	9	9	6	6	4	10	12	7	8	7	6	7	172
Simpson, Sean	4	3	1	-	3	5	8	3	5	6	4	7	3	5	2	5	7	5	-							76
Tanner, Grant	3	4	9	7					5	7	8	2			4	2	3	2	9	8	7	10	9		9	108
Tudor, Leigh						7	5	4	7	4	2	9	9	-	2	5	4	4	4	7	3	5	5	6	2	94
Totals	93	88	91	97	159	112	124	131	127	134	106	94	115	125	104	81	131	93	133	141	117	128	112	86	104	2826
Opponent	ME	SY	CW	FR	FI	FO	HW	RI	NM	AD	ES	CA	WC	BB	SK	ME	SY	CW	FR	FI	FO	HW	FO	RI	CA	
