Player	R1	R2	R3	R4	R6	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	SF	PF	Tot
Brown, Mitch	1	1	-	1														1	1							5
Butler, Sam			1	-	-	1	-	-			-	-	-									2	-	1	1	6
Cox, Dean	3	5	2	-	3	3	3	3	2	3	1	3	1	3	3	2	2	-	4	3	1	3	1	2	5	61
Dalziell, Bradd				-																						
Darling, Jack	1	2	-	1	-	2	2	1	-	1	-	-	1	-	-	-	2	2	2			2	-	1	-	20
Ebert, Brad	-	1	-	-	2	1	1	1	1		-	-	-	2	-	2	-	-	-	-	-	1	-			12
Embley, Andrew	-	3	1	2	-	1		4	4	1	3	2	-	1	1	2	2	-	2	-	1	1	-	4	-	35
Gaff, Andrew	-	-	-	1	-		-								1	-	-	1	-	-	-	-	-	1	-	4
Glass, Darren	-	-	1	2	1	3	-	-	-	-	-	-	2	-	-	2	-	-		-	-	-	-	-	1	12
Hams, Ashton	1																		-	1	1					3
Hurn, Shannon	-	-	1	-	-	1	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	4
Kennedy, Josh	-	2	2	1	1	1	1	-	-	-	1	-	3	1	-	1			2	2	1	2	2	1	1	25
Kerr, Daniel		2	1	1	-	3		1	1		3	1	1	1				4	2	2				4	1	28
LeCras, Mark	-				1	1	-	1	-	-	1	-	-	-	-	2	2	4	1	1	1	-	-	2	-	17
Lycett, Scott																	-									
Lynch, Quinten	4	2	-	-	-	-	3	-	2	2	1	1	-		-	1	1	-	-	-	1	2	-	1	1	22
Mackenzie, Eric			-	-	-								-	2	1	-	1		1	-	-	-	2	1	-	8
Masten, Chris	-						1	-	-	-	-							-		-	3	-	1	-	-	5
McGinnity, Patrick		-	1		-		1	1	2	1	-	-		-		-	1	1	-		-	1	1	-	-	10
Naitanui, Nic		1	1	-	-	3	3	2	-	1	2	1	-	3	1	3		5	2	1	1	1	3	2	3	39
Nicoski, Mark	-	-	2	-	3	2	-	2	-	1	-	-	-	2	-	-	1	2	1	-	-	-	-	1	-	17
Priddis, Matt	2	2	4	2	-	2	1	2	1	2	5	-	1	1	-	1	2	1	-	3	3	1	3	3	2	44
Rosa, Matt	-	-	-	-	2	-	1	-	-	-	-	2	-	1	1	3	3	2								15
Schofield, Will	1	-	-	-		-	1	-	-	1	-	-	-	1	-	-	-	1	1	2	-		-	-	-	8
Selwood, Adam	-	2	4	2	1	5	2	3	2	-	1	1	3	1	2	2	1	1	2	2	-	3	-	3	-	43
Selwood, Scott	-	-	-	1	2	3	3	3	2	3	2	1	-	2	1	1	1	3	-	3	-	6	-	1	2	40
Sheppard, Brad	1	-				1	-		1	1																4
Shuey, Luke	4	2	1	1	1	-	3	-	1	1	1	2	1	2	3	2	-	2	2	3	1	1	4	-	2	40
Smith, Ashley					1	2	1	-	-	2	-	-	-	-	-	-	-	-	-	2	-	-				8
Stevens, Koby														-	-											
Strijk, Andrew										-																
Swift, Tom										-		1	-	-			1									2
Waters, Beau	-	-													5	1	-			-	1	1	1	1	1	11
Weedon, Gerrick						-																				
Totals	18	25	22	15	18	35	27	24	19	20	22	15	13	23	19	25	21	30	23	25	15	27	18	29	20	548
Opponent	NM	PA	SY	HW	ME	ES	FR	WB	CW	GC	AD	PA	CA	GE	SK	FR	WB	RI	ME	ES	BL	AD	CW	CA	GE	
