Player	R1	R2	R3	R4	R6	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	SF	PF	Tot
Brown, Mitch	-	-	-	-														-	-							
Butler, Sam			-	-	-	-	-	-			-	-	-									-	-	-	-	
Cox, Dean	2	-	2	-	-	-	1	2	-	2	1	-	-	1	-	-	1	1	2	2	-	2	-	1	-	20
Dalziell, Bradd				-																						
Darling, Jack	2	1	-	1	3	1	2	1	-	-	-	-	1	-	-	1	2	4	-			-	1	3	1	24
Ebert, Brad	1	1	1	-	-	1	-	-	-		-	1	-	1	1	-	1	4	-	-	1	1	-			14
Embley, Andrew	1	4	1	1	3	-		2	-	-	-	-	-	1	-	-	-	-	1	2	-	1	-	-	-	17
Gaff, Andrew	-	-	1	1	-		-								2	-	2	-	-	-	1	-	-	-	-	7
Glass, Darren	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Hams, Ashton	-																		-	-	1					1
Hurn, Shannon	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	1	-	-	-	-	-	1	-	5
Kennedy, Josh	1	3	1	4	2	2	3	10	3	4	1	3	2	1	1	3			2	4	1	1	1	3	3	59
Kerr, Daniel		-	-	-	-	1		-	1		-	-	-	-				1	1	2				-	1	7
LeCras, Mark	2				1	2	2	3	1	2	5	4	3	2	-	2	3	1	3	4	1	2	2	1	1	47
Lycett, Scott																	2									2
Lynch, Quinten	-	1	4	-	3	2	1	1	-	1	-	-	2		1	-	1	1	-	2	1	3	3	1	-	28
Mackenzie, Eric			-	-	-								-	-	-	-	-		-	-	-	-	-	-	-	
Masten, Chris	-						1	1	-	-	-							-		-	3	2	-	-	-	7
McGinnity, Patrick		-	-		-		-	-	-	-	-	-		-		-	-	-	-		-	-	-	1	-	1
Naitanui, Nic		-	1	-	-	-	1	-	-	2	1	1	1	1	1	-		2	1	1	-	2	1	-	2	18
Nicoski, Mark	2	2	-	-	2	2	2	-	2	-	3	-	2	3	2	-	1	6	3	1	2	3	-	3	-	41
Priddis, Matt	1	-	-	-	-	-	-	-	-	-	1	1	1	-	-	1	-	-	1	-	1	-	1	1	-	9
Rosa, Matt	-	1	-	1	1	-	-	-	-	-	2	-	-	-	-	-	-	-								5
Schofield, Will	-	-	-	-		1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-		-	-	-	2
Selwood, Adam	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	3
Selwood, Scott	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	1	-	1	1	-	3	-	-	1	9
Sheppard, Brad	-	-				-	-		-	1																1
Shuey, Luke	1	3	1	1	-	-	1	5	-	-	1	-	-	2	1	1	1	1	-	1	1	2	-	-	1	24
Smith, Ashley					-	-	-	1	-	-	-	-	2	1	-	-	-	-	-	-	-	-				4
Stevens, Koby														-	-											
Strijk, Andrew										-																
Swift, Tom										-		-	-	1			-									1
Waters, Beau	-	-													-	-	-			-	-	-	-	-	-	
Weedon, Gerrick						-																				
Totals	13	16	13	9	15	12	14	26	7	13	15	15	15	14	9	8	15	22	16	20	13	22	9	15	10	356
Opponent	NM	PA	SY	HW	ME	ES	FR	WB	CW	GC	AD	PA	CA	GE	SK	FR	WB	RI	ME	ES	BL	AD	CW	CA	GE	
