Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Arnott, Simon						-			1	-	-													1
Baldwin, Marcus																					-	-		
Bizzell, Clint	-		-	1	1	3	1	2	1	-	1	1	1			1	1	-	-	3	-	3	1	21
Burns, Ronnie	1	-	2	1	3		1	-		2	-			-				-	2	3	3	2	1	21
Chapman, Paul												-	-									-	-	
Clarke, David		-	-	2	3	-	-	-	1	1	-	-	-	-	3	1	-	-	-	-	-	3	1	15
Corey, Joel																	-	1	1	-	-			2
Corrigan, Paul		-	-	-				-		-	-													
Foster, Daniel									-	-														
Graham, Ben	-	-	-	-	-	-	-	-	-	-	-	1	-	-	3	1	1	1	-	-	-	-	-	7
Hall, Derek	1	-															1							2
Harley, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hocking, Garry	-	-		-		-	-	1	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	3
Houlihan, Adam	1	1	-	1	1	1	-	1	-	1	-	1	-	2	-	1	-	2	-	2	-		2	17
Kilpatrick, Glenn	-	2	-	-	1	-	-		-	-	-	-	-		-	-	-	-	-	1	-	-	-	4
King, Steven	-	-	-	1	1	1	-	-	1	-	1	1	-	-	2	-	1	-	-	-	-	-	1	10
Ling, Cameron										-	1	-	-	-	-	-		-		-	-			1
Lynch, Paul	1	3	1	-	3	3	1							1	-									13
Lynch, Tristan								-	-	-	-													
McGrath, Tim	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	2
McKay, Joel												-	-											
Mensch, David	1	2	1	-	1	-	1	-	-	1	-	2	1	-	3	4	-	1	-			1	1	20
Milburn, Darren	-	-	-	-	1							-	-	-	-	-	-	-	1	2	-	1	1	6
Mooney, Cameron																	-	-	-	2	1	-		3
Mooney, Jason	-	-	-	-	-	-	-	-	2			-	-		-									2
OBrien, Danny			-		2	2	-	1	-							2	-							7
Rahilly, James					-	-	-	1	1	-			-	-	-	-	-							2
Riccardi, Peter	2	2	-	-	-	2	1	-	2	-	1	2	1	-		1	1					1	1	17
Sanderson, Brenton	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Scarlett, Matthew	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	
Sholl, Brad	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	2
Simpson, Hamish																			-					
Snell, Jason	1	-	-									2	2	-	1	-	-	-	2	1	1	-	-	10
Spriggs, David	-	1	-	-	-	1	-	-	1	-	-	-		-	1	1		-	-	2	1	1	-	9
Steinfort, Carl	-			2	-	-	-	-	-		-	-	1	-	-	1	-	-	-	1	-	-	-	5
Stoneham, Barry	2	-	1	-	-	2	1	-	-	1	2			1	1					-			-	11
Wojcinski, David														-	-	-		-	-	-	-	1	-	1
Totals	10	11	5	8	17	16	6	7	10	6	6	10	7	4	14	14	6	5	6	18	6	13	9	214
Opponent	FR	SK	AD	KA	WC	ME	SY	RI	HW	PA	ES	CW	WB	CA	BL	FR	SK	AD	KA	WC	ME	SY	HW	
