Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Arnott, Simon						-			-	1	-													1
Baldwin, Marcus																					3	-		3
Bizzell, Clint	-		-	2	1	6	3	-	-	-	4	1	7			3	5	3	-	3	1	2	2	43
Burns, Ronnie	-	-	-	2	3		1	-		-	1			-				1	3	1	2	-	1	15
Chapman, Paul												-	-									-	-	
Clarke, David		-	-	-	1	2	1	-	1	2	-	-	-	-	-	1	-	1	2	-	-	1	-	12
Corey, Joel																	-	-	-	-	1			1
Corrigan, Paul		-	-	1				-		-	-													1
Foster, Daniel									-	-														
Graham, Ben	1	3	-	2	-	-	-	1	1	-	-	1	-	-	2	1	2	-	1	-	-	2	1	18
Hall, Derek	2	-															1							3
Harley, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hocking, Garry	-	2		-		-	-	-	-	-	-	1	-	2	2	3	-	-	-	-	-	2	-	12
Houlihan, Adam	1	1	2	3	-	3	-	1	-	-	-	2	3	4	-	2	-	2	1	-	1		1	27
Kilpatrick, Glenn	-	1	-	-	1	-	-		-	-	-	-	-		1	1	-	-	-	-	-	-	-	4
King, Steven	-	1	2	-	-	-	1	-	1	-	1	-	1	1	1	-	-	-	-	-	1	1	-	11
Ling, Cameron										1	-	1	-	-	-	-		-		-	-			2
Lynch, Paul	2	3	1	-	2	3	-							-	-									11
Lynch, Tristan								-	-	1	-													1
McGrath, Tim	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McKay, Joel												-	-											
Mensch, David	2	2	-	1	5	2	2	2	1	1	1	-	-	2	3	4	-	4	-			2	2	36
Milburn, Darren	2	-	-	1	1							-	1	2	1	-	-	-	1	3	-	-	1	13
Mooney, Cameron																	-	2	-	3	3	-		8
Mooney, Jason	1	-	2	2	1	-	3	-	1			-	-		-									10
OBrien, Danny			1		2	-	2	-	-							-	-							5
Rahilly, James					-	-	-	1	-	-			-	-	-	-	-							1
Riccardi, Peter	2	-	-	-	-	-	-	-	1	-	1	-	1	-		-	1					1	1	8
Sanderson, Brenton	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Scarlett, Matthew	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	1	-	-	-	-	-	1
Sholl, Brad	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Simpson, Hamish																			-					
Snell, Jason	1	2	-									1	2	1	-	-	-	2	-	1	-	-	-	10
Spriggs, David	-	-	-	1	1	-	-	-	-	-	-	-		-	1	-		-	-	1	-	-	1	5
Steinfort, Carl	-			2	-	-	-	-	-		1	-	-	-	-	-	1	-	-	-	-	-	-	4
Stoneham, Barry	1	1	2	1	1	3	1	2	-	2	3			-	-					-			-	17
Wojcinski, David														-	-	-		-	-	-	-	-	-	
Totals	16	16	10	18	20	19	14	8	6	8	12	7	15	12	11	15	10	16	8	12	12	11	10	286
Opponent	FR	SK	AD	KA	WC	ME	SY	RI	HW	PA	ES	CW	WB	CA	BL	FR	SK	AD	KA	WC	ME	SY	HW	
