Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Arnott, Simon						-			-	-	-													
Baldwin, Marcus																					-	-		
Bizzell, Clint	1		-	-	-	-	-	-	-	-	-	1	-			-	-	-	-	-	-	-	-	2
Burns, Ronnie	-	-	-	-	-		-	-		-	-			-				-	-	-	-	-	-	
Chapman, Paul												-	-									-	-	
Clarke, David		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Corey, Joel																	-	-	-	-	-			
Corrigan, Paul		-	-	-				-		-	-													
Foster, Daniel									-	-														
Graham, Ben	-	-	-	2	-	-	1	1	2	3	2	2	2	2	4	1	-	1	-	-	-	3	5	31
Hall, Derek	-	-															-							
Harley, Tom	-	-	-	-	-	-	-	-	-	-	1	2	-	1	-	-	-	-	-	-	-	1	1	6
Hocking, Garry	-	-		-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
Houlihan, Adam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Kilpatrick, Glenn	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-	-	-	-	-	-	-	
King, Steven	10	17	19	10	18	10	18	20	24	22	19	33	37	31	12	20	23	30	20	33	22	22	23	493
Ling, Cameron										-	-	-	-	-	1	-		-		-	-			1
Lynch, Paul	-	-	-	-	-	-	-							-	-									
Lynch, Tristan								-	-	-	-													
McGrath, Tim	2	1	-	2	-	-	1	-	3	-	2	1	-	-	-	-	1	-	-	-	-	-	3	16
McKay, Joel												-	-											
Mensch, David	2	2	2	2	3	-	1	1	-	-	-	4	-	-	-	2	1	-	-			1	-	21
Milburn, Darren	-	-	-	-	1							-	-	1	1	-	2	2	-	2	-	2	2	13
Mooney, Cameron																	-	-	-	-	-	-		
Mooney, Jason	2	-	-	4	1	2	1	2	2			1	-		-									15
OBrien, Danny			-		-	-	-	-	-							-	-							
Rahilly, James					1	-	-	-	-	-			-	-	-	-	-							1
Riccardi, Peter	-	-	-	-	-	-	-	-	-	-	-	-	1	-		-	-					-	-	1
Sanderson, Brenton	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Scarlett, Matthew	-	-	-	-	-	-	-	-			1	-	-	-	-	-	-	-	-	-	-	-	1	2
Sholl, Brad	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1
Simpson, Hamish																			-					
Snell, Jason	-	-	-									-	-	-	-	-	-	-	-	-	-	-	-	
Spriggs, David	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-		-	-	-	-	-	-	
Steinfort, Carl	1			-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	1	-	2
Stoneham, Barry	-	4	-	-	5	6	4	2	-	3	-			1	1					2			-	28
Wojcinski, David														-	-	-		-	-	-	-	-	-	
Totals	18	24	21	20	29	18	26	26	31	28	25	45	40	36	19	23	27	33	20	37	22	30	36	634
Opponent	FR	SK	AD	KA	WC	ME	SY	RI	HW	PA	ES	CW	WB	CA	BL	FR	SK	AD	KA	WC	ME	SY	HW	
