Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Arnott, Simon						1			14	4	3													22
Baldwin, Marcus																					-	-		
Bizzell, Clint	6		-	4	7	-	4	3	9	8	4	8	5			7	4	5	5	5	5	6	5	100
Burns, Ronnie	9	7	7	9	4		6	2		4	4			2				4	2	4	5	5	5	79
Chapman, Paul												2	1									3	1	7
Clarke, David		8	4	2	4	3	7	6	1	5	1	4	8	6	7	10	8	6	4	4	4	8	2	112
Corey, Joel																	7	-	7	4	5			23
Corrigan, Paul		4	3	-				3		4	1													15
Foster, Daniel									1	-														1
Graham, Ben	1	5	3	5	1	6	3	4	3	6	4	7	6	5	5	5	5	5	4	4	4	8	5	104
Hall, Derek	5	-															2							7
Harley, Tom	3	-	3	5	5	1	-	4	-	5	4	5	3	6	3	2	1	1	8	4	1	4	1	69
Hocking, Garry	9	11		14		12	8	10	6	7	10	9	7	9	10	10	15	15	15	12	7	9	12	217
Houlihan, Adam	2	2	3	1	10	8	10	13	5	8	4	4	7	2	3	2	8	6	-	9	4		3	114
Kilpatrick, Glenn	8	4	2	5	5	5	4		3	6	6	5	2		10	13	8	5	5	7	3	2	8	116
King, Steven	4	4	6	6	4	-	7	5	8	1	5	5	6	5	4	6	3	7	5	7	8	5	9	120
Ling, Cameron										-	-	4	9	3	2	2		1		4	1			26
Lynch, Paul	-	1	4	3	3	4	1							2	2									20
Lynch, Tristan								3	3	4	2													12
McGrath, Tim	7	12	8	4	7	4	2	6	8	7	6	-	7	4	7	15	7	1	12	4	6	5	2	141
McKay, Joel												-	3											3
Mensch, David	11	3	2	4	8	4	4	3	4	6	4	6	-	10	7	3	9	5	3			10	4	110
Milburn, Darren	9	6	12	4	8							5	11	12	12	11	8	9	5	9	7	8	8	144
Mooney, Cameron																	1	1	1	3	3	-		9
Mooney, Jason	1	2	1	4	3	6	3	3	4			1	5		-									33
OBrien, Danny			3		5	5	-	6	-							1	1							21
Rahilly, James					2	4	-	5	4	2			2	8	3	5	-							35
Riccardi, Peter	8	4	11	10	8	4	3	9	5	4	4	5	2	7		11	3					7	6	111
Sanderson, Brenton	2	3	4	5	5	3	4	5	4	4	6	8	7	6	9	5	3	2	7	2	3	2	3	102
Scarlett, Matthew	-	2	3	2	3	-	1	-			4	2	-	5	5	2	3	2	3	1	4	1	-	43
Sholl, Brad	8	8	9	5	3	8	10	2	6	5	8	2	11	9	9	2	7	3	5	3	5	6	2	136
Simpson, Hamish																			5					5
Snell, Jason	3	11	4									5	4	4	5	2	7	2	4	1	14	12	11	89
Spriggs, David	1	3	3	2	8	2	4	5	5	1	1	-		2	6	2		6	2	1	5	4	3	66
Steinfort, Carl	3			6	9	4	3	7	7		8	4	5	6	9	10	9	2	3	4	8	5	3	115
Stoneham, Barry	4	1	4	3	7	6	4	4	8	5	6			1	3					4			2	62
Wojcinski, David														1	7	1		-	7	5	2	3	1	27
Totals	104	101	99	103	119	90	88	108	108	96	95	91	111	115	128	127	119	88	112	101	104	113	96	2416
Opponent	FR	SK	AD	KA	WC	ME	SY	RI	HW	PA	ES	CW	WB	CA	BL	FR	SK	AD	KA	WC	ME	SY	HW	
