Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Arnott, Simon						-			-	2	1													3
Baldwin, Marcus																					-	-		
Bizzell, Clint	-		-	-	-	-	-	1	-	-	-	-	-			-	-	-	-	1	-	-	-	2
Burns, Ronnie	1	1	2	-	1		1	-		-	-			1				-	-	-	2	-	-	9
Chapman, Paul												-	-									-	-	
Clarke, David		3	-	1	2	1	8	1	2	2	-	-	1	-	4	2	1	2	1	-	1	4	1	37
Corey, Joel																	-	-	-	-	-			
Corrigan, Paul		-	-	-				-		-	-													
Foster, Daniel									-	-														
Graham, Ben	-	1	-	-	1	4	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	8
Hall, Derek	-	-															-							
Harley, Tom	-	1	-	-	2	2	2	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	9
Hocking, Garry	-	3		-		1	-	-	-	1	2	-	-	-	1	-	-	1	1	1	-	2	-	13
Houlihan, Adam	-	-	-	1	-	1	-	1	-	2	-	-	1	1	-	1	-	-	1	-	1		-	10
Kilpatrick, Glenn	-	2	-	-	-	3	2		-	-	-	-	-		-	1	-	1	1	-	-	-	-	10
King, Steven	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Ling, Cameron										-	-	-	-	-	-	-		-		-	-			
Lynch, Paul	-	-	-	-	-	-	-							-	-									
Lynch, Tristan								-	1	1	-													2
McGrath, Tim	-	-	2	1	-	-	-	1	-	-	3	-	-	-	-	2	2	-	-	-	-	1	-	12
McKay, Joel												-	-											
Mensch, David	-	2	-	2	1	-	-	-	-	-	-	-	-	-	-	-	6	1	-			2	2	16
Milburn, Darren	2	-	-	1	1							1	-	1	-	-	-	-	-	-	1	1	-	8
Mooney, Cameron																	-	-	-	-	-	-		
Mooney, Jason	-	-	-	-	1	-	-	-	-			-	1		-									2
OBrien, Danny			-		-	-	-	1	-							-	-							1
Rahilly, James					-	-	-	-	-	-			2	2	-	1	-							5
Riccardi, Peter	-	3	-	-	-	-	-	3	-	1	1	-	-	-		-	-					-	-	8
Sanderson, Brenton	-	-	1	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	4
Scarlett, Matthew	-	-	2	-	1	4	-	-			1	-	1	1	-	-	-	-	-	-	-	-	-	10
Sholl, Brad	-	-	-	3	-	-	3	2	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	10
Simpson, Hamish																			-					
Snell, Jason	1	-	2									-	-	-	3	-	-	-	-	-	-	-	-	6
Spriggs, David	-	2	-	-	1	-	1	-	-	-	-	-		2	1	-		-	-	1	1	3	-	12
Steinfort, Carl	-			-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	
Stoneham, Barry	-	-	-	-	-	-	-	-	-	-	-			-	-					-			-	
Wojcinski, David														-	4	-		-	4	-	-	2	3	13
Totals	4	19	9	9	11	16	17	12	3	10	8	1	6	9	14	7	9	7	9	3	6	16	7	212
Opponent	FR	SK	AD	KA	WC	ME	SY	RI	HW	PA	ES	CW	WB	CA	BL	FR	SK	AD	KA	WC	ME	SY	HW	
