Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	-	-	-	-	1	3	-	-	-	2	-	-	-		-	1	1	-	-	-	1	-	9
Allen, Jackson			-																	-	-		
Bennell, Harley	1	-	-			-	-	1						-	2	-	-	1	-	-	-	1	6
Bock, Nathan																		-	-				
Boston, Andrew													-	-	-	-	-			1	-	-	1
Brennan, Jared	-	-	1	1	-	-	-	2	-					-	-	2	-				-	-	6
Broughton, Greg	1		1	-	1	1	-	1	-				-	-	2	-	1	-	-	1	1		10
Brown, Campbell							-	2	1	-	1	-	-	-	-	1	1	1	-				7
Day, Sam	-	1	-	-	-	-	2	3	1	-	-	2	1	1	2	-	1	1	-			-	15
Dixon, Charlie	2	1	-	1	4	1					-						4	1	2	2	3	-	21
Gillbee, Jacob																	-				-	-	
Gorringe, Daniel									-	-		-	-	-				-	-	2	-		2
Hall, Aaron	-	-	-	2	-	-	-	1	-	1	-	1	-	1	-	-	1	-	-	-	-	-	7
Hall, Josh															1	-				1			2
Harbrow, Jarrod	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-		-	2
Horsley, Kyal										-													
Hunt, Karmichael	-	-	-	-	-	1							-								-	-	1
Hutchins, Jack		-	-	-	-		-	-	-		-	1								-			1
Lonergan, Jesse						-	-	1	-														1
Lynch, Tom					5	1	3	2	3	1	3	-											18
Matera, Brandon	-	-	-	-	1	-	-	-	-	-													1
May, Steven	-	-	-	1	-		1	-	1				4	-	-	1	-	1	1	-	-		10
McKenzie, Trent					-	1	-	-	-	-	2	1	3	-	-	1	-	-	-	-	-	1	9
Murphy, Tom	1	-		1	-	-	1		-	1	1	1	-	-	-				2	2	-	1	11
Nicholls, Tom										-	-	-	1	-	1	-	1						3
OMeara, Jaeger	-	1	-	1	-	-	-	-	1	-	-	-	1	-	-	-	2	-	-	1	-	-	7
Osborne, Leigh																					-		
Patrick, Liam											-	-											
Prestia, Dion	-	-		1	-	-	-	-	-	-	-	-	2	-	-	-		-	-	-	-	-	3
Rischitelli, Michael	-	1	-	-	-	-				-	-	-									-	-	1
Russell, Luke	-	-	-	-				-	-	-	-	1		-	-	-	-	1	-	-	-	-	2
Sexton, Alex																-	-	1	-				1
Shaw, Matt	1	1	-	-	-	-	1	1	-	-	-	-	-	-	-	1	-	-					5
Smith, Zac	-	-	-	1	2	1	1	-															5
Stanley, Danny					1	-	2	3	1	1	-	-	-	1	-	-	-	-	-	1	-	-	10
Sumner, Timmy										1	-	-	1	-			-	-	1	-	1	-	4
Swallow, David	-	1	-	-	-	-	1	1	-	1	-	1	-	-	-			-	-	-			5
Tape, Seb															2	-	-	1	1	-		-	4
Thompson, Rory	3	1	-	1	-	1	2	1	-	-	-	1	2	-	-	-		2	1	-	1	1	17
Warnock, Matthew	-	-	-	-																			
Weller, Maverick													-			-	-					1	1
Wilkinson, Joel	2	-	1	-						1	-	-	-	-								-	4
Totals	11	7	3	10	15	10	15	19	8	9	7	10	15	3	10	7	12	10	8	11	7	5	212
Opponent	SK	SY	BL	PA	GW	FR	ME	WB	HW	GE	NM	ES	AD	BL	RI	CW	CA	WC	ME	PA	SK	GW	
