Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	4	-	-	-	3	1	-	-	3	2	2	1	2		-	2	1	2	1	-	-	4	28
Allen, Jackson			-																	-	-		
Bennell, Harley	1	-	3			1	1	1						2	1	-	1	2	1	3	-	2	19
Bock, Nathan																		2	-				2
Boston, Andrew													-	-	-	-	-			3	-	4	7
Brennan, Jared	-	-	-	1	1	-	-	-	-					3	-	3	-				-	-	8
Broughton, Greg	-		1	-	-	-	-	-	1				-	-	-	-	-	-	-	-	-		2
Brown, Campbell							3	3	1	3	-	2	2	2	1	-	1	2	3				23
Day, Sam	1	1	1	-	-	-	1	1	-	-	-	1	-	-	1	2	2	-	1			-	12
Dixon, Charlie	2	3	-	-	6	-					-						2	1	1	1	2	1	19
Gillbee, Jacob																	-				-	1	1
Gorringe, Daniel									-	-		-	2	-				-	-	1	-		3
Hall, Aaron	1	2	1	1	-	-	2	2	5	-	1	-	1	1	-	-	2	2	1	-	1	1	24
Hall, Josh															-	-				1			1
Harbrow, Jarrod	-	-	-	1	-	1	1	1	-	1	1	1	-	1	-	1	-	1	-	-		2	12
Horsley, Kyal										-													
Hunt, Karmichael	-	-	-	-	-	1							-								-	1	2
Hutchins, Jack		1	-	-	-		-	-	-		-	1								1			3
Lonergan, Jesse						-	-	-	-														
Lynch, Tom					2	-	2	-	1	1	2	-											8
Matera, Brandon	-	1	2	1	1	-	-	1	1	-													7
May, Steven	-	1	2	1	1		1	1	-				2	1	-	-	-	-	-	-	-		10
McKenzie, Trent					-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	2
Murphy, Tom	-	-		-	-	-	-		-	-	-	-	-	-	-				-	-	-	-	
Nicholls, Tom										-	-	2	-	-	-	-	-						2
OMeara, Jaeger	1	-	-	1	2	2	-	1	-	1	-	-	-	1	1	3	-	-	-	1	2	-	16
Osborne, Leigh																					-		
Patrick, Liam											-	-											
Prestia, Dion	-	-		-	1	1	-	-	1	-	-	1	2	-	-	1		-	-	-	1	1	9
Rischitelli, Michael	-	-	1	-	-	-				1	-	2									-	2	6
Russell, Luke	2	-	1	-				-	-	1	2	-		-	-	-	-	-	-	-	-	-	6
Sexton, Alex																-	-	3	-				3
Shaw, Matt	1	1	-	-	-	-	1	1	-	-	1	-	-	1	1	-	1	-					8
Smith, Zac	-	1	-	1	3	-	3	-															8
Stanley, Danny					1	-	-	1	-	-	-	-	-	-	-	-	1	1	1	2	-	3	10
Sumner, Timmy										-	-	-	-	-			-	-	2	1	3	-	6
Swallow, David	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-			1	1	-			3
Tape, Seb															-	1	-	-	-	-		-	1
Thompson, Rory	-	-	1	2	-	-	-	-	-	-	-	-	-	-	-	-		-	1	-	1	-	5
Warnock, Matthew	-	-	-	-																			
Weller, Maverick													-			-	-					-	
Wilkinson, Joel	-	-	-	-						-	-	-	-	-								-	
Totals	13	11	13	9	21	7	16	13	14	10	9	11	11	12	6	13	11	17	13	14	10	22	276
Opponent	SK	SY	BL	PA	GW	FR	ME	WB	HW	GE	NM	ES	AD	BL	RI	CW	CA	WC	ME	PA	SK	GW	
