Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	6	4	5	6	6	5	7	5	5	6	7	4	9		7	6	7	5	4	2	3	4	113
Allen, Jackson			1																	1	1		3
Bennell, Harley	2	2	3			7	3	4						2	4	5	4	2	3	4	4	4	53
Bock, Nathan																		3	-				3
Boston, Andrew													1	-	2	5	2			1	-	3	14
Brennan, Jared	4	1	8	6	5	3	2	2	-					6	2	2	-				1	1	43
Broughton, Greg	-		1	-	1	2	-	1	-				1	1	1	-	1	2	-	-	-		11
Brown, Campbell							4	2	3	-	6	3	2	1	2	6	1	4	5				39
Day, Sam	3	-	-	-	2	2	1	2	1	-	2	-	3	1	1	2	-	2	-			4	26
Dixon, Charlie	1	8	5	5	3	1					5						1	-	1	3	1	3	37
Gillbee, Jacob																	-				3	-	3
Gorringe, Daniel									1	-		1	-	1				2	2	3	-		10
Hall, Aaron	4	3	6	2	3	2	3	-	3	4	5	6	9	3	3	3	7	3	5	2	3	4	83
Hall, Josh															1	2				1			4
Harbrow, Jarrod	6	3	2	7	5	3	-	7	5	1	3	2	2	1	1	3	2	4	3	4		4	68
Horsley, Kyal										-													
Hunt, Karmichael	3	1	-	2	4	-							-								1	1	12
Hutchins, Jack		3	2	1	1		1	4	-		-	1								1			14
Lonergan, Jesse						2	3	3	-														8
Lynch, Tom					2	2	2	4	1	2	1	-											14
Matera, Brandon	4	2	1	5	1	1	3	3	6	5													31
May, Steven	6	1	3	2	3		-	2	2				3	2	2	-	1	1	-	-	-		28
McKenzie, Trent					2	2	2	2	-	2	4	1	-	2	3	4	3	-	1	1	3	2	34
Murphy, Tom	-	1		-	2	2	-		-	-	3	1	2	1	1				1	1	1	4	20
Nicholls, Tom										-	1	1	-	2	2	1	-						7
OMeara, Jaeger	3	1	3	3	4	1	6	3	2	-	3	4	4	4	-	4	4	3	6	3	1	4	66
Osborne, Leigh																					1		1
Patrick, Liam											3	2											5
Prestia, Dion	1	1		1	3	2	6	4	5	4	4	5	9	4	3	1		3	3	5	5	7	76
Rischitelli, Michael	2	5	2	5	3	1				2	5	-									1	2	28
Russell, Luke	1	1	1	2				3	2	5	2	2		1	-	1	1	1	-	3	1	1	28
Sexton, Alex																-	4	4	1				9
Shaw, Matt	1	2	3	5	5	1	5	1	2	-	1	1	4	2	4	1	-	1					39
Smith, Zac	1	1	4	1	2	-	3	-															12
Stanley, Danny					2	1	2	-	1	2	2	3	3	3	2	-	-	2	4	3	3	6	39
Sumner, Timmy										5	1	4	2	1			2	1	-	2	2	1	21
Swallow, David	1	3	4	2	2	2	4	1	1	2	4	3	-	4	3			6	5	4			51
Tape, Seb															-	2	-	-	1	1		-	4
Thompson, Rory	1	-	1	1	-	3	-	1	2	1	2	-	-	1	1	-		1	-	-	-	-	15
Warnock, Matthew	-	1	-	-																			1
Weller, Maverick													1			-	-					2	3
Wilkinson, Joel	-	-	-	-						2	2	1	4	2								4	15
Totals	50	44	55	56	61	45	57	54	42	43	66	45	59	45	45	48	40	50	45	45	35	61	1091
Opponent	SK	SY	BL	PA	GW	FR	ME	WB	HW	GE	NM	ES	AD	BL	RI	CW	CA	WC	ME	PA	SK	GW	
