Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Buckley, Nathan	-	1	-				-					-	-	-	2	-	2	1	-	-	-	-	6
Burns, Scott	1	-	-	-	2	-				1	-	1	-	1	1	-	2	-	1	-	-	1	11
Clement, James	-	-	-	1	1	-	1	1	-	-	1	-	-	-	1	-	-	2	3	2	1	1	15
Cloke, Cameron					-	-			-	-	1	-	2										3
Cloke, Jason	-	-	-	1	1	-	2	1	1	1	-	2	1	2			-	-			2	-	14
Cole, Richard	1	-	-	-	-	2	1	2	-	1	-	-	1	-	2	2	-	4	1	2	-	1	20
Crow, Justin																			-				
Davidson, Tom		-																					
Davis, Leon	1	-				-	1	3	1	-	1	1	1	3	-	1	-	-	1	1	2	2	19
Didak, Alan	-	1	1	-	-	1	-	-	3	2	1	1	-	-	1					4	-	3	18
Fraser, Josh	-	3	3	1	2					-	-	2	1	-	2	3	-	2	1	1	4	3	28
Holland, Brodie	-	-	-	-	1	-	2					1	-	1	-	-	-	-	-	2	-	1	8
Johnson, Ben	1	1	-	-	1	-	2	-	1	-	-	-	-	-	1	-	-	1	-	1	2	2	13
King, David				-	-	-	-										-	1	-	-	-		1
Kinnear, Ben						-	1	-															1
Licuria, Paul	2	4	-	1	2	1	1	2	1	-	-	2	4	-	2	1	-	2	-	1	3	1	30
Lockyer, Tarkyn										-	2	-	-	-	2	2	-	1	-	1	-	-	8
Lokan, Matthew	-	-	3	-	2	1	1	1	-	-	2	-	-			1	-	1	1	1			14
Lonie, Ryan	1	1	1	1	-	-	-	-	2	-	-	-	-	-	-	-	-	-	1	-	-	1	8
Maxwell, Nick									-	-	-	-			-	-	-	1	1	1			3
McGough, Mark					-	-	1	1	1	-	1	1	-							-	1	-	6
McKee, Steven	3													1	1	-	1	1	1	-			8
Mullins, Luke				1				-	1														2
Nixon, Bo		-	-					-															
OBree, Shane	1	2	-	1	2	-	2	1	-					1	-	1	-	-	1	4	1	2	19
Prestigiacomo, Simon	-	-	2	-	1	3						-	-	-	1	-	-						7
Richards, Guy		-	2	-	1	-	-	-	2	-	1	-	-										6
Rocca, Anthony		5	1	1	-	4	2	-	3	1	2		-	1	-	2							22
Rowe, Julian														-	-	-	-	-	-		2	-	2
Shackleton, Luke																		-					
Shaw, Rhyce	-		-	-	-				1	-	-	-	-			-	1	-	1	2	-	-	5
Swan, Dane			-	-	-	-	-	-	-	-	-			1	-	-						-	1
Tarrant, Chris	1	-	-				1	-	2	1	1			-	2				-	-	-	3	11
Wakelin, Shane	-	-	-	1	-	-	-	1	-	1	-	-	1	1	1	1							7
Walker, Tristen	-						-	1	-								-	2	3	-	-	2	8
Williams, Andrew	-			-				1													-	1	2
Woewodin, Shane	-	1	-	-	2	1	1	1	1	2	1	1	1	1	-	1	-	1	-	1	1	1	18
Totals	12	19	13	9	18	13	19	16	20	10	14	12	12	13	19	15	6	20	16	24	19	25	344
Opponent	RI	WB	BL	FR	ES	PA	CA	SK	AD	KA	WC	ME	SY	HW	GE	BL	WB	RI	FR	ES	PA	CA	
