Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	1	1	-	2	-	1		1									1	3	-	-	2					12
Akermanis, Jason	-	4	1	1		1	-	-	2	2	1	2	2	-	1	-	1	-	-	-	-	1	2	2	1	24
Boyd, Matthew	1	-	1	-	-	-	-	1	-	-	-	-	1	-	-	-	1	2	1	2	1	-	-	1	1	13
Callan, Tim									1															-	-	1
Cooney, Adam	1	1	3			-	-	-	1	-	-	1	-	-	-	-	-	-	1	2	-	2	1	1	-	14
Cross, Daniel	-	1	-	1	-	2	1	2	2	-	-	1	1	2	1	-	2	-	1			-	1	1	-	19
Eagleton, Nathan	-	-	1	-	-	-	1	-	-	1	1	-	-	-	-	1	1	-	2	-	-	-	-	-	1	9
Everitt, Andrejs	1					-	-	1										-	-			1				3
Giansiracusa, Daniel	-	1	1	2	1	-	1	-	-	-	-	-	1								1	1	-	-	-	9
Gilbee, Lindsay	-	-	-	2	-	-	-	-	-	1	-	-	-	2	1	-		1	-	-	-	-	-	-	-	7
Grant, Jarrad					2																					2
Griffen, Ryan	1	2	1	2	1	1	-	-	1	2	3	1	-	-	1	1	-	-	-				1	2	-	20
Hahn, Mitch	1	-	-	1	-	1	2	1	1	-	-	2	-	-	-	1	-	-	2	2	-	-	-	1	-	15
Harbrow, Jarrod		-		-	-	1	1	-	2	-	1	-	1	-	-	2	-	-	-	1	-	1	1	-	1	12
Hargrave, Ryan	-	-	2	-	-	-	1			-	1	-	1	-	3	-	-	-	-	-	1	1	1	-	2	13
Higgins, Shaun	1	1	3	-	-	-			2	-	-	-	2	1	-	-	-				1	1	3	-	-	15
Hill, Josh	1	2	-	-	2	-	2	2	-	-	-	-	1	1	1	-	2	-	-	-	-	-	2			16
Hudson, Ben	4	2	1	1	2	1	2	-	1	-	3	2	2	2	-	2	2	-	-	1	2		2	1	3	36
Johnson, Brad	3	1	1	2	-	-	2	3	1	3	1	1	1	-	1	-	1	-	-	1	-	3	-	1	2	28
Lake, Brian	-	1	-	3	-	1	1	-	-	1	-	2	-	-	-	-	2	1	1	1	-	-	-	-	2	16
Minson, Will	3	1	1	-	2	3	3	-	-	3	3	2	3	1	1	-	1	1	2	4	3	-	3	-	2	42
Morris, Dale	1	1	1	-	-	-	-	1	1	-	1	-	1	-	-	-	-	-	1	1	-	-	-	-	1	10
Murphy, Robert					-	-	1	-				-	-	-	-	-	-			1	-	-	1	-	-	3
Picken, Liam		-	-	2	2	2	1	-	1	1	-	3	1	2	2	1	1	1		-	-	-	1	1	-	22
Reid, Sam														-						-	1	-				1
Stack, Brennan											2							-	-							2
Tiller, Stephen	-		-	-						1	-															1
Ward, Callan	1	1	1	-	-				3	-	1	-	1	2	-	1	1	-	1	2	2	-	1	-	1	19
Welsh, Scott							-	-	-	-		2	-	1	1	-	-			1	1	-	-	-	-	6
Williams, Tom	1	-	-	1	2		-	2	-						-	-	1	-	1	-						8
Wood, Easton																			-	-						
Totals	21	20	18	20	14	14	19	14	19	15	18	19	19	14	13	9	17	9	13	19	15	11	20	11	17	398
Opponent	FR	NM	RI	WC	CA	SK	AD	ME	GE	SY	RI	PA	NM	HW	CW	ES	SK	FR	WC	BL	GE	CW	GE	BL	SK	
