Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	1	-	-	-	-	-		1									-	-	-	2	1					5
Akermanis, Jason	1	1	-	2		1	-	1	1	-	1	2	-	1	1	1	-	3	1	-	1	-	1	2	1	22
Boyd, Matthew	2	2	1	-	1	-	-	1	-	-	-	-	-	1	1	1	1	-	3	-	2	-	1	-	1	18
Callan, Tim									-															-	2	2
Cooney, Adam	-	-	-			-	2	1	2	2	-	1	-	-	1	1	-	-	2	1	1	2	1	2	-	19
Cross, Daniel	2	3	3	2	3	2	1	-	3	1	1	2	2	-	2	-	-	-	1			1	3	2	2	36
Eagleton, Nathan	1	-	1	-	1	-	-	1	-	1	-	-	-	-	-	1	1	-	2	-	1	-	-	2	-	12
Everitt, Andrejs	-					1	1	1										-	-			-				3
Giansiracusa, Daniel	-	2	1	-	3	2	2	1	1	-	-	1	-								1	-	3	1	1	19
Gilbee, Lindsay	2	2	-	2	-	1	1	-	1	-	-	1	-	-	1	-		1	1	-	1	1	3	1	2	21
Grant, Jarrad					-																					
Griffen, Ryan	1	1	5	1	1	-	2	-	-	-	-	1	1	-	1	1	-	1	1				-	-	-	17
Hahn, Mitch	1	2	-	1	1	1	2	1	1	-	-	-	-	-	-	2	1	-	-	1	-	-	-	-	1	15
Harbrow, Jarrod		-		-	-	-	1	-	1	1	-	1	-	-	-	-	1	-	1	2	-	1	-	-	-	9
Hargrave, Ryan	-	2	-	-	1	-	1			-	-	1	1	1	1	-	-	-	-	-	-	-	-	-	-	8
Higgins, Shaun	-	-	1	2	-	-			-	2	1	1	1	-	-	2	-				1	2	-	-	-	13
Hill, Josh	-	-	-	1	1	-	-	1	-	1	1	-	-	3	-	1	-	1	-	3	1	-	-			14
Hudson, Ben	2	-	2	1	-	-	1	-	-	3	1	2	-	4	2	1	1	2	1	3	1		4	-	1	32
Johnson, Brad	1	-	1	-	-	-	1	-	-	-	1	-	1	3	-	3	1	-	1	-	1	2	-	1	1	18
Lake, Brian	3	-	-	-	-	-	1	-	-	1	-	1	-	1	-	-	-	-	1	-	1	-	-	1	-	10
Minson, Will	-	2	-	-	2	1	2	-	-	1	1	1	3	1	-	1	-	-	1	3	1	-	-	2	1	23
Morris, Dale	-	1	-	-	1	2	-	2	-	-	-	-	-	-	1	-	1	-	-	-	-	-	1	1	2	12
Murphy, Robert					1	-	-	-				-	-	1	-	2	-			-	2	-	-	-	-	6
Picken, Liam		1	1	3	3	1	1	2	-	3	1	1	1	5	2	1	-	2		1	1	1	2	1	1	35
Reid, Sam														-						-	1	-				1
Stack, Brennan											-							1	1							2
Tiller, Stephen	-		-	-						-	-															
Ward, Callan	5	1	-	-	2				-	2	2	1	1	4	1	1	-	1	1	-	-	-	-	2	-	24
Welsh, Scott							-	1	1	1		-	2	-	3	1	1			3	-	-	1	-	1	15
Williams, Tom	-	1	-	1	2		-	-	-						-	-	1	-	1	1						7
Wood, Easton																			2	1						3
Totals	22	21	16	16	23	12	19	14	11	19	10	17	13	25	17	20	9	12	21	21	18	10	20	18	17	421
Opponent	FR	NM	RI	WC	CA	SK	AD	ME	GE	SY	RI	PA	NM	HW	CW	ES	SK	FR	WC	BL	GE	CW	GE	BL	SK	
