Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Adams, Taylor	-					-	-	3	1	-	-	4	-	-		2	-	-	1		4	-	15
Brogan, Dean	2	4	-				-	7								2	1	4		2	1		23
Bruce, Josh						1	-	-	1	-	-	-				-	-	1	-				3
Bugg, Tomas	1	2	5	2	-	1		3							-	2	1	1	1	-	-		19
Buntine, Matt									1	2												1	4
Cameron, Jeremy	1	3	-	-	-	2	-	2	-	-	-	2		1	1	2	-	1	-	-	-	2	17
Coniglio, Stephen	-	1	-	-	1	-	-	2	1	1	-	-		-				-	2	1	-	-	9
Corr, Aidan						1	-	-	-	-	-	1	-	-	-								2
Darley, Sam															1	1	1		-				3
Davis, Phil	-	-	1	3	1										1	1	-	-	1	1	-	-	9
Downie, Tom																			-				
Edwards, Shaun															2							-	2
Frost, Sam				-		1																	1
Giles, Jonathan	3	4	4	-	2	2	1	2	4	-	2	2	1	5	-	1	1	-	2	2	3	-	41
Gilham, Stephen	-	-	-	-		1	-	1	1		2		-	-	-					-		-	5
Golds, Tim								-															
Greene, Toby	-	3	1	1	-	2	1	1	1	1		1	1			2	1	-	1	1	1	-	19
Hampton, Curtly	1	-	1			1			-	1	2	1	1	2	2	1	1	-	-	-	2	-	16
Haynes, Nick				-	-								1	1	1	-	-	-		-	1	1	5
Hoskin-Elliott, Will	1	-	1									-	-	1	-	-	1						4
Jaksch, Kristian																					-	-	
Kennedy, Adam	-	1	3	-	-		-	1	-	-	-	-	1	-			1	1	-	1	1	2	12
Miles, Anthony				-				2	-														2
Mohr, Tim	1	-	2	1	-	-	-	1	-	-	-	-	-	1	1	-	-	-	-	1	-	1	9
ORourke, Jono															-								
OhAilpin, Setanta				2	-				-	-			1	-	-								3
Palmer, Rhys		-		2	1	2	-	1	-	1	1			1	-								9
Patton, Jonathon	-	2	-																				2
Plowman, Lachie	1	-	2		-						2	-											5
Reid, Sam			-	4	-	2	1				1	1	2	1									12
Scully, Tom	2	-	1	1	-	-	-	1	-	3	-	-	-	1	1		2	1	1	4	1	-	19
Shiel, Dylan	2	2	2	-	-	-	1	-	-	-	-	1	-	-	1	-	-	-		2	-	1	12
Smith, Devon	-	1	-		2	1	-	-	1	1	1	-	1	2	-	-	1	3	1				15
Stewart, James																						1	1
Sumner, Liam	3	1	-	-									-							-	1	1	6
Thornton, Bret					-																		
Tomlinson, Adam					1	1	-	-	1	-	2	-	1	1		2	-	-	-	-	1	1	11
Townsend, Jacob				-		1	2			-	-	-	1	1									5
Treloar, Adam	1	-	2	-	-	2	-		-	2	1	-	-	2	-	2	1	-	1	1	2		17
Tyson, Dom															-						-	-	
Ugle, Gerald											-					-							
Ward, Callan	2	1	2	2	-	2	1	1	1	2	-	1	2	1	2	-	-	4	3	-	1		28
Whiley, Mark								-								1	-	1	2	2		1	7
Whitfield, Lachie	1	-	-	2	-		-	-	1	1	-	1	-	1	3	1		1	-	1		-	13
Williams, Zac					-	1	-					-	1			1	-	1	-	1	1		6
Wilson, Nathan										-									1	1	1		3
Totals	22	25	27	20	8	24	7	28	14	15	14	15	14	22	16	21	12	19	17	21	21	12	394
Opponent	SY	PA	SK	ME	GC	ES	AD	HW	WC	CA	GE	PA	NM	WB	SY	ES	CW	ME	FR	BL	RI	GC	
