Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Adams, Taylor	-					2	-	1	-	-	-	1	-	-		-	-	1	-		1	1	7
Brogan, Dean	-	1	2				-	-								-	-	-		-	-		3
Bruce, Josh						1	-	-	-	-	-	-				-	-	-	-				1
Bugg, Tomas	-	-	-	-	1	-		1							-	-	-	1	-	-	-		3
Buntine, Matt									-	-												-	
Cameron, Jeremy	1	3	1	1	3	6	3	4	3	2	4	2		3	3	4	7	4	4	2	-	2	62
Coniglio, Stephen	-	1	-	-	1	-	-	-	-	2	-	-		-				-	-	1	-	1	6
Corr, Aidan						-	-	-	-	-	-	-	1	-	-								1
Darley, Sam															1	-	-		-				1
Davis, Phil	-	-	-	-	-										-	-	-	-	-	-	-	-	
Downie, Tom																			-				
Edwards, Shaun															-							-	
Frost, Sam				-		-																	
Giles, Jonathan	1	1	2	1	-	-	1	-	-	-	-	-	-	-	-	4	-	2	-	1	-	1	14
Gilham, Stephen	-	-	-	-		-	-	-	-		-		-	-	-					-		-	
Golds, Tim								-															
Greene, Toby	1	-	-	1	-	-	-	-	-	-		-	-			-	-	-	-	1	1	-	4
Hampton, Curtly	-	-	-			-			-	1	-	-	-	-	-	-	-	-	1	-	-	1	3
Haynes, Nick				-	-								-	-	-	-	-	-		-	-	-	
Hoskin-Elliott, Will	-	-	-									1	1	1	-	-	-						3
Jaksch, Kristian																					1	-	1
Kennedy, Adam	-	-	-	-	-		-	-	-	-	-	-	-	-			-	-	-	-	-	1	1
Miles, Anthony				-				1	-														1
Mohr, Tim	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
ORourke, Jono															-								
OhAilpin, Setanta				5	3				1	-			2	2	-								13
Palmer, Rhys		-		2	2	-	-	1	-	1	3			-	-								9
Patton, Jonathon	3	1	1																				5
Plowman, Lachie	-	-	-		-						1	-											1
Reid, Sam			-	-	-	-	-				1	-	1	-									2
Scully, Tom	-	-	-	1	1	2	-	1	1	-	2	-	-	-	-		1	-	-	1	1	-	11
Shiel, Dylan	1	1	-	1	1	-	-	-	-	-	1	-	-	3	-	-	1	1		-	1	-	11
Smith, Devon	1	1	2		3	-	-	-	1	-	-	-	-	2	1	-	1	3	1				16
Stewart, James																						-	
Sumner, Liam	2	-	-	1									1							-	1	1	6
Thornton, Bret					-																		
Tomlinson, Adam					1	-	-	-	-	-	1	-	-	-		1	-	1	-	-	-	1	5
Townsend, Jacob				-		-	-			-	-	-	-	-									
Treloar, Adam	1	1	2	1	-	1	1		-	-	1	-	-	-	-	1	-	-	-	-	-		9
Tyson, Dom															-						-	-	
Ugle, Gerald											-					-							
Ward, Callan	-	-	-	1	-	-	2	-	2	1	1	-	-	-	-	-	-	4	-	-	-		11
Whiley, Mark								-								-	-	-	-	1		-	1
Whitfield, Lachie	-	1	-	-	-		-	-	-	1	-	1	-	1	-	1		2	-	1		-	8
Williams, Zac					-	-	-					1	-			-	-	-	-	1	-		2
Wilson, Nathan										-									-	-	-		
Totals	11	11	10	15	16	12	7	9	8	8	15	6	6	12	5	11	10	19	6	9	6	9	221
Opponent	SY	PA	SK	ME	GC	ES	AD	HW	WC	CA	GE	PA	NM	WB	SY	ES	CW	ME	FR	BL	RI	GC	
