Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	1	-	2	-	-	1	2	2	-	2	3	-	3	1	2								19
Bennell, Harley							1	-	1		2	-	2	1	2	1	-	2	2	-	-	1	15
Broughton, Greg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-			1	2
Cameron, Clay	-	-	1	-						-	-						-				1	2	4
Day, Sam	-	-	-	-	1	1	1	1	1	1	-	-	1	-	-	-	-	1	-	-	1	1	10
Dixon, Charlie	-	-					-	1	-	-	1	-	-	-	-	-	1			-			3
Gorringe, Daniel																		-	1	-			1
Hall, Aaron	1	-	1	-	1	2	2	-	-	1		-			-	1	-	2	-				11
Harbrow, Jarrod	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	1	1	-	4
Herbert, Louis																	-	-		-			
Hunt, Karmichael											-												
Hutchins, Jack				-	-	-																	
Kolodjashnij, Kade		-	-	-	-	-	-		-	-	-	-	-	-	-	-			-	-	-	-	
Lemmens, Sean	-	-	-	-	1	-	-	-	-	-					-	-	-	-	-	-	-	-	1
Leslie, Jack																					-	-	
Lonergan, Jesse														-	-	1	-	1	-	-	-	-	2
Lynch, Tom	1	-	-	-	-	-	3	2	2	-	-	4	1	1	1	-	2	2	1	1	1	-	22
Martin, Jack	-												-	-	1	-	1	-	-	-	2	-	4
Matera, Brandon	2	-	1		1	-	1	-	-	1	1	-	-						-	-	2	1	10
May, Steven	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1				3
McKenzie, Trent	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-			-	-	-	-		2
Murphy, Tom																-							
Nicholls, Tom	-	-	-	-	1		-																1
OMeara, Jaeger	1	1	-	-	-	2	1	2	1	-	-	-	1	2	-	-	-	-	1	-	-	-	12
Prestia, Dion	2	-	1	-	2	1	-	1	3	-	-	1	-	-	-	2	-	-	-	-	-	1	14
Rischitelli, Michael	-	-	-	1	-	-	-	-	2	-	1	-	-	-	-	1		-	-	-	1	1	7
Russell, Luke			2	-	-	-	-	1	-	-	-	1	1	-			1						6
Sexton, Alex								-	1	-		-	1	-	1	1	-	-	1	1	-	-	6
Shaw, Matt	-	-	-	-	1	-	1	-	1	1	-	1	-	-		-	-	1	-		1	1	8
Smith, Zac								-	-	1	-	-	-	-	-	-	-						1
Stanley, Danny	-	-	-	2	-	-	-	-	-	-	-	-	1	1	1	-	-	-	-	-	-	-	5
Sumner, Timmy	-	-				-												-		-	1		1
Swallow, David	1	-	2	-	1	2	-	1	1	1	-	1	-	1	-	-	-	-	-	1	1	1	14
Tape, Seb																				-	-	-	
Thompson, Rory		-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	
Warnock, Matthew	-		1	-	-	-																-	1
Totals	9	2	12	3	9	9	12	11	13	8	8	9	13	7	9	7	5	10	7	4	12	10	189
Opponent	RI	FR	BL	HW	ME	GW	NM	SK	WB	AD	SY	WC	GE	HW	CW	WB	BL	SK	CA	PA	ES	WC	
