Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	6	8	6	10	8	12	5	8	7	8	9	11	9	8	3								118
Bennell, Harley							-	-	1		2	-	2	3	5	4	1	2	7	6	6	2	41
Broughton, Greg	2	2	-	-	2	-	1	1	1	1	2	1	2	-	-	1	1	2	-			2	21
Cameron, Clay	-	1	-	-						-	-						-				-	-	1
Day, Sam	-	1	1	-	-	1	1	-	-	-	-	-	-	-	1	-	1	-	-	-	3	1	10
Dixon, Charlie	-	-					-	1	-	2	1	2	3	3	-	2	-			-			14
Gorringe, Daniel																		2	3	3			8
Hall, Aaron	-	1	1	-	1	1	-	1	3	2		1			1	-	3	2	1				18
Harbrow, Jarrod	1	3	2	-	3	-	3	2	3	1	2	1	-	1	4	3	-	3	-	4	1	-	37
Herbert, Louis																	1	-		-			1
Hunt, Karmichael											-												
Hutchins, Jack				-	-	-																	
Kolodjashnij, Kade		-	2	2	1	1	1		1	-	-	-	1	1	-	-			2	2	-	-	14
Lemmens, Sean	-	-	-	-	1	1	-	-	-	2					-	3	1	1	-	1	-	-	10
Leslie, Jack																					-	-	
Lonergan, Jesse														5	4	1	3	3	3	3	-	-	22
Lynch, Tom	-	1	-	-	-	-	-	-	-	-	-	-	2	1	-	-	1	-	-	1	-	-	6
Martin, Jack	-												1	1	-	2	2	2	3	-	1	1	13
Matera, Brandon	-	1	3		1	1	-	-	1	-	2	1	-						1	-	1	-	12
May, Steven	-	1	-	1	-	1	-	-	-	-	1	-	-	1	-	1	-	-	-				6
McKenzie, Trent	-	-	1	1	-	1	-	-	-	1	-	-	1	3	1			-	1	1	1		12
Murphy, Tom																-							
Nicholls, Tom	2	4	5	7	5		3																26
OMeara, Jaeger	5	4	7	1	4	5	8	9	5	2	3	3	3	4	3	5	3	5	4	4	5	4	96
Prestia, Dion	3	8	9	8	6	5	6	6	3	6	4	7	3	2	3	6	3	6	3	10	3	8	118
Rischitelli, Michael	4	4	7	-	3	1	2	3	1	3	3	2	1	3	-	-		2	-	2	4	5	50
Russell, Luke			1	-	1	-	-	1	1	2	2	1	-	2			-						11
Sexton, Alex								-	1	1		-	4	-	-	-	-	2	-	2	1	1	12
Shaw, Matt	1	1	-	-	-	2	2	-	3	3	1	3	3	-		-	3	-	1		-	1	24
Smith, Zac								3	2	2	4	3	2	5	2	6	2						31
Stanley, Danny	-	5	3	1	2	1	-	-	-	1	-	2	1	1	4	2	2	-	1	4	1	-	31
Sumner, Timmy	-	-				-												-		-	-		
Swallow, David	5	4	3	8	4	9	5	7	3	2	5	4	3	6	8	3	4	-	5	6	9	8	111
Tape, Seb																				-	1	1	2
Thompson, Rory		-	-	-	1	2	-	-			-	-	-	-	-	-	3	-	-	-	-	-	6
Warnock, Matthew	1		-	-	-	-																-	1
Totals	30	49	51	39	43	44	37	42	36	39	41	42	41	50	39	39	34	32	35	49	37	34	883
Opponent	RI	FR	BL	HW	ME	GW	NM	SK	WB	AD	SY	WC	GE	HW	CW	WB	BL	SK	CA	PA	ES	WC	
