Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	-	-	-	-	-	-	-									-	-	-	-	-	-	-	-	-	-	
Bannister, Jordan												-		-	-				-							
Barnard, Paul	-	-	1	-	-	-	-	1	-	-	-	-	-	2	1	-	-	-	2	-	1		-	-	-	8
Barnes, John	-	-	-	2	-	-	-	1	-			-	-	-	-	-	-	1		-	-	1	2	2	3	12
Blumfield, Justin	1	1	-		-	1	-	-	-						-							-	-	-	-	3
Bolton, Mark	-			-				-	-	-					-	1		-	2	-		1		-		4
Bullen, Marcus											-			-												
Caracella, Blake	1	-	-	-	-	-	1	-					2	-	-	-	1	1	-	1	-	-	1	1	1	10
Fletcher, Dustin	2	-	-	-	-	-	-	-		-		-	1	-	-	-		1	-	2	-		-	3	-	9
Forster-Knight, Robert				-	-				-	-	-						1	-	-	-						1
Hardwick, Damien			3	-	-	-	-	-	-	-	-		1		1	-	1	1	-	3	2	-	1	1	-	14
Heffernan, Chris										-	-	1	-	-	-	-	-	-	1	1	2	1	4	-	-	10
Henneman, Aaron	-	-	-	-	-	-	5	-	-	-	-	-	-	1	-	-	-		-		-					6
Hille, David								-		-	-	-	-						-							
Hird, James	-	-	-	-	-	-	-	-	-	-	-	-	-			1	3	1		-	-	-	-	-	-	5
Jacobs, Danny	-	-	-		-	-	-	-	-	-	1	1		2	1	-	-	-	-	-	-	-	-	1	-	6
Johnson, Jason	-	-	-	-	-	-	-	5	-	-	1	2	5		1	4	2	2	-	1	2	-	2	1	1	29
Johnson, Mark	1	1	2	-	-	-	-	2	1	-	-	5	2	6	3	2	-			2	1	2	2	-	-	32
Lalich, Judd											-	-		4	1	-			-							5
Lloyd, Matthew	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-		-	
Long, Michael		4	2	-	1																	-	-	-		7
Lucas, Scott	-	-	3	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	2	7
McAlister, Daniel				-																						
McGrath, Cory									-	-	1	-	1	-	-	-	-	-	1	-	-					3
McVeigh, Mark	-	-	-	-	-	-	-	-	-	-	-	-	-	1			-	1	-	-	1	-	-	-	-	3
Mercuri, Mark	2	-	1	-	1	-	-						-	-	1	-	-	-	-	-	-	3	1	-	-	9
Misiti, Joe	-	-	-										-	-	-	-	1	-	-	-	-	-	2	-	-	3
Moorcroft, Gary	-	-	-			1	-	1	6			-	-	-	-	3	1	-	-						2	14
Peverill, Damien				-	-	-	-	-	1	-	-	-														1
Ramanauskas, Adam	-	3	1	-	-	-	4	1	-	1	2	1	2	6	2	-	4	2	2	3	3	1	1	2	-	41
Rioli, Dean	-	-				1	-	-	-	-	1	-	-	-						-	-	2	-	-	-	4
Robran, Jonathon									-	-	-											-				
Solomon, Dean	-	-	-	-	-	-	-	-	1	-	-	-	2	-	1	-	1	2		-	2	3	1	1	-	14
Wallis, Dean				-																						
Wellman, Sean	-	-	-	-	1	-	-	-	2	-	1	3	5	3			2	1	5	2	-	-	3	-	-	28
Totals	7	9	13	2	3	3	11	11	11	1	8	13	21	25	12	11	17	13	13	15	14	14	20	12	9	288
Opponent	KA	PA	CA	SY	CW	WC	RI	ME	HW	BL	SK	AD	FR	WB	GE	KA	PA	CA	SY	CW	WC	RI	RI	HW	BL	
