Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	1	1	1	-	3	2	1									-	-	1	2	2	-	6	-	1	-	21
Bannister, Jordan												-		2	-				2							4
Barnard, Paul	1	1	-	5	2	2	2	-	1	-	6	3	3	3	-	2	1	2	-	2	2		3	2	4	47
Barnes, John	4	2	-	5	-	1	3	1	6			3	2	5	1	1	1	3		1	1	2	1	1	-	44
Blumfield, Justin	1	-	-		3	3	3	-	1						-							1	1	3	2	18
Bolton, Mark	-			1				3	-	1					3	-		1	2	-		1		-		12
Bullen, Marcus											-			1												1
Caracella, Blake	2	2	1	4	1	4	2	-					1	-	-	2	2	2	3	2	2	1	2	1	1	35
Fletcher, Dustin	2	2	4	-	3	1	1	1		-		1	1	2	3	1		3	5	1	3		4	2	5	45
Forster-Knight, Robert				-	1				-	-	4						-	-	-	-						5
Hardwick, Damien			-	-	1	-	-	-	-	-	1		-		1	1	1	1	1	-	-	2	-	2	1	12
Heffernan, Chris										-	-	2	1	-	1	-	1	-	2	1	1	2	2	-	2	15
Henneman, Aaron	3	-	2	1	-	-	3	-	1	-	2	1	2	1	1	3	1		1		-					22
Hille, David								1		-	-	-	-						-							1
Hird, James	1	1	2	-	1	-	2	1	2	-	1	-	1			3	-	-		2	-	1	-	1	3	22
Jacobs, Danny	2	-	1		3	1	3	3	3	4	1	5		5	1	1	1	1	5	1	1	2	1	1	-	46
Johnson, Jason	2	3	1	1	-	2	4	1	-	-	-	4	1		-	1	-	2	2	2	1	1	1	2	1	32
Johnson, Mark	-	3	1	1	1	2	1	1	2	1	2	3	1	-	2	1	-			3	3	3	1	3	2	37
Lalich, Judd											1	-		3	-	1			1							6
Lloyd, Matthew	1	-	-		1	-	-	-	-	-	1	3	-	3	-	1	4	1			2	1	1		1	20
Long, Michael		2	4	4	3																	2	1	1		17
Lucas, Scott	1	-	-	-	-	2	-	-	-	2	-	2	-	-	3	1	-	1	-	-	-	2	2	1	-	17
McAlister, Daniel				1																						1
McGrath, Cory									2	2	3	1	1	-	1	-	1	-	1	-	1					13
McVeigh, Mark	1	-	1	-	-	1	-	-	-	1	-	2	-	1			-	-	-	-	1	-	-	-	-	8
Mercuri, Mark	1	-	1	1	3	1	-						1	1	3	2	-	2	1	-	-	1	-	-	-	18
Misiti, Joe	-	-	1										1	1	3	-	1	2	1	1	-	1	2	-	-	14
Moorcroft, Gary	-	2	-			2	-	-	1			-	-	-	1	1	3	1	2						2	15
Peverill, Damien				2	3	1	1	3	2	-	-	2														14
Ramanauskas, Adam	1	1	4	2	1	6	2	4	1	1	2	2	1	2	-	2	-	1	2	3	1	1	2	2	6	50
Rioli, Dean	6	1				1	1	1	4	-	1	1	1	-						-	-	3	-	2	3	25
Robran, Jonathon									-	-	-											-				
Solomon, Dean	2	2	1	2	4	-	1	4	2	2	1	5	-	1	-	2	1	-		4	2	3	3	4	1	47
Wallis, Dean				-																						
Wellman, Sean	-	-	2	-	-	-	1	1	3	-	1	-	-	2			-	2	1	2	1	-	1	1	-	18
Totals	32	23	27	30	34	32	31	25	31	14	27	40	18	33	24	26	18	26	34	27	22	36	28	30	34	702
Opponent	KA	PA	CA	SY	CW	WC	RI	ME	HW	BL	SK	AD	FR	WB	GE	KA	PA	CA	SY	CW	WC	RI	RI	HW	BL	
