Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	1	-	1	-	1	-	1									-	-	1	3	1	1	1	1	1	1	14
Bannister, Jordan												-		-	-				1							1
Barnard, Paul	-	-	1	1	2	-	1	2	1	-	1	1	1	1	2	1	-	-	4	-	1		1	-	3	24
Barnes, John	4	4	-	-	2	1	2	1	1			3	1	1	2	-	1	2		1	4	-	-	-	1	31
Blumfield, Justin	1	4	-		1	3	-	1	-						-							1	1	-	1	13
Bolton, Mark	1			1				1	-	-					1	-		-	-	-		1		-		5
Bullen, Marcus											-			-												
Caracella, Blake	2	1	2	2	1	2	3	-					1	1	1	1	1	3	5	2	1	-	-	2	1	32
Fletcher, Dustin	-	-	2	2	3	2	2	-		1		1	1	1	-	-		2	2	2	2		-	-	-	23
Forster-Knight, Robert				1	1				-	-	1						1	-	-	1						5
Hardwick, Damien			-	2	-	3	2	2	4	-	-		-		-	-	-	1	2	4	1	1	-	2	1	25
Heffernan, Chris										-	1	1	-	-	3	2	-	-	-	-	-	3	-	-	1	11
Henneman, Aaron	-	-	-	3	-	2	-	1	-	-	2	-	1	2	1	-	1		-		-					13
Hille, David								-		1	-	-	-						-							1
Hird, James	2	1	-	2	-	2	3	2	1	-	2	-	-			-	2	2		2	2	2	1	-	1	27
Jacobs, Danny	1	-	2		-	2	3	1	-	1	2	2		-	1	3	1	-	2	-	-	-	-	-	2	23
Johnson, Jason	-	2	1	3	3	1	1	1	-	-	-	1	1		7	-	4	-	4	4	2	1	1	-	1	38
Johnson, Mark	-	1	1	1	1	1	1	2	-	1	2	-	-	-	1	-	-			3	2	2	-	1	1	21
Lalich, Judd											1	-		-	-	-			1							2
Lloyd, Matthew	2	1	-		2	1	-	1	-	-	1	-	-	2	-	1	-	1			1	-	2		1	16
Long, Michael		1	1	-	2																	1	-	-		5
Lucas, Scott	3	2	2	2	-	2	1	1	1	-	1	1	-	2	2	-	1	1	2	1	-	-	-	1	3	29
McAlister, Daniel				-																						
McGrath, Cory									2	-	-	1	-	1	-	2	1	-	1	3	1					12
McVeigh, Mark	1	-	1	1	-	3	1	-	1	1	-	-	-	2			-	1	2	1	-	-	-	-	-	15
Mercuri, Mark	-	-	-	3	1	1	1						-	1	1	2	1	1	1	-	-	4	-	-	-	17
Misiti, Joe	2	3	3										-	-	3	1	-	1	2	5	2	3	-	3	2	30
Moorcroft, Gary	1	-	-			2	1	-	-			-	-	-	1	1	2	-	-						1	9
Peverill, Damien				1	1	3	1	1	-	-	1	-														8
Ramanauskas, Adam	1	-	1	2	2	-	1	6	-	4	2	-	1	-	-	1	2	-	2	1	-	1	3	-	1	31
Rioli, Dean	-	1				1	-	3	3	1	-	1	-	-						1	1	-	2	-	1	15
Robran, Jonathon									-	-	1											-				1
Solomon, Dean	-	1	2	-	1	-	1	2	2	3	1	2	2	2	-	1	1	2		2	-	-	3	4	1	33
Wallis, Dean				-																						
Wellman, Sean	-	1	1	-	4	1	-	2	1	1	-	-	-	-			1	1	1	1	2	2	3	1	-	23
Totals	22	23	21	27	28	33	26	30	17	14	19	14	9	16	26	16	20	19	35	35	23	23	18	15	24	553
Opponent	KA	PA	CA	SY	CW	WC	RI	ME	HW	BL	SK	AD	FR	WB	GE	KA	PA	CA	SY	CW	WC	RI	RI	HW	BL	
