Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Brown, Leigh		-	1	2	1		1				-	1						-		-				6
Campbell, Matt	-	-	-	1	1	-	-	2	1	1	-	-	-	2	2	1	-	1	1	-		-	1	14
Davies, Ben											-	-												
Edwards, Aaron	1	1	-	2	-	-																-	1	5
Firrito, Michael	-	-	-	-	1	1	-	-	-	-	1	-	1	-	-	-	-	1	1	1	-	-	-	7
Gibson, Josh	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Goldstein, Todd															-	-	-							
Grant, Shannon	2	-	1	1	-	-	2	1	2	-	-		-	1		2	-	1	-	1	-	2	1	17
Grima, Blake															-		-	-						
Hale, David	3	-	-		-	1	-	1	1	1	-	-	1	-	1	-	3	1	1	1	2	2	-	19
Hansen, Lachlan													-	-	-	-	-	-	-	-	-	1		1
Harding, Leigh	1	-	-		-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	2	-	-	-	4
Harris, Daniel	-	-	-	1	-	-	-	-	1	-	1	-	-	-	2	-	-	-	-	-	-	-	1	6
Harvey, Brent	1	1	1	-	-	1	-	1	-	1	-	1	1	3	2	-	-	3	1	-	-	2	-	19
Jones, Corey	-	2	1	3	5	-	2	-	2	-			-	1		1	1	-	1	-	-	-		19
Lower, Ed				-	1	-	-	-	1	-	-	-	-						2				2	6
McIntosh, Hamish	-	-	-	-	-	-	-	1	-	-	1	-									-	-		2
McMahon, Scott								-	-	-	-				-	-	-	1	-	-	-	-	-	1
Obst, Alan								-					-	-										
Petrie, Drew	-	1	-	-	-	-	-	-	1	-	4	1	-	-	1	-	2	1	-	1	-	3	-	15
Power, Sam	-	-	-	1	-	1	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	2
Pratt, Daniel	1	-	-	-	-		-		-	-	-	1	-	-	-	2	-	-	-	-	-	1	-	5
Rawlings, Brady	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2
Riggio, Matt								1	-	1	-	-	1	1										4
Ross, Ben				-											1	1								2
Sansbury, Eddie						-																		
Simpson, Adam	1	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	2			-	-	-	-	5
Sinclair, Jess						-												-	-	-	-		-	
Smith, Jesse				-	-																			
Smith, Josh							-					1												1
Swallow, Andrew	-	-	-																					
Thomas, Lindsay	-	-	1	1	3	-	-	1	1	1	2	-	-	-	3	1	-	-	-	-	-	-	-	14
Thompson, Nathan	1	-	2	1	-	2	-	2	2	-			1	1	-				-				1	13
Thompson, Scott	-					-	-				-	-									-			
Urquhart, Gavin										-	1	-	-	-	-	-	-	-	-	-	-	-	-	1
Watt, Shannon	-	-	-	-	-	-	-	-	-	-			1	-	-	-	-	-	-	-	-	-	-	1
Wells, Daniel	1	-	-	1	-	-	2	-	-			3	2	-	-	-	1	-	-	-	-	-	1	11
Totals	12	6	7	14	12	7	7	10	13	6	10	8	8	9	13	8	9	9	8	6	2	11	8	203
Opponent	ES	RI	HW	ME	CW	SY	AD	WC	WB	BL	GE	FR	HW	SK	PA	CW	ME	BL	WB	CA	GE	PA	SY	
