Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Brown, Leigh		-	-	-	-		-				-	-						-		-				
Campbell, Matt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	1
Davies, Ben											-	-												
Edwards, Aaron	-	-	-	-	-	-																-	-	
Firrito, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gibson, Josh	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Goldstein, Todd															-	-	-							
Grant, Shannon	-	2	-	-	-	-	-	-	-	-	-		-	-		-	-	-	-	-	-	-	-	2
Grima, Blake															-		-	-						
Hale, David	-	-	-		-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	2	3	-	-	8
Hansen, Lachlan													-	-	-	-	-	-	-	-	-	-		
Harding, Leigh	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Harris, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Harvey, Brent	-	-	2	3	-	1	-	-	-	-	-	-	-	1	-	1	3	-	3	3	-	-	-	17
Jones, Corey	-	3	-	-	-	-	-	-	-	-			-	-		-	-	-	-	-	-	-		3
Lower, Ed				-	-	-	-	-	-	-	-	-	-						-				-	
McIntosh, Hamish	-	-	-	-	-	-	-	-	-	-	-	-									-	-		
McMahon, Scott								-	-	-	-				-	-	-	-	-	-	-	-	-	
Obst, Alan								-					-	-										
Petrie, Drew	-	-	-	-	-	2	-	-	2	-	-	-	1	-	-	3	-	3	-	-	-	-	-	11
Power, Sam	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	
Pratt, Daniel	-	-	-	-	-		-		-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Rawlings, Brady	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	2
Riggio, Matt								-	-	-	-	-	-	-										
Ross, Ben				-											-	-								
Sansbury, Eddie						-																		
Simpson, Adam	-	-	-	-	-	-	-	3	-	-	-	-	-	-	2	-	2			-	-	-	-	7
Sinclair, Jess						-												-	-	-	-		-	
Smith, Jesse				-	-																			
Smith, Josh							-					-												
Swallow, Andrew	-	-	-																					
Thomas, Lindsay	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Thompson, Nathan	-	-	-	2	-	-	-	-	-	-			-	-	-				-				-	2
Thompson, Scott	-					-	-				-	-									-			
Urquhart, Gavin										-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Watt, Shannon	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	
Wells, Daniel	-	1	-	1	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	2
Totals	0	6	2	6	1	3	0	3	2	0	0	0	4	1	3	4	5	4	5	6	3	0	0	58
Opponent	ES	RI	HW	ME	CW	SY	AD	WC	WB	BL	GE	FR	HW	SK	PA	CW	ME	BL	WB	CA	GE	PA	SY	
