Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R15	R17	R18	R19	R20	R21	R22	R23	R24	Tot
Anthony, John							-										-				-	-	
Ballantyne, Hayden	-	-	-	-	-	Off		Off	-	-	-			-	-	-	-	-	-	-			0/2
Barlow, Michael												-			On	-	-	-	-	-	-	-	1/0
Bollenhagen, Justin																						On	1/0
Bradley, Kepler	-	-	-	-	-	-	-	-	-	-	-		-					-			-	-	
Broughton, Greg	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Bucovaz, Ben												On										-	1/0
Clarke, Zac										-	-	-	-	-	-	-	-	-	-	-	-	-	
Crichton, Jesse					Off		-	-	Off	-	-	-											0/2
Crowley, Ryan	-	-	-	-	-		-	-	-	-	-	-	-	Off		-	-		-	-	-	-	0/1
Duffield, Paul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	On	-	-	-		-	-	1/0
Faulks, Peter																			-		-		
Fyfe, Nat	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Griffin, Jonathon									-	-	-	-		-	-	Off							0/1
Grover, Antoni	-	-	-	-	-	-	-	-	-	-	-	Off		-	-	-	-	-	-	-		-	0/1
Hayden, Roger													On	-	-								1/0
Hill, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hinkley, Clayton											On	-	-					Off	On	-	On	-	3/1
Ibbotson, Garrick				On	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off		1/1
Johnson, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	-	-	-	-	-	0/1
Lower, Nick	-	Off	-		-	-	Off	-	-	-	-	-	-	-	-	-	-	-	Off		-		0/3
Mayne, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McPharlin, Luke	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	-		-	-	-	-		0/1
McPhee, Adam	-	-	-	-	-	-	-								-	-	-	-		-			
Mellington, Josh													-	On									1/0
Mundy, David	-	-	-	-	-	-	-	-	-	-	Off									-			0/1
Mzungu, Tendai								On	-	-	-	-		-	-	-	-	-	-	-	-	-	1/0
Palmer, Rhys	Off	On	-	-	-	-		-	-	On			-	-	-		-			-	-		2/1
Pavlich, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off			0/1
Pearce, Clancee						-	-	-		Off	-	-	-				On	-	-		-	-	1/1
Pitt, Jayden	-		-	-	On	-	On													-		-	2/0
Roberton, Dylan	On	-	-	-	-	On		-	On				-	-	-	-	-	On					4/0
Sandilands, Aaron	-	-	Off	-	-	-	-	-					-						-	-	-	-	0/1
Schammer, Byron																					-	-	
Sibosado, Casey																						Off	0/1
Silvagni, Alex													-	-	-	-	-	-	-	-		-	
Suban, Nick	-	-	-	Off												-		-	-	On	-	-	1/1
Walters, Michael	-	-	On																				1/0
de Boer, Matthew		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off						0/1
van Berlo, Jay	-	-		-	-	-	-		-			-											
Totals																							
Opponent	BL	GE	AD	NM	WB	RI	WC	PA	SK	HW	ES	ME	BL	GC	SY	WC	HW	SK	CA	NM	CW	WB	
