Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	-	1	-	-	6	3	2	1	-	-	3	1	-	-	1	6	-	1	1		2	-	-	1	1	30
Ashcroft, Marcus	2	3	-	3	2	5	2	8	-	1	1	3	-	-	3	2	3	6	2	1	5	2	2	2	1	59
Black, Simon	-	1	2	-	1	-	3	3	2	2	1	4	1	-	-	1	-	-	2	1	1	2	1	-	-	28
Bolton, Craig	-			1						-		1	-	2	-	5										9
Bradshaw, Daniel	-			-			-		-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	2
Brown, Jonathan	1	-	-	1	-	-	-	1	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5
Charman, Jamie					-					-																
Clarke, Nathan			1	1																						2
Copeland, Robert									1	3	-	-	-	1	1	2	1	1	4	-	1	-	1	-	-	16
Cupido, Damian	-	-	2	-	1	1	-																			4
Hadley, Richard			-																							
Hart, Shaun	-	-	1							-	1	-	2	-	4	-	2	-	1	1	2	1	5	-	1	21
Headland, Des	-			-	1	2	-	2	1	-	-	-	-	1	1	1	-	1	1	2	-	1				14
Johnson, Chris				8	-	4	1	2	4	2	-	4	4	7	6		2	4	6	1	1	5	2	1	4	68
Keating, Clark	-	-	-					-	-	2	1	-	-	-	-	-	1	-	1	-		-	-	2	1	8
Kennedy, Matthew		-	2	2	3			-									3				-			-		10
Knobel, Trent						-	3	-																		3
Lappin, Nigel	6	-	2	5	-	1	5	1	3	5	-	5	2	2	5	3	3	2	1	5	2	5	3	3	3	72
Leppitsch, Justin	1	2	-								-								4	4	5	2	2	6	4	30
Lynch, Alastair	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	4	-	-	-		-	-		-	6
McDonald, Beau	-	2	1	-	-	-	1	2	-		-	-	1	-	1	1	-	-	1		-	-	1	-	1	12
McGrath, Ashley																				-						
McLaren, Dylan																				1	-					1
McRae, Craig					-	1	-			-	-	1	1	-	-	-	1	1	-	1	1	-	-	-	-	7
Michael, Mal	3	-	1	1	2	-	2	4	-	-	4	1	-	2	3	1	-	2	1	4	1		2	2	2	38
Notting, Tim		1	2	3	1	2	-	1	3	2	-	2	-	-	1	-	-	1	2	3	1	1	-	-	-	26
Picken, Marcus		-	-	3	2	1	1	2	-																	9
Pike, Martin	6	2	2	2		2	6	4	3	1	2	2	-	1	1	-	3	-			3	-	-	2	3	45
Power, Luke	-	1			-	-			1							-	2	1	-	1	1	-	1	1	1	10
Robbins, Ben	1	2	2	-	-	1	-	-						1	-	-										7
Scott, Brad	1				1	1	3	-	-	4	2	2	1	4	-	-	-	3	-	-	1	2	1	-	1	27
Scott, Chris		5	2	4	4	-		2	3	2	5	4	3				2	4	1	4	7	6	6	2	-	66
Shattock, Aaron	3	-	2				1	5	2																	13
Voss, Michael	1	3	3	-	2	7	1	1	-	1	1	2	2	2	3	-	-	2	1	-	1	-	1	2	5	41
White, Darryl	1	-		3	4	4	4	2	3	2	1	5	4	6	4	-		2	1	3		2	1	2	1	55
Totals	26	23	25	38	30	35	36	41	27	27	23	37	21	29	34	23	27	31	31	32	35	29	29	26	29	744
Opponent	PA	KA	RI	WB	FR	GE	SY	CA	AD	ES	WC	ME	HW	SK	CW	PA	KA	WB	RI	FR	GE	SY	PA	RI	ES	
