Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	6	-	4	6	3	6	6	2	4	5	9	2	9	4	3	1	1	7	1		7	6	5	4	4	105
Ashcroft, Marcus	3	3	2	2	3	1	1	1	3	-	2	-	2	1	-	1	2	1	-	2	1	3	1	2	-	37
Black, Simon	1	5	3	5	4	7	8	2	10	6	9	8	10	4	8	10	4	5	6	4	12	8	9	7	2	157
Bolton, Craig	1			1						-		1	4	-	-	1										8
Bradshaw, Daniel	-			-			-		-	-	-	1	1	2	-	-	1	-	2	-	-	-	-	-	-	7
Brown, Jonathan	2	1	1	-	-	1	-	1	-	2	-	1	-	-	-	-	-	-	1	3	-	3	2	-	3	21
Charman, Jamie					2					-																2
Clarke, Nathan			2	-																						2
Copeland, Robert									1	1	-	-	2	1	1	-	-	-	2	-	-	1	-	-	1	10
Cupido, Damian	-	-	1	1	-	-	-																			2
Hadley, Richard			1																							1
Hart, Shaun	1	1	-							1	2	-	5	1	1	4	3	1	1	5	3	1	3	3	4	40
Headland, Des	-			-	-	1	-	1	1	1	1	-	1	1	4	1	-	2	-	1	1	-				16
Johnson, Chris				1	1	-	-	2	2	1	-	1	3	-	-		2	1	-	3	-	-	3	2	3	25
Keating, Clark	3	2	1					-	-	-	-	-	-	-	2	3	3	-	2	2		-	1	-	-	19
Kennedy, Matthew		-	-	-	2			-									1				-			-		3
Knobel, Trent						-	1	-																		1
Lappin, Nigel	1	1	2	4	8	-	2	1	4	2	5	4	3	4	4	-	4	5	5	6	8	5	6	1	2	87
Leppitsch, Justin	-	1	-								2								1	-	2	1	-	-	1	8
Lynch, Alastair	-	-	-	-	1	-	-	-	1	2	1	-	1	1	-	-	-	1	-	-		-	-		-	8
McDonald, Beau	1	1	2	2	1	1	2	-	2		3	-	2	1	3	2	-	3	2		1	3	1	-	1	34
McGrath, Ashley																				-						
McLaren, Dylan																				1	3					4
McRae, Craig					-	-	2			3	-	3	2	1	3	2	3	2	1	-	-	2	1	-	-	25
Michael, Mal	-	-	1	-	-	-	-	-	1	-	-	1	-	-	1	-	-	-	1	1	1		-	-	-	7
Notting, Tim		1	3	1	3	2	3	1	5	5	3	2	1	1	1	-	1	-	2	3	-	2	4	1	2	47
Picken, Marcus		-	1	1	1	1	2	1	1																	8
Pike, Martin	3	-	-	1		2	1	1	-	2	1	-	-	-	-	2	1	-			1	-	1	2	1	19
Power, Luke	3	4			2	-			-							-	2	2	3	2	5	3	-	2	3	31
Robbins, Ben	7	4	1	4	5	1	1	2						6	1	2										34
Scott, Brad	-				3	1	5	-	4	-	1	2	2	1	6	-	1	2	-	-	-	1	3	2	2	36
Scott, Chris		2	4	-	1	-		2	-	-	4	-	-				-	1	-	2	1	1	-	1	1	20
Shattock, Aaron	-	-	-				-	-	-																	
Voss, Michael	3	7	9	4	4	5	6	3	2	7	5	6	7	6	4	4	5	5	9	4	6	3	-	6	5	125
White, Darryl	1	1		2	1	2	-	1	1	-	1	2	-	-	-	-		2	1	-		2	-	-	3	20
Totals	36	34	38	35	45	31	40	21	42	38	49	34	55	35	42	33	34	40	40	39	52	45	40	33	38	969
Opponent	PA	KA	RI	WB	FR	GE	SY	CA	AD	ES	WC	ME	HW	SK	CW	PA	KA	WB	RI	FR	GE	SY	PA	RI	ES	
