Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	-	-	1	1	-	1	1	-	-	-	-	-	1	1	-	-	-	1	-		-	1	-	3	2	13
Ashcroft, Marcus	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	3
Black, Simon	1	1	-	-	1	-	-	1	-	1	-	-	-	-	-	-	1	-	2	1	3	-	-	1	-	13
Bolton, Craig	-			-						-		2	-	-	-	-										2
Bradshaw, Daniel	-			2			3		7	2	3	3	4	9	7	2	6	2	5	4	1	2	3	-	1	66
Brown, Jonathan	1	1	1	2	1	6	1	1	-	2	-	2	2	3	-	1	2	1	-	4	2	2	-	2	2	39
Charman, Jamie					-					-																
Clarke, Nathan			1	-																						1
Copeland, Robert									-	1	1	-	1	1	-	-	-	-	-	-	-	-	-	2	1	7
Cupido, Damian	4	-	1	3	-	-	2																			10
Hadley, Richard			1																							1
Hart, Shaun	1	-	-							-	-	1	-	-	-	-	2	-	1	1	-	2	-	-	-	8
Headland, Des	-			3	-	3	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-				8
Johnson, Chris				-	2	-	-	1	1	1	-	-	-	1	-		-	-	1	1	-	-	-	-	1	9
Keating, Clark	1	4	3					1	2	1	-	-	-	-	-	-	-	-	-	-		-	2	-	-	14
Kennedy, Matthew		-	-	-	1			-									-				-			-		1
Knobel, Trent						-	-	-																		
Lappin, Nigel	1	1	1	-	-	1	1	1	3	1	1	1	-	-	-	-	-	-	1	-	-	1	1	2	1	18
Leppitsch, Justin	2	2	-								-								-	-	-	-	1	-	-	5
Lynch, Alastair	1	-	-	2	4	6	5	3	2	1	-	4	1	2	5	7	-	6	6	2		-	3		5	65
McDonald, Beau	-	-	-	-	-	1	-	-	-		1	-	1	-	-	-	-	-	1		-	-	-	2	-	6
McGrath, Ashley																				-						
McLaren, Dylan																				-	-					
McRae, Craig					2	1	2			-	1	1	-	1	1	-	1	-	-	-	-	-	-	1	-	11
Michael, Mal	-	2	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	3
Notting, Tim		1	1	-	2	-	2	-	-	1	1	-	3	1	1	1	2	-	1	-	1	1	-	-	1	20
Picken, Marcus		-	-	1	-	-	1	-	1																	3
Pike, Martin	-	-	-	-		-	1	-	-	1	-	-	-	2	-	1	-	1			-	-	-	-	-	6
Power, Luke	-	1			1	3			-							2	-	-	1	1	1	-	-	-	1	11
Robbins, Ben	1	-	-	-	-	1	-	-						1	-	-										3
Scott, Brad	-				-	1	-	-	-	-	1	1	3	-	1	-	-	-	-	-	1	-	2	-	-	10
Scott, Chris		-	-	-	4	-		1	1	1	-	-	-				-	-	-	-	-	-	-	3	-	10
Shattock, Aaron	-	-	-				-	-	-																	
Voss, Michael	-	1	-	3	-	1	-	-	1	-	-	-	-	-	-	-	-	2	1	-	-	-	1	5	1	16
White, Darryl	-	-		-	-	-	-	-	2	-	-	-	-	1	-	-		-	-	-		-	-	-	-	3
Totals	13	15	11	17	19	25	19	9	20	13	9	15	16	23	16	14	14	14	20	14	10	9	13	21	16	385
Opponent	PA	KA	RI	WB	FR	GE	SY	CA	AD	ES	WC	ME	HW	SK	CW	PA	KA	WB	RI	FR	GE	SY	PA	RI	ES	
