Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	2	-	-	-	2	3	3	-	2	-	3	-	-	-	-	2	-	3	-		3	-	-	-	-	23
Ashcroft, Marcus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Black, Simon	-	1	-	-	-	-	-	-	-	2	-	-	3	-	2	-	-	1	-	3	-	-	-	-	-	12
Bolton, Craig	-			-						-		-	-	-	-	-										
Bradshaw, Daniel	-			-			-		-	-	-	-	1	2	1	-	-	-	2	-	-	-	-	-	-	6
Brown, Jonathan	-	3	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5
Charman, Jamie					-					-																
Clarke, Nathan			-	-																						
Copeland, Robert									-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cupido, Damian	-	-	-	-	-	-	-																			
Hadley, Richard			-																							
Hart, Shaun	-	-	-							-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Headland, Des	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				
Johnson, Chris				-	-	-	-	-	-	3	-	3	-	1	-		-	2	-	-	-	2	-	-	-	11
Keating, Clark	-	-	1					-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1
Kennedy, Matthew		-	-	-	-			-									-				-			-		
Knobel, Trent						-	-	-																		
Lappin, Nigel	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	4
Leppitsch, Justin	-	-	-								-								-	-	-	-	-	-	-	
Lynch, Alastair	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	1	-	-	-	-		-	-		-	3
McDonald, Beau	-	-	-	-	-	-	1	-	-		-	-	-	-	-	-	-	-	-		-	-	-	-	-	1
McGrath, Ashley																				-						
McLaren, Dylan																				-	-					
McRae, Craig					-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Michael, Mal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Notting, Tim		-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	5
Picken, Marcus		-	-	-	-	-	-	-	-																	
Pike, Martin	-	-	-	-		-	-	-	-	-	-	-	-	-	-	3	-	-			-	-	-	-	-	3
Power, Luke	-	-			-	-			-							-	-	-	-	-	-	-	-	-	-	
Robbins, Ben	-	-	-	-	-	-	-	-						-	-	-										
Scott, Brad	-				-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	3
Scott, Chris		-	-	-	-	-		-	-	-	2	-	-				-	-	-	-	-	-	-	-	-	2
Shattock, Aaron	-	-	-				-	-	-																	
Voss, Michael	-	2	-	-	-	1	2	-	-	-	-	-	2	3	-	-	3	-	3	-	2	1	-	-	-	19
White, Darryl	-	-		-	-	-	-	-	-	-	-	1	-	-	-	-		-	-	-		-	-	-	-	1
Totals	2	6	1	0	5	6	6	0	2	6	5	6	6	6	6	6	3	6	5	5	5	6	0	0	0	99
Opponent	PA	KA	RI	WB	FR	GE	SY	CA	AD	ES	WC	ME	HW	SK	CW	PA	KA	WB	RI	FR	GE	SY	PA	RI	ES	
