Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	-	-	1	1	3	2	1	-	1	1	2	-	1	2	-	-	1	4	-		1	1	2	2	2	28
Ashcroft, Marcus	1	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	5
Black, Simon	1	1	1	-	-	1	1	3	-	1	1	-	1	-	3	-	-	2	1	1	2	-	2	1	-	23
Bolton, Craig	-			-						-		3	-	-	-	-										3
Bradshaw, Daniel	1			-			1		2	2	1	3	5	5	5	1	6	-	5	3	2	2	1	1	-	46
Brown, Jonathan	2	-	2	1	-	7	1	1	-	3	-	1	2	2	-	1	1	2	-	3	2	1	-	4	2	38
Charman, Jamie					-					-																
Clarke, Nathan			1	-																						1
Copeland, Robert									-	-	1	-	1	-	-	-	-	-	3	1	-	-	-	1	-	7
Cupido, Damian	4	2	2	2	-	-	-																			10
Hadley, Richard			-																							
Hart, Shaun	-	-	-							-	-	-	-	3	-	1	-	1	1	1	-	1	-	-	-	8
Headland, Des	-			3	-	1	1	-	-	-	-	-	-	-	1	-	-	3	-	1	1	-				11
Johnson, Chris				-	1	-	-	-	-	-	-	-	1	1	-		-	-	-	-	1	-	-	-	-	4
Keating, Clark	1	3	4					-	3	1	-	-	-	1	-	1	-	-	-	-		-	-	1	-	15
Kennedy, Matthew		-	-	-	-			-									-				-			-		
Knobel, Trent						-	-	-																		
Lappin, Nigel	-	-	1	-	3	-	1	-	4	-	-	1	1	-	1	-	2	-	1	3	-	2	1	3	2	26
Leppitsch, Justin	2	3	-								-								-	-	-	-	1	-	-	6
Lynch, Alastair	1	-	-	2	5	2	3	3	4	4	2	8	3	1	3	4	-	3	3	2		1	2		2	58
McDonald, Beau	1	-	-	-	-	1	-	-	1		1	1	1	-	-	-	-	1	-		-	-	-	-	-	7
McGrath, Ashley																				-						
McLaren, Dylan																				-	-					
McRae, Craig					2	-	2			2	-	1	1	1	2	2	4	-	1	3	-	-	-	-	-	21
Michael, Mal	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	2
Notting, Tim		1	1	-	4	-	1	-	-	1	1	-	-	-	2	1	4	1	1	-	3	2	-	1	1	25
Picken, Marcus		1	-	1	-	1	-	-	-																	3
Pike, Martin	-	-	-	-		-	1	-	-	-	-	-	-	1	1	2	-	-			-	-	-	-	1	6
Power, Luke	-	-			2	1			-							-	2	1	1	1	3	2	-	-	3	16
Robbins, Ben	-	1	-	-	1	-	-	-						-	-	-										2
Scott, Brad	-				1	-	1	-	1	-	1	2	2	-	1	-	1	-	-	-	1	-	2	1	-	14
Scott, Chris		1	-	-	2	-		-	1	-	-	-	-				-	-	1	1	-	-	-	2	-	8
Shattock, Aaron	-	-	-				-	-	-																	
Voss, Michael	-	1	1	2	1	1	-	2	1	-	1	2	1	-	-	-	-	-	1	1	-	1	1	3	1	21
White, Darryl	-	-		-	-	-	-	-	-	-	-	1	-	-	-	-		-	-	-		-	-	-	-	1
Totals	14	17	14	12	25	17	15	9	18	15	11	23	20	17	19	13	21	19	19	21	16	13	12	20	15	415
Opponent	PA	KA	RI	WB	FR	GE	SY	CA	AD	ES	WC	ME	HW	SK	CW	PA	KA	WB	RI	FR	GE	SY	PA	RI	ES	
