Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	4	-	6	7	5	5	11	4	7	4	4	6	9	4	3	5	7	7	-		10	12	6	10	4	140
Ashcroft, Marcus	4	3	3	1	1	2	5	-	2	1	2	2	8	-	5	1	2	1	1	2	1	-	1	3	5	56
Black, Simon	10	7	3	2	4	6	4	2	4	2	6	6	5	4	5	1	4	5	5	6	4	4	10	4	7	120
Bolton, Craig	2			2						-		3	3	2	1	4										17
Bradshaw, Daniel	-			1			2		-	-	1	-	2	3	1	-	-	2	3	2	1	3	-	-	-	21
Brown, Jonathan	2	5	3	4	7	4	2	-	3	1	5	2	3	1	3	1	4	4	3	3	4	3	6	2	6	81
Charman, Jamie					-					1																1
Clarke, Nathan			2	2																						4
Copeland, Robert									2	-	-	2	3	1	-	-	1	-	3	-	-	-	2	3	2	19
Cupido, Damian	-	5	4	2	-	1	1																			13
Hadley, Richard			1																							1
Hart, Shaun	1	1	2							-	4	1	5	3	2	3	3	6	2	4	2	4	4	5	5	57
Headland, Des	1			2	5	2	3	5	2	-	-	3	1	2	3	9	-	4	2	3	3	-				50
Johnson, Chris				-	-	2	3	2	2	5	1	-	9	1	1		2	1	3	2	1	3	2	2	3	45
Keating, Clark	-	2	2					2	1	-	1	-	-	3	4	2	2	1	2	1		1	2	2	1	29
Kennedy, Matthew		3	-	-	3			1									2				-			1		10
Knobel, Trent						-	1	-																		1
Lappin, Nigel	1	4	2	3	8	5	6	5	6	2	7	6	4	6	9	3	5	2	6	5	2	5	6	4	3	115
Leppitsch, Justin	2	-	-								-								1	-	-	-	2	-	-	5
Lynch, Alastair	3	3	-	-	-	1	1	1	2	-	-	2	-	3	2	3	1	-	1	-		1	1		2	27
McDonald, Beau	1	1	-	-	2	2	3	-	1		1	-	2	1	2	1	-	2	2		1	-	-	-	1	23
McGrath, Ashley																				-						
McLaren, Dylan																				-	2					2
McRae, Craig					3	4	5			3	2	5	4	2	6	2	2	2	3	1	-	3	2	3	1	53
Michael, Mal	2	-	1	-	-	-	1	-	1	-	-	-	-	-	-	-	-	1	2	-	-		1	2	-	11
Notting, Tim		3	4	3	14	4	2	3	4	3	4	5	5	4	3	7	2	6	3	2	-	4	3	2	3	93
Picken, Marcus		3	1	3	3	3	7	4	1																	25
Pike, Martin	3	-	1	2		2	4	1	1	5	-	-	-	2	1	6	2	-			3	-	3	4	1	41
Power, Luke	3	2			3	2			-							1	1	7	6	5	3	1	2	4	1	41
Robbins, Ben	2	2	1	3	4	2	1	4						3	1	5										28
Scott, Brad	2				2	4	3	-	5	3	2	2	1	-	6	1	-	2	-	-	3	1	1	3	2	43
Scott, Chris		6	3	5	-	-		6	5	2	7	1	1				2	5	3	3	-	1	-	5	4	59
Shattock, Aaron	-	-	-				1	-	-																	1
Voss, Michael	2	6	5	9	6	7	9	7	3	7	4	7	5	8	7	4	8	7	11	5	3	7	4	4	3	148
White, Darryl	1	2		2	-	2	3	1	1	2	1	-	-	4	-	-		1	-	-		-	2	1	2	25
Totals	46	58	44	53	70	60	78	48	53	41	52	53	70	57	65	59	50	66	62	44	43	53	60	64	56	1405
Opponent	PA	KA	RI	WB	FR	GE	SY	CA	AD	ES	WC	ME	HW	SK	CW	PA	KA	WB	RI	FR	GE	SY	PA	RI	ES	
