Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	-	-	-	1	-	-	-	-	1	-	1	-	-	-	-	1	-	-	-		-	-	-	-	1	5
Ashcroft, Marcus	-	-	-	-	-	-	-	1	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	3
Black, Simon	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	1	-	4
Bolton, Craig	-			1						-		1	-	1	-	-										3
Bradshaw, Daniel	-			1			1		2	-	1	1	5	9	3	2	3	1	3	4	2	2	3	-	2	45
Brown, Jonathan	1	2	1	2	-	2	1	2	-	1	1	2	2	2	2	2	1	-	-	2	2	2	2	1	3	36
Charman, Jamie					-					1																1
Clarke, Nathan			1	-																						1
Copeland, Robert									-	-	-	2	1	-	-	1	-	-	-	-	-	-	-	-	1	5
Cupido, Damian	-	-	-	-	1	-	-																			1
Hadley, Richard			-																							
Hart, Shaun	2	-	-							-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	4
Headland, Des	-			-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	-	-	-	-				3
Johnson, Chris				1	1	1	-	-	-	1	1	-	1	2	-		-	-	1	1	-	1	2	-	-	13
Keating, Clark	1	2	2					1	2	-	-	-	-	3	-	-	2	-	-	-		-	2	-	-	15
Kennedy, Matthew		-	1	-	-			-									-				-			-		1
Knobel, Trent						1	-	-																		1
Lappin, Nigel	-	-	1	-	-	-	2	1	1	-	-	1	-	-	-	3	-	1	-	2	-	1	-	-	1	14
Leppitsch, Justin	3	2	-								1								1	1	1	1	2	-	1	13
Lynch, Alastair	-	2	-	-	2	1	2	2	1	1	-	1	1	-	4	2	1	5	2	1		-	-		4	32
McDonald, Beau	1	2	-	-	-	1	-	-	-		-	-	-	2	1	-	-	-	1		-	-	-	1	-	9
McGrath, Ashley																				-						
McLaren, Dylan																				1	-					1
McRae, Craig					-	-	-			-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	2
Michael, Mal	-	1	2	-	-	-	1	1	-	-	-	-	-	-	1	1	1	-	1	-	1		1	-	-	11
Notting, Tim		1	-	-	-	-	-	-	1	-	-	-	1	1	2	2	2	1	-	1	2	-	-	-	1	15
Picken, Marcus		1	-	1	-	-	2	-	-																	4
Pike, Martin	1	-	-	1		-	2	1	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	5
Power, Luke	-	-			-	2			-							-	-	-	-	-	-	-	-	-	1	3
Robbins, Ben	2	-	-	-	-	-	-	-						-	-	-										2
Scott, Brad	-				-	1	-	-	-	1	1	-	-	-	1	-	-	-	-	-	-	-	1	-	-	5
Scott, Chris		1	1	-	4	-		-	1	-	1	-	-				-	-	1	-	1	-	2	1	-	13
Shattock, Aaron	-	-	-				-	-	1																	1
Voss, Michael	2	1	-	1	-	1	2	-	-	-	-	-	-	3	1	-	-	-	1	-	-	2	1	3	1	19
White, Darryl	1	-		1	-	4	1	2	3	3	5	-	1	2	1	-		2	2	1		1	-	3	-	33
Totals	15	15	9	10	8	14	14	11	13	8	12	12	14	26	18	14	10	11	13	15	9	10	16	10	16	323
Opponent	PA	KA	RI	WB	FR	GE	SY	CA	AD	ES	WC	ME	HW	SK	CW	PA	KA	WB	RI	FR	GE	SY	PA	RI	ES	
