Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bateman, Chance		-	-	1	-	-	-				-		-	-	-	1	1	1	1	-	3	1	-	9
Birchall, Grant	-	-	-	-	-	-	2	-	2	-	-	1	1	-	-	1	-	-	-	-	-			7
Brown, Campbell	1	1	2	-	1	2	-	-	1	-					1	-	1			-	-	-	-	10
Burgoyne, Shaun								-	-	-	-	1	-	-	1	1	1	-	-	1	3	-	1	9
Ellis, Xavier	1	-	-	-	-	-	1	-	-	-	1	-	1	1	-	-	-	-	-	-	1	-	-	6
Franklin, Lance		1	-		-	-		-	-	1		1	1	-	1		-	-	2	-	-	-	-	7
Gibson, Josh	-	-	-												-	-	-	-	-	-	-	-	-	
Gilham, Stephen	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Guerra, Brent	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	2	9
Hodge, Luke	-	1	-	-	-	1	-	1	1	-	-	-	-	-	-	3	1	1	1	-	1		-	11
Hooper, Rhan	1	-							1	-										-		-		2
Kayler-Thomson, Jarrod	-				1	1																		2
Ladson, Rick	1	-	-	-	-	-	-				-	-	-					1	-				-	2
Lewis, Jordan	-	-	1	-	-	-	2	-	-	-	1	3	2	-	-	1	-	-	1	-	1	-	-	12
Mitchell, Sam	-	-	-	-				-	-	-	-	-	-	-		1	-	-	1	-	-	1	-	3
Morton, Jarryd	2	1	1	1			-																	5
Moss, Garry	-		2	-															-					2
Murphy, Tom	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Muston, Beau							-	-				1	1	-										2
Osborne, Michael	-	-		-	1	-			2	-	-	1	-	-	-	-	-	2	-	-	1	1	-	8
Peterson, Carl	-	-	1	1	-		1	2	-	-	-	-		-	1	1				1	-	2		10
Renouf, Brent	-	-	-	-		-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	2
Rioli, Cyril		2	-	1	-	-	-	-	-	2	2	-	2	1	-	-	2	-			-	-	-	12
Roughead, Jarryd	1	3	1	1	-	1	-	1	1	1	-	-	-	1	1	-	-	1	1	-	-	-	-	14
Schoenmakers, Ryan	-	-	1	-	1	-	-					-	-	-	-									2
Sewell, Brad					2	-	-	1	1	1	2	1	-	-	-	-	1	1	1	-	1	1	1	14
Shiels, Liam	1	1			-	-	-				-													2
Skipper, Wayde								1	-	-	-	2	1	1	-	-	-	1		2	3	-	-	11
Stokes, Cameron								-																
Stratton, Ben			-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2	-	-	-	-	3
Suckling, Matt	-		-				-	-											-					
Taylor, Simon																			-					
Whitecross, Brendan				-	-	-	-	-	-	-	1	-				-	-	-		-	1	1	-	3
Young, Clinton				-	-	1	1	-	1	-	1		-	-	1	1	-	1	-			-	2	9
Totals	9	10	10	5	6	6	7	8	10	6	8	11	10	4	6	10	7	9	10	5	20	7	6	190
Opponent	ME	GE	WB	CW	NM	ES	WC	RI	CA	SY	PA	AD	ES	WB	GE	BL	SK	PA	SY	ME	FR	CW	FR	
