Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bateman, Chance		1	-	1	-	1	-				-		-	-	-	-	-	-	1	-	1	-	-	5
Birchall, Grant	-	-	-	-	-	-	2	1	-	1	-	-	-	-	-	-	-	1	-	-	-			5
Brown, Campbell	3	-	-	1	1	-	-	-	-	-					-	1	-			1	-	-	-	7
Burgoyne, Shaun								-	-	-	-	-	1	-	-	-	-	-	1	1	4	-	-	7
Ellis, Xavier	-	-	1	-	-	-	-	-	-	-	-	1	-	-	1	1	-	1	-	3	1	1	-	10
Franklin, Lance		2	-		5	5		2	5	3		3	5	3	3		5	3	4	3	5	6	2	64
Gibson, Josh	-	-	-												-	-	-	-	-	-	-	-	-	
Gilham, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
Guerra, Brent	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1
Hodge, Luke	1	1	1	-	-	-	-	-	1	1	1	3	-	2	1	-	-	-	-	2	1		-	15
Hooper, Rhan	2	-							2	1										1		1		7
Kayler-Thomson, Jarrod	-				1	-																		1
Ladson, Rick	1	-	-	-	-	-	-				2	-	-					-	1				1	5
Lewis, Jordan	-	-	-	1	-	-	-	1	1	-	-	-	1	-	2	4	-	-	2	-	2	1	-	15
Mitchell, Sam	1	1	-	-				-	-	1	-	-	-	1		-	-	1	-	-	-	-	-	5
Morton, Jarryd	1	2	1	2			1																	7
Moss, Garry	2		-	-															1					3
Murphy, Tom	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Muston, Beau							1	-				1	3	1										6
Osborne, Michael	2	1		-	1	1			2	1	2	2	1	-	-	1	2	1	-	-	-	-	-	17
Peterson, Carl	1	-	-	1	-		1	2	1	1	-	2		-	-	1				2	-	1		13
Renouf, Brent	-	-	1	-		-	-	-	-	-	-	-	-	1	-	-	-	2	-	-	-	-	-	4
Rioli, Cyril		1	4	1	1	-	-	4	-	1	1	3	1	2	-	1	1	1			3	2	-	27
Roughead, Jarryd	3	4	4	1	1	-	6	2	3	-	1	3	-	2	2	4	3	1	2	2	4	1	4	53
Schoenmakers, Ryan	-	-	-	-	-	-	-					-	-	-	-									
Sewell, Brad					-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Shiels, Liam	-	-			-	-	-				-													
Skipper, Wayde								-	-	-	-	-	-	-	-	1	-	-		-	-	-	-	1
Stokes, Cameron								-																
Stratton, Ben			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Suckling, Matt	-		-				-	-											-					
Taylor, Simon																			-					
Whitecross, Brendan				-	-	-	2	-	-	-	2	-				-	1	-		-	2	1	1	9
Young, Clinton				-	-	2	1	1	1	-	1		2	-	1	3	1	1	-			1	-	15
Totals	17	13	12	8	10	9	14	13	16	10	10	19	14	12	11	17	13	12	13	15	24	15	8	305
Opponent	ME	GE	WB	CW	NM	ES	WC	RI	CA	SY	PA	AD	ES	WB	GE	BL	SK	PA	SY	ME	FR	CW	FR	
