Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bateman, Chance		-	-	2	1	-	-				1		-	-	1	-	-	1	-	-	1	-	-	7
Birchall, Grant	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-			1
Brown, Campbell	2	-	1	2	-	-	-	-	-	-					-	-	1			1	-	-	-	7
Burgoyne, Shaun								-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	2
Ellis, Xavier	-	-	1	-	1	-	-	1	-	-	-	-	-	-	-	-	1	1	-	2	1	1	-	9
Franklin, Lance		2	-		3	3		1	4	1		3	4	1	5		4	1	4	1	-	5	2	44
Gibson, Josh	-	-	-												-	-	-	-	-	1	-	-	-	1
Gilham, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Guerra, Brent	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	2
Hodge, Luke	1	-	-	-	-	-	-	1	-	-	1	2	-	-	1	-	-	-	-	-	-		1	7
Hooper, Rhan	1	-							1	1										-		-		3
Kayler-Thomson, Jarrod	-				1	-																		1
Ladson, Rick	-	-	-	-	-	-	-				2	-	-					-	-				-	2
Lewis, Jordan	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	4	-	-	3	-	3	-	-	12
Mitchell, Sam	-	1	1	-				-	-	1	-	-	-	-		-	-	-	-	-	-	-	-	3
Morton, Jarryd	-	2	1	3			-																	6
Moss, Garry	3		-	-															-					3
Murphy, Tom	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Muston, Beau							-	-				1	-	-										1
Osborne, Michael	1	-		-	-	1			-	1	2	1	2	-	-	2	2	1	-	1	1	-	-	15
Peterson, Carl	1	-	1	1	1		3	2	1	1	-	1		3	-	-				1	1	1		18
Renouf, Brent	-	1	-	-		1	-	-	-	-	-	-	1	1	1	-	-	1	-	1	-	-	-	7
Rioli, Cyril		1	-	-	-	1	-	5	-	2	1	-	2	1	-	-	2	1			1	-	-	17
Roughead, Jarryd	7	5	5	2	-	2	3	2	3	1	1	1	2	4	2	6	5	4	2	2	5	-	4	68
Schoenmakers, Ryan	-	1	-	-	-	-	-					-	-	-	-									1
Sewell, Brad					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
Shiels, Liam	-	1			-	-	-				-													1
Skipper, Wayde								-	1	1	-	1	1	-	-	1	-	-		1	-	-	1	7
Stokes, Cameron								-																
Stratton, Ben			-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	2
Suckling, Matt	-		-				-	-											-					
Taylor, Simon																			-					
Whitecross, Brendan				1	-	-	1	1	-	2	-	1				-	1	-		-	2	1	1	11
Young, Clinton				1	-	-	-	1	-	1	-		-	1	-	1	1	-	-			-	-	6
Totals	16	14	11	12	7	8	7	15	10	13	8	12	13	11	11	14	18	10	9	11	18	8	9	265
Opponent	ME	GE	WB	CW	NM	ES	WC	RI	CA	SY	PA	AD	ES	WB	GE	BL	SK	PA	SY	ME	FR	CW	FR	
