Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bateman, Chance		-	-	1	-	1	-				-		-	2	1	-	1	-	-	1	-	2	-	9
Birchall, Grant	-	-	1	-	-	-	-	2	1	-	-	-	-	-	-	-	-	2	-	-	-			6
Brown, Campbell	-	-	-	-	-	2	2	2	-	-					-	-	-			-	-	-	1	7
Burgoyne, Shaun								-	-	2	-	1	-	-	-	2	-	-	1	-	-	-	-	6
Ellis, Xavier	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	3
Franklin, Lance		1	-		1	-		1	3	2		-	5	-	2		-	2	-	-	1	-	-	18
Gibson, Josh	-	-	-												-	-	-	-	-	-	-	-	-	
Gilham, Stephen	1	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	2	1	-	-	3	9
Guerra, Brent	-	1	-	-	-	-	6	-	-	-	-	-	-	1	1	-	1	1	7	1	-	1	1	21
Hodge, Luke	-	-	2	-	-	-	-	-	-	-	-	1	-	1	-	-	1	-	-	-	1		-	6
Hooper, Rhan	-	-							-	1										-		-		1
Kayler-Thomson, Jarrod	1				-	-																		1
Ladson, Rick	1	-	-	1	3	-	-				-	-	-					-	-				-	5
Lewis, Jordan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	3
Mitchell, Sam	-	1	1	-				-	1	1	-	-	1	-		-	-	-	-	-	-	-	1	6
Morton, Jarryd	-	-	-	-			-																	
Moss, Garry	-		-	-															-					
Murphy, Tom	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Muston, Beau							-	-				-	-	-										
Osborne, Michael	1	5		2	-	-			-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	10
Peterson, Carl	1	-	-	-	-		-	-	-	-	-	-		-	-	-				-	1	-		2
Renouf, Brent	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rioli, Cyril		1	-	-	-	-	-	-	-	-	-	1	1	-	2	-	1	2			3	-	-	11
Roughead, Jarryd	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Schoenmakers, Ryan	-	-	-	-	-	-	-					-	-	1	-									1
Sewell, Brad					-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Shiels, Liam	1	3			-	-	-				-													4
Skipper, Wayde								-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Stokes, Cameron								-																
Stratton, Ben			-	-	-	-	-	2	-	-	-	-	-	-	-	3	-	-	-	3	-	-	1	9
Suckling, Matt	-		-				-	1											-					1
Taylor, Simon																			-					
Whitecross, Brendan				-	-	-	-	-	-	-	-	-				-	-	-		-	1	-	2	3
Young, Clinton				1	-	5	9	1	-	4	-		-	2	-	3	1	-	-			6	4	36
Totals	6	13	4	5	4	9	17	9	6	12	0	3	7	7	7	8	6	7	13	7	7	9	14	180
Opponent	ME	GE	WB	CW	NM	ES	WC	RI	CA	SY	PA	AD	ES	WB	GE	BL	SK	PA	SY	ME	FR	CW	FR	
