Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Bartel, Jimmy	-	-	2	2	-	-	-	1	2	1	-	1	1	-	-	1		-	-	2	3	1	2	-	1	20
Blicavs, Mark	2	1	-	-	2	1	1	-	-	-		-	1	1	-	-		1		-	-	2	1	-	-	13
Brown, Mitch		-							1	-	1						1									3
Burbury, George									1	1																2
Caddy, Josh	2	2	-	1	-			-					-	3	2	-	1	1	1	-	1	2	-		1	17
Chapman, Paul	2	4	1	3																	1	1	1	1		14
Christensen, Allen	1	3	3	-	1	1	1	-	-	-	-	1	1	1					1	2	1	-	-	-	3	20
Corey, Joel		-	-	-	-	-		1	1	-	1	1	2	3		-	1	-	-	1	1	-	-	2	2	16
Duncan, Mitch	2	2	1	-	-	-	-	1	-	1	-	2	-	-	2	1	1	1	-	1	-	1	1	1	1	19
Enright, Corey	-	-	1	1	1	-	-	-	-	1	-	1	-	-		2	1	-	1	1	-	2	-			12
Guthrie, Cameron					-	1	1	-	1	-	-	-	-	1	-	-	-	1	1	2	-		-	-	-	8
Hawkins, Tom	3	-	-	3		1	1	-	-	1	-	-	2	1	1	1	-	1	1		-	1		-	1	18
Horlin-Smith, George	-			2	-	-	1	-							-		-									3
Hunt, Josh								-	1	-	2	-	1	1	-	-		-						3	1	9
Hunt, Taylor	-	-	2	-	-	-	-					-	-	-	-		-	-				-		-		2
Johnson, Steve			-	1	-	3	2		1	1	-	1			1		1	-	1	-	1	-	1	1	1	16
Kelly, James		2			1	1	1			-	-	1	1	1	1	-	1	1	4	2	-	3	2	1	2	25
Lonergan, Tom	1	1	3	-	1	-	1	1	-	-	1	2	-	-	-	-	1	-	-	-	-	1	4	-	-	17
Mackie, Andrew	1	-	-	1	-	-	-	1	1	-	1	-	1	1	-	1	-	-	1	1	1	1	2	-	1	15
Motlop, Steven	1	-	-	-	-	1	-	1	2	-		3	4	3	3	1	-	-	-	-	-	-	-	-	-	19
Murdoch, Jordan	-		-			-					1	1	-	-	-	1				-					-	3
Podsiadly, James	1	-	-	2	2	1	1	-	-		2	1	-	-	1	6	1		-	1	1	-	-	3	-	23
Rivers, Jared	1			1	-														-	-	-	-	-	1	1	4
Schroder, Jordan							1	-	1	-																2
Selwood, Joel	5	2	-	3	1	-	-	1	-	1	1	1	1	-	-	1	-	1	2	2	1	1	2	1	1	28
Simpson, Dawson												-	2	2	-	1	1									6
Smedts, Billie	-	-	1	-	1	3	1	1			-				1	-	-	-								8
Stokes, Mathew	1	1	-	1	-	-	2	2	1	-	1	-	2	1		1	1	-	1	-	-	2	-	-	1	18
Stringer, Jesse											1	-	-	1	-	-			1							3
Taylor, Harry	2	-	-	-	1	-	-	1	-	-		1	-	-	-	1	-	-	-	2	1	-	-	-	-	9
Thurlow, Jackson							-	-	-		-															
Varcoe, Travis	2	-	-												-	1	-	1	-	1	1	1	2	-	1	10
Vardy, Nathan										-	-						-	1	2	-	1		-	-	1	5
Walker, Josh																			-	2			1			3
West, Trent	-	4	-	2	2	-	2	1	1	-	2							2				1				17
Totals	27	22	14	23	13	13	16	12	14	7	14	17	19	20	12	19	11	11	17	20	14	20	19	14	19	407
Opponent	HW	NM	CA	SY	WB	RI	ES	CW	PA	GC	GW	BL	FR	HW	ME	AD	SK	NM	PA	WC	SY	BL	FR	PA	HW	
