Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Bartel, Jimmy	2	4	2	-	1	2	-	2	3	2	2	1	1	2	-	1		3	1	1	-	1	-	3	-	34
Blicavs, Mark	2	2	3	3	-	3	-	1	-	7		1	-	1	4	1		-		5	2	4	1	-	3	43
Brown, Mitch		-							-	-	-						-									
Burbury, George									-	-																
Caddy, Josh	-	1	1	-	-			2					4	1	5	2	3	4	1	3	2	4	1		3	37
Chapman, Paul	3	5	6	5																	-	6	-	4		29
Christensen, Allen	4	4	2	4	2	6	1	1	1	1	6	1	7	4					6	4	3	4	1	-	-	62
Corey, Joel		2	1	2	1	3		7	1	-	7	3	7	4		8	-	3	4	4	3	2	3	4	2	71
Duncan, Mitch	2	1	-	2	-	1	2	-	1	1	2	-	1	2	1	2	2	2	-	2	-	1	1	2	3	31
Enright, Corey	1	-	-	-	1	1	-	-	1	2	1	2	-	-		2	-	2	-	2	2	1	1			19
Guthrie, Cameron					-	-	1	-	1	-	-	-	-	-	1	1	1	3	-	-	-		1	1	-	10
Hawkins, Tom	-	-	-	-		-	1	-	-	-	-	-	-	-	-	-	1	-	-		-	-		-	-	2
Horlin-Smith, George	-			7	5	-	1	1							3		4									21
Hunt, Josh								-	-	1	-	-	-	1	-	-		1						-	-	3
Hunt, Taylor	-	-	2	-	-	2	-					1	1	3	-		2	1				-		-		12
Johnson, Steve			3	6	4	4	6		7	4	6	4			15		6	2	4	5	4	6	1	2	5	94
Kelly, James		5			3	9	2			3	7	4	4	3	3	2	6	3	3	5	1	4	2	1	3	73
Lonergan, Tom	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2
Mackie, Andrew	-	2	1	-	1	-	-	-	1	-	1	-	-	1	-	-	-	-	-	1	1	1	1	-	-	11
Motlop, Steven	2	2	-	-	1	-	-	-	-	-		1	1	1	2	-	-	-	1	1	-	-	3	2	-	17
Murdoch, Jordan	-		-			1					-	-	-	1	-	-				-					1	3
Podsiadly, James	-	-	-	-	1	-	-	-	-		-	-	-	-	-	1	-		-	-	1	-	-	-	-	3
Rivers, Jared	2			-	-														-	-	-	-	-	-	-	2
Schroder, Jordan							1	-	2	2																5
Selwood, Joel	3	4	3	8	3	6	4	4	5	4	5	7	4	8	9	6	4	4	6	3	6	7	5	6	4	128
Simpson, Dawson												1	2	1	4	5	1									14
Smedts, Billie	-	-	3	-	1	-	-	1			1				7	-	-	1								14
Stokes, Mathew	-	1	1	3	4	-	1	2	2	3	4	5	5	2		3	2	1	-	4	3	3	-	4	5	58
Stringer, Jesse											-	1	2	-	5	2			-							10
Taylor, Harry	1	-	-	1	1	-	-	-	-	-		-	-	1	-	-	-	1	-	-	-	-	-	-	2	7
Thurlow, Jackson							-	-	-		1															1
Varcoe, Travis	-	-	-												-	1	1	-	-	-	-	-	1	1	-	4
Vardy, Nathan										-	2						2	2	4	1	2		-	1	-	14
Walker, Josh																			-	-			-			
West, Trent	2	-	1	2	1	2	2	5	1	3	1							-				2				22
Totals	24	33	29	43	30	41	22	26	26	33	46	32	39	36	59	37	35	33	30	41	30	46	22	31	32	856
Opponent	HW	NM	CA	SY	WB	RI	ES	CW	PA	GC	GW	BL	FR	HW	ME	AD	SK	NM	PA	WC	SY	BL	FR	PA	HW	
