Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Bartel, Jimmy	-	4	1	-	-	2	1	1	1	1	2	1	-	-	-	3		1	-	-	1	4	-	3	2	28
Blicavs, Mark	-	1	1	-	-	-	-	-	1	1		1	-	-	2	1		-		-	-	2	1	1	2	14
Brown, Mitch		1							-	-	-						-									1
Burbury, George									1	-																1
Caddy, Josh	-	-	-	-	1			-					-	-	-	-	1	1	-	1	2	1	-		-	7
Chapman, Paul	1	2	2	-																	-	-	-	1		6
Christensen, Allen	1	4	1	1	2	5	1	-	1	1	1	2	3	-					3	1	3	2	3	3	1	39
Corey, Joel		1	-	2	1	2		2	-	1	1	-	1	-		-	1	2	2	-	1	-	2	1	1	21
Duncan, Mitch	1	1	1	1	2	-	-	1	1	2	-	-	-	1	-	-	1	-	1	1	1	-	1	2	-	18
Enright, Corey	2	-	-	-	-	-	-	-	1	-	2	-	-	-		1	-	1	-	-	-	1	1			9
Guthrie, Cameron					1	1	2	-	2	-	-	-	-	2	-	-	-	-	-	1	2		-	-	-	11
Hawkins, Tom	-	3	-	1		1	-	2	1	-	-	3	2	-	-	1	3	3	2		-	2		1	1	26
Horlin-Smith, George	-			2	-	-	-	1							3		1									7
Hunt, Josh								1	-	1	-	2	-	-	3	-		-						-	-	7
Hunt, Taylor	2	1	-	2	-	1	-					-	-	1	-		1	1				1		-		10
Johnson, Steve			3	3	1	3	1		1	-	1	3			1		-	1	-	1	2	1	2	-	2	26
Kelly, James		2			-	-	-			-	-	1	2	-	-	2	-	2	1	1	-	-	2	-	-	13
Lonergan, Tom	1	1	1	1	1	-	1	2	-	-	-	-	1	-	1	-	1	-	1	-	1	-	1	2	1	17
Mackie, Andrew	-	1	2	-	1	-	-	3	-	-	-	-	1	2	-	-	-	2	-	-	1	-	2	-	-	15
Motlop, Steven	-	-	1	1	-	-	1	-	1	-		-	-	1	-	-	-	2	1	1	2	-	-	2	-	13
Murdoch, Jordan	2		-			-					1	1	1	2	1	1				1					1	11
Podsiadly, James	-	-	-	-	-	-	-	1	-		2	-	1	-	-	1	-		1	-	-	-	3	-	1	10
Rivers, Jared	2			-	-														-	1	-	1	-	-	1	5
Schroder, Jordan							1	-	-	1																2
Selwood, Joel	2	3	2	4	1	2	4	2	1	1	3	6	1	4	4	6	2	2	4	2	5	1	5	3	3	73
Simpson, Dawson												-	-	-	1	2	-									3
Smedts, Billie	-	-	2	-	2	-	1	1			1				2	1	-	-								10
Stokes, Mathew	1	1	1	3	-	-	-	2	1	1	1	-	4	1		-	-	3	-	5	-	1	1	1	2	29
Stringer, Jesse											-	-	-	-	2	-			1							3
Taylor, Harry	1	-	-	1	-	-	-	-	1	2		-	1	1	-	-	1	-	1	1	-	1	-	-	1	12
Thurlow, Jackson							-	-	-		-															
Varcoe, Travis	-	2	-												-	1	-	-	-	2	2	1	1	1	-	10
Vardy, Nathan										1	1						1	4	1	1	1		-	1	-	11
Walker, Josh																			1	-			-			1
West, Trent	1	1	1	1	1	1	2	3	3	-	1							-				2				17
Totals	17	29	19	23	14	18	15	22	17	13	17	20	18	15	20	20	13	25	20	20	24	21	25	22	19	486
Opponent	HW	NM	CA	SY	WB	RI	ES	CW	PA	GC	GW	BL	FR	HW	ME	AD	SK	NM	PA	WC	SY	BL	FR	PA	HW	
