Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Bartel, Jimmy	8	1	4	7	3	10	4	8	8	5	1	10	8	3	3	1		4	3	5	8	8	8	5	4	129
Blicavs, Mark	-	6	-	1	2	4	5	2	5	2		6	4	6	1	5		3		4	3	-	2	1	1	63
Brown, Mitch		-							7	2	3						10									22
Burbury, George									-	3																3
Caddy, Josh	4	4	2	-	1			1					2	7	3	2	3	5	4	5	2	2	1		3	51
Chapman, Paul	5	1	6	2																	2	4	3	4		27
Christensen, Allen	3	4	3	2	2	4	3	1	5	4	3	3	6	2					5	2	4	3	3	3	3	68
Corey, Joel		1	4	1	4	2		9	5	6	2	2	2	1		2	3	1	5	4	4	4	4	2	4	72
Duncan, Mitch	8	4	9	6	6	11	7	7	7	8	3	4	4	9	4	2	12	6	-	9	9	7	9	6	4	161
Enright, Corey	2	3	8	6	6	11	11	12	10	5	11	3	7	9		4	10	8	7	4	10	4	1			152
Guthrie, Cameron					2	5	4	4	3	2	3	3	5	4	1	5	3	1	5	6	7		8	3	1	75
Hawkins, Tom	5	5	5	5		4	3	7	5	5	3	3	2	5	4	8	6	2	3		4	2		3	4	93
Horlin-Smith, George	2			1	7	2	6	-							-		5									23
Hunt, Josh								3	-	6	7	7	4	10	2	2		5						5	3	54
Hunt, Taylor	5	4	4	2	2	3	-					3	3	1	1		2	1				1		5		37
Johnson, Steve			5	5	4	9	5		7	6	4	6			6		3	7	8	7	6	2	1	9	8	108
Kelly, James		1			3	2	1			3	6	1	1	4	2	1	3	2	3	2	2	1	3	7	2	50
Lonergan, Tom	4	4	5	3	6	5	5	3	-	3	5	3	-	5	4	5	2	2	3	2	5	4	1	4	2	85
Mackie, Andrew	9	2	6	10	8	4	6	7	9	9	4	6	7	8	2	3	7	3	10	7	7	7	7	7	1	156
Motlop, Steven	4	2	3	4	10	2	8	2	3	1		2	2	5	-	2	6	4	4	1	6	1	3	1	2	78
Murdoch, Jordan	1		1			1					6	3	1	4	-	-				2					4	23
Podsiadly, James	8	2	5	9	6	9	6	9	5		4	7	2	6	6	3	11		10	4	6	7	2	3	5	135
Rivers, Jared	3			1	-														3	4	4	3	3	2	3	26
Schroder, Jordan							1	5	-	-																6
Selwood, Joel	8	2	3	2	5	5	4	2	2	5	6	6	1	2	1	6	6	2	12	7	2	2	4	3	4	102
Simpson, Dawson												4	6	2	3	6	-									21
Smedts, Billie	4	2	1	2	4	3	3	1			6				3	5	5	1								40
Stokes, Mathew	5	5	14	3	6	3	11	2	6	4	2	11	4	3		4	1	4	10	6	2	6	5	1	5	123
Stringer, Jesse											3	-	4	2	-	2			2							13
Taylor, Harry	6	3	11	7	11	11	7	6	10	5		10	10	6	6	6	6	8	10	4	9	6	8	5	5	176
Thurlow, Jackson							5	2	1		7															15
Varcoe, Travis	1	1	1												3	-	3	1	2	2	6	1	-	3	1	25
Vardy, Nathan										4	1						7	1	3	2	-		4	5	2	29
Walker, Josh																			5	1			2			8
West, Trent	2	-	2	-	4	4	-	-	3	4	2							1				1				23
Totals	97	57	102	79	102	114	105	93	101	92	92	103	85	104	55	74	114	72	117	90	108	76	82	87	71	2272
Opponent	HW	NM	CA	SY	WB	RI	ES	CW	PA	GC	GW	BL	FR	HW	ME	AD	SK	NM	PA	WC	SY	BL	FR	PA	HW	
