Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	SF	PF	Tot
Bartel, Jimmy	1	-	-	-	1	1	-	-	1	1	-	3	2	-	-	1		-	1	-	2	-	-	1	2	17
Blicavs, Mark	-	-	-	1	-	1	1	1	2	-		1	1	1	-	2		-		2	-	-	-	1	-	14
Brown, Mitch		-							1	-	-						-									1
Burbury, George									-	1																1
Caddy, Josh	2	2	-	-	-			-					-	-	1	1	-	1	-	-	1	-	-		1	9
Chapman, Paul	-	1	-	-																	-	1	-	-		2
Christensen, Allen	-	1	1	-	-	-	-	-	-	1	-	-	-	-					-	-	-	-	-	-	-	3
Corey, Joel		-	1	-	1	-		-	-	1	-	-	1	-		1	-	-	-	-	-	-	-	-	-	5
Duncan, Mitch	-	2	-	-	-	-	-	-	1	1	-	-	-	-	-	-	1	-	-	-	-	-	1	-	1	7
Enright, Corey	1	1	-	-	-	-	1	-	-	-	1	1	1	1		2	1	-	-	-	-	-	-			10
Guthrie, Cameron					1	3	-	1	-	1	-	1	-	-	-	1	-	-	2	-	-		2	-	-	12
Hawkins, Tom	2	1	3	2		-	-	2	3	4	2	2	-	3	1	3	3	1	1		1	1		-	-	35
Horlin-Smith, George	-			-	1	-	-	-							-		-									1
Hunt, Josh								-	-	1	1	-	1	1	-	-		-						-	-	4
Hunt, Taylor	-	-	-	-	-	-	-					-	-	-	-		-	-				-		-		
Johnson, Steve			-	-	-	-	1		-	1	-	-			1		-	1	-	1	2	1	-	2	1	11
Kelly, James		-			-	1	-			-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	2
Lonergan, Tom	1	-	-	1	2	2	2	1	-	2	1	1	-	1	1	-	-	-	-	-	1	2	-	2	-	20
Mackie, Andrew	2	-	-	1	1	-	-	1	-	-	2	-	-	1	-	-	-	-	-	-	-	1	1	-	-	10
Motlop, Steven	-	-	-	-	-	-	-	-	-	1		-	-	-	-	-	1	-	-	-	1	-	-	-	-	3
Murdoch, Jordan	-		-			-					-	-	1	-	-	-				-					-	1
Podsiadly, James	2	2	-	1	3	3	-	4	2		3	4	1	1	1	1	3		2	-	1	-	2	1	1	38
Rivers, Jared	1			-	-														1	2	1	-	1	1	1	8
Schroder, Jordan							-	2	-	-																2
Selwood, Joel	-	-	-	1	-	-	1	-	-	-	1	-	1	-	-	1	-	-	1	-	-	-	1	-	-	7
Simpson, Dawson												1	3	1	-	1	-									6
Smedts, Billie	-	-	-	-	2	-	-	-			-				1	-	2	-								5
Stokes, Mathew	-	-	-	-	-	-	2	-	-	-	-	1	-	-		-	-	-	-	-	-	-	-	-	1	4
Stringer, Jesse											-	-	-	-	-	-			-							
Taylor, Harry	3	-	3	2	5	-	2	1	-	4		1	4	-	1	3	-	-	-	-	1	4	2	-	1	37
Thurlow, Jackson							1	-	-		1															2
Varcoe, Travis	-	-	-												-	-	1	-	-	-	1	-	-	-	-	2
Vardy, Nathan										1	-						1	1	1	1	-		3	2	1	11
Walker, Josh																			2	1			2			5
West, Trent	-	-	1	-	1	1	-	-	-	1	2							-				-				6
Totals	15	10	9	9	18	12	11	13	10	21	14	16	16	10	7	17	13	5	11	7	12	10	15	10	10	301
Opponent	HW	NM	CA	SY	WB	RI	ES	CW	PA	GC	GW	BL	FR	HW	ME	AD	SK	NM	PA	WC	SY	BL	FR	PA	HW	
