Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Blee, Nathan																			5	4	1	1	11
Boak, Travis	1	2	1	1	1	-	-	1	2	1				-	1	1	3	-	-		1	-	16
Broadbent, Matthew	4	3	-	-	-	2	4	-	1	1	-	3	1	1	1	2	2	2	-	-	1	2	30
Butcher, John	3			2	3	-	1	-					3	1									13
Carlile, Alipate	3	5	6	5	4	6	3	7	3	6	5		10	5	5	6	2	8		5	10	9	113
Cassisi, Domenic	-	3	1	1	1	-	2	1	-	3	3	4				-	2	1	1	-	-	2	25
Chaplin, Troy	4	6	7	9	6	4	4	4	9	6	6	8	8	2	6	9	5		5				108
Cornes, Kane	1	2	2	1	-	2	1	1	-	1	-	1	-	2	-	2	1	1	-	-	2	2	22
Ebert, Brad	-	3	1	1	2	3	1	2	1	4	1	2	1	4	1	3	2	3	-	2	2	3	42
Ebert, Brett							-	-	-	1	2	1	-	-	-	2	1	1	1	1	-	3	13
Gray, Robbie			3	-																			3
Hartlett, Hamish	1	3	7	1	2	1	2	-	-	4	-	1						1	-			-	23
Hitchcock, Cameron						-					-												
Jacobs, Ben	1	-	2	2	5	2	2	1	2	1	4	-	1	1									24
Jonas, Tom													1	5	-	2	4	2		3	5	3	25
Lobbe, Matthew													1	3	2	4	1	4	-	2	-		17
Logan, Tom						2	4					1	2	3	1	8	2	3	-		4	2	32
McCarthy, John	-	-	-	2	-	1	1	1	1		3	1	-	1	-	3	3	-	-	1	1	2	21
Moore, Andrew										1	-	2	1	2	1	3	1	-	-	1			12
OShea, Cameron	1	1	-										1										3
Pearce, Danyle	1	1	2	2	1			2	3	3	3	1	5	1	1	1	-	-	-	1	1	-	29
Pfeiffer, Darren				1	1	1		2	5	1	4	3	-	5	1		-		2	2	3	1	32
Phillips, Simon							1																1
Pittard, Jasper																-							
Redden, Jarrad	3	-	2							-	2	1			2				1			4	15
Renouf, Brent				2	4	3	2	1	4	2	-	2	2										22
Rodan, David	-	-			-	2	-						-						-	1	-	-	3
Schulz, Jay	1	1	1	3	-			1	2	2	1	-						1	1	2	1	2	19
Stewart, Daniel	4	2	2	3		1	2		2						-	1	2	2		3			24
Stewart, Paul	1	2	2	3	3	2	-	2	-	1	2	3	2	1	2	-	-	2	1	-	-		29
Surjan, Jacob	4	5	3	1	2	4	3	-	1	2	4	1		4									34
Thomas, Matt	1	3	1					2	2	4		1			3	3	2	1	3	3	-	-	29
Trengove, Jackson		10	9	5	5	8	5	2	10	4	4	9		2	7	3	2	6	8	3	7	7	116
Westhoff, Justin	3	3	5	2	-	1	5	1	1	4	2	-	1	2	-	3	1	1	1	2	1	2	41
Wingard, Chad	-	2	-	-	1			-	2	1	-	2	1	-	2	3	-	3		-	2	2	21
Young, Aaron					2	-	2						1	1	3	5	-	-		1	3	-	18
Totals	37	57	57	47	43	45	45	31	51	53	46	47	42	46	39	64	36	42	29	37	45	47	986
Opponent	SK	ES	SY	CW	AD	RI	FR	NM	GC	CA	HW	WB	GE	AD	ES	ME	FR	GW	HW	WC	BL	RI	
