Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Anthony, John	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Barham, Jaxson				-	-	-	-										-	-								
Beams, Dayne		-	-	-	-	-		-					-	-	-	-	-	-	-	2	3	-	-		-	5
Brown, Leigh		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Brown, Nathan	-	-	-	-	-	-	-	-	-	-	-		-	-		-										
Bryan, Chris	-																									
Clarke, Martin	-	-	-	-	-	-	-	-	-	-	-	-														
Cloke, Travis	-	-	-	-	-	-	-				-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	2
Cook, Ryan								-	-																	
Corrie, Anthony						-	-	-																		
Cox, Shannon	-	-	-	-	-			-	-	-	-	-	-													
Davis, Leon	-	-	-	-	-	2		-	2	-	-	-		-	2	-	2	2	-	-	-	-	-	-	-	10
Dawes, Chris													-				-		-	-						
Dick, Brad		-	-						-	-	1	-	-	-	-	-			-	-	-	-		-	-	1
Didak, Alan	-	2	-	-						-	-	3	3	-	3	-	-	-	-	1	-	-	-	-	-	12
Fraser, Josh	-	3	-	-	-	-	-		-	-	-	-	-	3	-						-	-	-			6
Goldsack, Tyson	-			-	-				-				-	-	-			-	-			-		-	-	
Johnson, Ben	-	-	-												-	-	-	-	-	-	-	-	-	-	-	
Lockyer, Tarkyn	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Lumumba, Heritier	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Macaffer, Brent					-	-	-																	-	-	
Maxwell, Nick	-	-	-			-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
McCarthy, John																						-	-			
Medhurst, Paul	-	-	-	1	-	-							-	-	-	-	-	-	-	-	-	-	-	-		1
OBree, Shane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pendlebury, Scott	-	-	-	3	-	1	-	-	-	1	3	-		-	-	-	-	3	2	-	-		-			13
Prestigiacomo, Simon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Reid, Ben	-							-																		
Rocca, Anthony				-	-		-																-			
Shaw, Heath		-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	2	-	-	-	5
Sidebottom, Steele							-	-	-	-	-	-					-	-					-	-	-	
Stanley, Danny							-																			
Swan, Dane	1	-	-	-	1	-	-	-	1	3	-	-	2	1	-	-	3	-	-	-	-	-	-	-	-	12
Thomas, Dale	-		-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Toovey, Alan	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Wellingham, Sharrod						-	-	-	-	-	-	-	-	-	-	-				-	-	-		-	-	
Wood, Cameron								-	-	-		-				-	-	-	-	-	-	-		-	-	
Totals	1	5	0	4	1	6	0	0	6	4	4	3	5	6	5	0	6	5	2	6	4	2	0	0	0	75
Opponent	AD	ME	GE	BL	ES	NM	SK	CA	WC	PA	ME	SY	FR	ES	WB	HW	CA	BL	AD	RI	SY	WB	SK	AD	GE	
