Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason	-	-	-	-	-	-	2	-	-	-					-	-								-	2
Banfield, Drew	-	-	-	-	1	-	-	-	-	2	-	-	-	-	-	-	-	1	-	-	-	-	-	-	4
Blurton, Ashley	-	-	-					-																	
Bond, Shane				-														-	-						
Cousins, Ben				-	-	-	-	-	-	-	-	3	-	-	-	-	-	-		-	-	-	-	-	3
Donnelly, Andrew	-	-				3	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-		-	-	5
Downsborough, Ian		-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-		-	-		
Evans, Tony	-	-	-		-	-	-	-	-	-	-	-	-	-		-	-	-	-	3	-	-	-	-	3
Fewster, Brendon	-	-	-																						
Gehrig, Fraser	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	2	-	-	-	4
Hart, David		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	
Heady, Brett																		-	-	-	-	-	-	-	
Heatley, Jason																				-	-				
Jakovich, Glen	3	-	-	-	-	1	-	-	-	-	-	-													4
Kemp, Dean	-	-	-	-	-	-	-	1	-	-			-	-	3	-	-	2	-	2	-		-	-	8
Lewis, Chris		-	-								-	-	-				-				-	-			
Lovell, Andy	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-		-	-	-	-	-	-	-	4
Lyle, Brayden	-	-	-	-		-	1	-	-										-		-	-			1
Mainwaring, Chris	-	-	-	-	2	-	3	-	2	-	-	-	3	-	2	-	-			-	-	-	-	-	12
Matera, Peter	-	-	-	-	-	2	-	-	-	-	-	-	1	2	1	-	-	-	2	1	-	-	-	-	9
Matera, Phillip				-	-	-	-	-																	
McIntosh, Ashley	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
McKenna, Guy	2	-			-	-	-	-	3	-	-	2	-	3	-	3	-	-	-	-	3	1	-	-	17
Metropolis, Daniel	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Morrison, Chad	-			-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pyke, Don										-	-	-	-	-	-	-	-								
Schofield, Jarrad			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Sikora, Shane																		-	-						
Spinks, Brett			-	-	-																				
Sumich, Peter														-	-			-			-	-	-	-	
Symmons, Paul			-	-	-			-	-	-	-	-	-	-	-		-								
Turnbull, Ryan	-										-	-	-	-	-	-	-		-	-	-	-	-	-	
Waterman, Chris	-													-	-	-	-	-	-	-	-	-	-	-	
White, Mitchell	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	3	-	-		-	-	-	6
Wirrpanda, David					-	-	-		-													-			
Worsfold, John	-	-																							
Totals	5	0	0	0	3	6	6	3	5	6	6	5	4	5	6	4	0	6	2	6	6	1	0	0	85
Opponent	FR	BB	ES	GE	CA	ME	NM	SY	HW	AD	CW	SK	FO	RI	FI	FR	BB	ES	GE	CA	ME	SY	CA	ES	
