Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bell, Peter	-	-	-	-	-	-	-	3	-		-	-	-	-									3
Black, Heath	-		-					-	-	-	-												
Bradley, Kepler								-	-	-	-							-	-	-	-	-	
Browne, Andrew															-	-			-	-		-	
Campbell, Adam		-																	-	-	-	-	
Carr, Josh	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-		-	-	
Carr, Matthew	-	-	-		-																		
Crowley, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dodd, Steven	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-		
Drum, Marcus					-	-	-	-		-									-	-	-	-	
Duffield, Paul			-	-				-	-	-							-	-	-	-	-	-	
Dunn, Ryley												-	-	-									
Farmer, Jeff	-	-	-	-	-	-	-	-	-	-	-	2	-		-	-	-	-		-	-	-	2
Foster, Andrew							-																
Gilmore, Daniel	-	-	-	-	-	-	-																
Grover, Antoni	-	-	-	-	-	-			-	-	-	-	-	-	-	2	-	-		-			2
Hayden, Roger	-	-	-	-	-	-		-				-	-	-					-	-	2	-	2
Head, Josh														-		-	-						
Headland, Des	2	-	-	-																	-	-	2
Hinkley, Clayton					-	-								-	-							1	1
Ibbotson, Garrick		-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Johnson, Mark	-						-				-	-	-	-	-	-	-	-	-	-	-	-	
Johnson, Michael	-	-	-		-	1	-	-	-	-	-	-	-		-	1	-	-	-	-	-	-	2
Mayne, Chris		-	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McManus, Shaun	-				-	-	-	-	-	-	-					-	-	-					
McPharlin, Luke	-	-		-	-	-	-	-	-	-	-	-	-		-	-	-	1	-	-	-	2	3
Mundy, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Murphy, Ryan			-			-	-					-	-				-	-			-	-	
OBrien, Brock							-									-							
Palmer, Rhys		-	1	-	-	-	-	-	-	-	-	-	-	-	-		3	-	-	-	-	3	7
Pavlich, Matthew	-	-	3	-	-	-	2	-	-	-	-	3	2	2	-	3		2	-	-			17
Peake, Brett	-	-	-	-				2	-	-	-	-	-	-	-	-	-	-	-	-	-		2
Sandilands, Aaron	-	-	-	-	-	2	-	-	2	2	-	1	-	-	-	-	2	-	1	-	-	-	10
Schammer, Byron	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	3	-	-	-	-	3
Solomon, Dean	-			-	-	-	-	-	-	-	-	-	-	-	-								
Tarrant, Chris	-	-		-			-	-	-	-	-	-	-	-	-	-	-	-	-				
Thornton, Scott				-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	
Warnock, Robert			-	-							-	-	-	-	-	-	-						
Totals	2	0	4	0	0	3	2	5	2	2	0	6	2	2	0	6	5	6	1	0	2	6	56
Opponent	CW	HW	WC	RI	AD	GE	ME	WB	CA	PA	BL	NM	SK	ES	GE	ME	PA	WC	SY	SK	RI	CW	
