Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Betheras, Rupert	1	-				1							3	-	-	1	-	-								6
Buckley, Nathan	1	1	-	1	1	2	1	1	3	-		-	2	2	1	1	-	-	-	-	-	2	2	-	1	22
Burns, Scott			1	-	-	-	1	2	1	1	4	-	1	2	1	1	3	2	1	1	1	1	-	2	2	28
Clement, James	-	-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	
Cloke, Jason		-	-	-	1	-			-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	1
Cole, Richard							-	1	-	-	1		-	1	-	-	1	-	-	-		1	-	-	-	5
Davis, Leon	2	3	2	-	-			-	3	2	2	-	-											3	1	18
Didak, Alan	2	2	3	1	2	-	2	2	-	1	3	-	1	2	2	-	2	1	-	3	1	-	2	1	3	36
Fraser, Josh			-	1	1	1	1	-	-	-	2	3	-	-	3	1	-	-	-	3	1	1	-	1	1	20
Freeborn, Glenn			1	-	-																					1
Holland, Brodie	-					-	-	1	-	3	1	-	-	-	2	1	-	1	-	-	1			2	-	12
Johnson, Ben	-	-	1	-	-	-	-	-	-	-	-	-	-	1	1	1	-	-	-	-	-	-	1	1	-	6
Kinnear, Ben						-							1	1	-	-						-	-	1	-	3
Licuria, Paul		-	-	-	2	-	1	1	3	1	-	-	-	1	-	-	1	-	-	1	1	-	-	1	1	14
Lockyer, Tarkyn	-	-	-																							
Lokan, Matthew	-	-	-	-	-	1	-	-	2	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	5
Lonie, Ryan	-	-	-	-	1	-	2	-	-	-	2	-	-	1	-	1	1	1	-	1	-	1	-	-	-	11
McGough, Mark	1	-			-	-						-						-	-		-					1
McKee, Steven	-	-	-	-	-	-	-	-		-							-	1	-	-						1
Molloy, Jarrod	2	2	-	-	2	1	-	-	1	-	-	1	3	-	-	4	2	-	-		-					18
OBree, Shane	2	-	-	-	1	-	1	-	-	-	-	1	4	-	3	2	1	1	1	1	-	1	-	-	-	19
Prestigiacomo, Simon				-	-	-	-	-			-	-		-	-	-	-						-	-	-	
Rocca, Anthony	-	2	4	4	1	2	2	4	-	-	-	-	-	3	-	3	4	5	1	3	3	2	1	1		45
Scotland, Heath	-						-				-	-								1	3	-	-	1	1	6
Shaw, Rhyce	-	-	-	-			-	-	1	-	-				-		1	-	-	-	-	-	-	-	-	2
Swan, Dane													-			-						-				
Tarrant, Chris	-	3	4	3	-	5	4	1	6	-	3	-	3	4	1	2	3	1	2	-	1	1	3	3	1	54
Wakelin, Shane	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Walker, Tristen	-	-							-								-	-		-	1	-	-		-	1
Williams, Andrew	1	3	1	-	-	-	1	-	2	1	2	1		-	-	2	1	-	1	-	-	-	-			16
Woewodin, Shane	1	-	1	1	-	-	2	2	-	1	-	-	-	1	1	-	-	1	1	-	1	2	-	-	1	16
Totals	13	16	18	11	12	13	18	15	22	10	20	6	18	19	15	20	20	14	8	15	14	12	9	17	12	367
Opponent	RI	CA	GE	BL	ES	SY	AD	WC	SK	PA	ME	HW	WB	KA	FR	RI	CA	GE	BL	AD	SY	ES	BL	PA	BL	
