Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Betheras, Rupert	1	-				-							2	-	-	1	-	1								5
Buckley, Nathan	-	1	-	-	-	-	-	1	1	1		1	-	-	1	-	-	-	1	-	-	1	2	-	-	10
Burns, Scott			1	-	-	1	-	-	-	-	4	1	-	2	-	1	3	1	1	5	-	1	1	1	1	24
Clement, James	-	-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	
Cloke, Jason		-	-	-	2	-			-	-	-	-	-	-	-	-			-	-	-	-	1	-	-	3
Cole, Richard							-	-	-	-	-		-	3	-	-	1	-	-	-		1	1	-	-	6
Davis, Leon	-	1	-	-	-			1	3	-	2	-	1											1	1	10
Didak, Alan	2	1	2	3	1	-	-	2	1	-	1	1	2	1	1	-	2	1	-	1	1	-	1	-	2	26
Fraser, Josh			-	1	1	1	2	1	2	-	4	5	-	-	1	2	1	2	-	2	3	-	-	-	3	31
Freeborn, Glenn			-	-	-																					
Holland, Brodie	-					1	-	1	1	3	1	-	-	-	2	-	-	-	-	-	1			1	-	11
Johnson, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Kinnear, Ben						-							-	1	-	1						-	-	-	-	2
Licuria, Paul		-	-	-	-	-	1	-	2	-	-	-	1	-	-	-	1	-	-	1	-	-	2	1	-	9
Lockyer, Tarkyn	2	-	-																							2
Lokan, Matthew	-	-	-	-	-	1	-	-	1	1	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	5
Lonie, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	2
McGough, Mark	-	-			-	-						-						-	-		-					
McKee, Steven	1	-	-	-	-	-	-	-		-							1	-	-	-						2
Molloy, Jarrod	-	1	-	-	1	-	-	-	-	-	-	2	5	3	-	4	1	2	-		-					19
OBree, Shane	-	-	-	-	1	-	-	-	-	-	2	1	1	-	1	1	2	-	-	-	1	1	-	-	-	11
Prestigiacomo, Simon				-	-	-	-	-			-	-		-	-	-	-						-	-	-	
Rocca, Anthony	1	4	4	3	1	4	2	2	1	-	1	-	1	3	1	3	6	5	3	2	3	2	1	2		55
Scotland, Heath	-						-				-	-								-	-	-	-	1	1	2
Shaw, Rhyce	-	-	-	-			-	1	-	-	1				-		1	-	-	-	-	-	-	-	-	3
Swan, Dane													-			-						-				
Tarrant, Chris	4	5	6	6	2	4	3	3	9	4	5	1	5	4	3	2	6	5	2	3	4	2	1	4	3	96
Wakelin, Shane	-	-	-	-	-		-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Walker, Tristen	-	-							-								-	-		-	1	-	-		-	1
Williams, Andrew	1	3	-	1	-	-	-	-	2	3	1	2		-	-	3	-	-	1	1	1	1	1			21
Woewodin, Shane	-	-	-	1	-	1	2	1	-	1	1	-	-	3	1	-	-	1	-	1	-	1	-	-	1	15
Totals	12	16	13	15	9	13	10	13	24	13	23	14	19	20	11	18	26	18	8	18	15	10	11	11	12	372
Opponent	RI	CA	GE	BL	ES	SY	AD	WC	SK	PA	ME	HW	WB	KA	FR	RI	CA	GE	BL	AD	SY	ES	BL	PA	BL	
