Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Betheras, Rupert	-	-				4							1	1	-	2	5	4								17
Buckley, Nathan	2	7	4	4	2	6	3	-	5	1		1	5	2	1	2	2	3	4	3	1	3	2	5	2	70
Burns, Scott			1	2	1	4	1	-	2	1	3	-	-	2	1	7	1	3	2	3	5	1	1	4	2	47
Clement, James	1	6	4	3	3	2	2	2	2	1	2	2	-	-					1	-	3	2	-	1	2	39
Cloke, Jason		-	2	4	2	1			1	2	-	2	1	3	2	-			4	2	2	-	1	1	1	31
Cole, Richard							-	5	-	2	3		2	1	3	-	2	2	3	1		-	3	2	5	34
Davis, Leon	-	3	-	-	-			3	-	-	1	5	-											-	1	13
Didak, Alan	2	2	2	2	1	2	2	-	1	1	-	2	3	1	1	3	1	-	-	1	3	-	1	4	2	37
Fraser, Josh			2	5	4	3	2	-	3	-	1	4	1	4	1	2	1	3	2	1	4	3	2	3	6	57
Freeborn, Glenn			2	-	1																					3
Holland, Brodie	1					-	2	4	2	3	1	3	4	1	-	1	2	-	3	5	2			1	1	36
Johnson, Ben	-	1	2	3	2	-	1	1	-	1	4	2	3	3	2	2	1	1	1	1	2	-	4	-	1	38
Kinnear, Ben						-							1	2	2	1						-	2	3	1	12
Licuria, Paul		-	4	2	1	1	2	3	2	1	2	3	5	3	4	4	2	1	3	4	4	3	3	1	4	62
Lockyer, Tarkyn	-	1	-																							1
Lokan, Matthew	2	2	-	-	-	-	-	1	2	2	-	5	1	-	2	2	2	5	1	-	-	-	1	-	2	30
Lonie, Ryan	1	3	-	1	-	1	2	1	2	-	-	1	-	2	1	1	4	-	1	-	-	1	-	2	-	24
McGough, Mark	2	1			2	1						2						3	3		-					14
McKee, Steven	3	-	1	1	4	-	2	3		2							-	-	-	-						16
Molloy, Jarrod	3	2	2	1	4	2	-	1	1	-	2	1	-	3	5	3	3	3	1		2					39
OBree, Shane	1	3	1	2	3	-	2	5	-	1	1	3	-	1	3	-	2	2	2	1	2	2	3	-	-	40
Prestigiacomo, Simon				1	3	-	-	-			1	4		-	2	1	-						2	2	1	17
Rocca, Anthony	9	5	5	2	3	2	1	2	-	5	2	-	4	3	3	2	-	2	2	-	5	4	1	6		68
Scotland, Heath	2						3				1	-								-	2	3	1	1	3	16
Shaw, Rhyce	1	1	1	2			-	1	-	2	2				1		-	4	2	-	2	1	-	2	2	24
Swan, Dane													-			2						1				3
Tarrant, Chris	1	1	-	2	2	4	2	3	3	1	1	2	3	2	1	-	4	3	1	1	4	5	2	4	-	52
Wakelin, Shane	1	1	2	2	-		2	3	5	-	-	2	-	2	2	1	1	2	2	2	2	-	-	-	-	32
Walker, Tristen	1	-							2								1	1		1	1	1	-		-	8
Williams, Andrew	-	2	-	1	3	3	1	4	2	4	1	1		-	1	4	2	-	-	1	3	2	-			35
Woewodin, Shane	6	3	2	2	1	1	-	4	-	-	2	1	1	1	1	1	7	1	1	1	5	1	1	1	2	46
Totals	39	44	37	42	42	37	30	46	35	30	30	46	35	37	39	41	43	43	39	28	54	33	30	43	38	961
Opponent	RI	CA	GE	BL	ES	SY	AD	WC	SK	PA	ME	HW	WB	KA	FR	RI	CA	GE	BL	AD	SY	ES	BL	PA	BL	
