Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Ablett, Gary	-	1	-	-	1	1	1	-	-	1	-	-	1	1	-	-	1	-	-	-	2	1	11
Bartel, Jimmy				-	1	-	-						-	-	1	-	1	-	1	-		-	4
Callan, Tim																						-	
Chambers, Paul				-	-	-	-	-	-	-	1	-	-				-	-	-				1
Chapman, Paul	1	-	-	-	1	1	-	-	-	1	-	-	1	1	-	1	-	1	-	-	1	-	9
Clarke, David	-	-		-	-	-	-	1	-				-								-		1
Corey, Joel	-	-	-	-	-	1	1	-	1	-	-	-	1	-	-	1	-	1	-	1	-	-	7
Enright, Corey	-	-	1	-	-	-	1	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	4
Gardiner, Charlie	1	-	1						-	-	-										-	-	2
Graham, Ben	-	-	-	-	-	2	-	-	4	-	-	-	-	-	-	-	1	-	-	-	-	1	8
Grgic, Brent	-	-	-	-	-	-	-	-															
Harley, Tom							-	-	-	-	-	-	-	-	-	-			-	-	-	-	
Hunt, Josh						-	-																
Johnson, David	-	-	1	-	-	-	-	-	-	-		-											1
Johnson, Steve	-	-	1			-		1					-	-	2	-	-	-	-	2	-	-	6
Kelly, James	-	2	1	-	1	-	-	1	1	-		-				-	1	-	-	-	-	1	8
King, Steven	1	1	-	-	-	-	2		-	-	-	1	-	1									6
Kingsley, Kent	-	-	-	-	-	-	1	1			1	2	-	1	-	1					-		7
Ling, Cameron	-	-	-	1	-		1	1	1	1	-	-	-	-	-	1	-	-	-	-	-	-	6
Lord, Aaron										-	-	1		1	-	-	-					-	2
McCarthy, Matthew	-							-	-	-	-	-	1	-				-	1	1	-	-	3
Milburn, Darren	-	-	-	2	-	-	-	-	-	-	1	-		-	-	-	-	1	-		1	-	5
Moloney, Brent														-	-	-	-	-	-	-	-		
Mooney, Cameron	-		1	1	1	-			-	-	1	-			-	-	-	-		-			4
Playfair, Henry															-		1	1	-	-	-		2
Rahilly, James		-											-	-	-	-	-	-	1	-		1	2
Riccardi, Peter	1	1	-	-	-	2	2	-	-	-	-	1	2	-	1	-			1	2	1	-	14
Rooke, Max	-	-	-	-	-	-	-	1	-	-	-	-	-				-	1	-	-		-	2
Sanderson, Brenton	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Scarlett, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1
Slade, Will				-	-			-	-	-	-		-										
Spriggs, David	-	-	-						-	-	1	-	1	-	2	-	-	-	-	-	-		4
Street, Peter														1	-	-	-	1		1	-	1	4
White, Mitchell		-	-																				
Wojcinski, David			-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	1	-	1
Totals	4	5	6	4	5	7	9	6	7	3	5	6	8	6	6	5	5	6	4	7	6	5	125
Opponent	WB	KA	CW	ME	SK	BL	WC	SY	HW	AD	CA	FR	ES	PA	RI	WB	KA	CW	ME	WC	BL	SK	
