Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Alvey, Mark																						-	-		
Brown, Nathan	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Cameron, Leon	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-						-	
Contessa, Adam					-	-	-	-	-	-	-	-						-	-	-		-			
Cook, James	-	-		-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-			
Cox, Simon	-	-	-				-																		
Croft, Matthew	-		-	-	-	-	-	-	-	-	1	1	1	-	-	-	-	1	-	-	-	-	-	-	4
Curley, Todd	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Darcy, Luke	9	5	5	1	4	-	22	9	21	2	17	6	5	11	9	13	7	7	10	12	10	15	18	14	232
Dent, Matthew	1	-			-	-	1	-	-	-	-	-	-	-					-	1	-			-	3
Dimattina, Paul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	
Ellis, Craig		-	1	-	-	-		-	-		1	-	-				-		-	-	-	-	-	-	2
Garlick, Simon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Grant, Chris	1	3	3	-	3	3	3	1	3	-	2	-	-	2	-	-	-	1	-	1	2	-	2	-	30
Hudson, Paul	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	
Hunter, Kingsley												-													
Johnson, Brad	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1
Kolyniuk, Steven																					-	-	-	-	
Kretiuk, Steven							-	1	-	-	2		-	-	-	-	-	-	-	-	-	-	-	-	3
Liberatore, Tony	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	
Macri, Christin																		-	-	-					
Mahoney, Josh	-	-	-	-	-	-						-													
Martin, Michael	-	-	-	-									-		-	-									
Montgomery, Brett	-	-	-		-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	2
Plunkett, Jim												-	-												
Powell, Stephen				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Robbins, Matthew							-	-	-	-	-	-	-	-	-	-	-	-						-	
Romero, Jose			-	-														-	-	-	-	-	-	-	
Smith, Rohan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Southern, Daniel	1	-	-	-	-								-	1	-	1	-	-	-	-	-	1	1	-	5
West, Scott	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	
Winmar, Nicky	-	-	-	-	1	-	-	-		-	-	-	-	-	-	-	-		-	-	-	-	-		1
Wynd, Scott	10	12	18	23	27	20	15	23	5	33	13	10	22	8	37	16	24	12	28	19	15		7	22	419
Totals	22	20	27	24	35	23	41	34	29	35	36	18	28	23	46	30	31	21	38	33	27	17	28	36	702
Opponent	AD	GE	CA	SK	RI	WC	PA	ME	CW	BL	HW	FR	ES	SY	KA	AD	GE	CA	SK	RI	WC	PA	WC	BL	
