Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Adams, Leigh					-	-																				
Archer, Glenn	-	-		-	-	-	-		-	-	1	-	-	-	2	-	-		1	-	-	-	-	-	-	4
Brown, Leigh	1	-	-	3	1	1	4	3	-	-	-	1	1	1	-	1	-	-		1	1	1	1			21
Campbell, Matt	-		1	-	2	3	-	2	1	-	-	-		-						1						10
Edwards, Aaron		1	1	-	1	1	2	1	-	1	-	2					1	1			4	1	1	4	1	23
Firrito, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		1	-	-	1
Gibson, Josh			-	-	-	-	-	-	-	-												-	-	-	-	
Grant, Shannon	2	-	-	-	2	4	3	5	5	3	-	1	-	-	-	1	-	1	-	3	2	3	1	1	2	39
Green, Kasey			-	-	-			1		-	-		-	-	-	-	-	-	1	-	-	-			-	2
Grima, Blake				-	1	1	-	-	-	-																2
Hale, David	1	2	2				1		-		1	-	-	-	2	2	-	-	1	-	1	1	-	-	-	14
Hansen, Lachlan	-	-																						-		
Harris, Daniel	-	-	-	1	-	1	-	1	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	1	6
Harvey, Brent	3	4	2	1	3	-	1	3	-	-	-	-	2	-	2	3	1	-	1	1	1	3	1	4	-	36
Jones, Corey	2	4	1	1	-	3	2	2	2	1	4	1	2	3	2	4	7	-	2	1	1	1	-			46
Lower, Ed											1	-	-	-	1	-					1			-	1	4
McIntosh, Hamish	-	-	-	1	1	-	1	-	-	-	1	-	-	-	1	-	1	-	-	1	-	3	1	1	-	12
McMahon, Scott								-	-	-			2	2	1	3	-	1	2	-	1	-	-	1	-	13
Moran, Brad																			-							
Petrie, Drew	-	-	1	1	1	2	1	1	-	-	-	-	7	6	-	3	2	-	2	3	4	2	1	1	-	38
Pratt, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rawlings, Brady	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	2
Riggio, Matt	-	-																								
Sansbury, Eddie			-									-				-	2	1	2	1	3	5	-	-	-	14
Simpson, Adam	-	1	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	4
Sinclair, Jess	-	1	-	1	1	-	1	-	-	-	1	-	1	1	-	-	-	-	1	-	-	-	-	-	-	8
Smith, Jesse						-	1	-	-	-	-	-	-	-	-	-	-	-	1	-		-	-	-	-	2
Swallow, Andrew	-	-	1	-	2	-	1	-	1	1	1	-	-	-	-	-	-	-	-	-	2	-	-	1	-	10
Thomas, Lindsay	-	1	-	1				3	1	1	-	2	-		-				1							10
Trotter, David	1	-																								1
Watt, Shannon	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Wells, Daniel	-	1	1	2	2	-	-						1	1	-			1	-	-	1	2	1	1	-	14
Whyman, Djaran																2	2	-								4
Totals	10	15	10	12	18	16	18	22	10	7	11	7	17	14	12	19	16	5	15	13	24	23	8	14	5	341
Opponent	CW	PA	HW	BL	GE	SY	ES	CA	ME	WC	SK	AD	WB	RI	FR	ME	HW	BL	WC	GE	CA	WB	GE	HW	PA	
