Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Adams, Leigh					74	46																				60.0
Archer, Glenn	88	77		85	92	86	82		95	92	96	76	90	89	94	83	93		97	92	93	92	69	96	93	88.6
Brown, Leigh	100	100	91	96	95	97	92	100	85	91	91	95	90	93	93	100	59	72		91	88	92	86			90.8
Campbell, Matt	48		72	68	76	82	76	63	56	58	67	67		46						49						63.7
Edwards, Aaron		68	91	76	97	94	94	88	77	80	89	65					92	79			55	81	85	95	87	82.9
Firrito, Michael	100	100	100	97	95	92	100	100	100	89	90	100	100	100	95	100	89	100	96	86	54		73	100	78	93.1
Gibson, Josh			79	96	100	88	100	91	95	100												84	82	96	93	92.0
Grant, Shannon	91	91	75	78	85	83	91	94	94	100	84	83	80	90	93	87	91	93	75	93	88	94	87	90	93	88.1
Green, Kasey			81	92	97			87		86	86		94	91	78	85	79	72	82	52	90	83			85	83.5
Grima, Blake				36	42	51	53	42	46	55																46.4
Hale, David	76	88	84				59		73		59	65	79	58	89	78	84	70	67	89	73	80	79	56	61	73.3
Hansen, Lachlan	63	85																						48		65.3
Harris, Daniel	67	71	82	72	69	72	62	70	61	57	63	57	72	66	62	67	71	74	70	72	70	73	70	65	69	68.2
Harvey, Brent	84	86	89	87	94	94	91	84	89	90	86	90	88	91	88	90	91	97	93	91	80	93	75	83	91	88.6
Jones, Corey	91	91	77	95	13	91	95	88	100	98	85	86	93	92	97	90	92	97	88	93	88	87	92			87.8
Lower, Ed											72	86	66	55	73	59					73			82	85	72.3
McIntosh, Hamish	69	72	74	71	79	81	62	75	77	76	81	83	72	69	63	73	70	77	74	81	85	73	89	70	56	74.1
McMahon, Scott								74	89	81			67	87	74	87	71	93	85	75	70	74	75	72	71	77.8
Moran, Brad																			80							80.0
Petrie, Drew	100	83	100	98	100	100	97	82	96	76	100	88	98	100	84	96	93	88	98	100	95	90	100	91	96	94.0
Pratt, Daniel	90	82	82	98	83	84	84	79	90	88	88	89	96	88	99	84	100	96	95	96	95	91	86	93	88	89.8
Rawlings, Brady	84	85	96	86	95	84	96	80	86	82	96	74	84	78	94	62	82	79	86	91	81	86	77	86	77	84.3
Riggio, Matt	81	86																								83.5
Sansbury, Eddie			86									96				79	68	82	76	77	90	76	78	77	71	79.7
Simpson, Adam	78	89	80	84	83	92	88	87	81	75	84	85	89	80	83	78	75	85	74	74	84	86	84	81	90	82.8
Sinclair, Jess	86	85	74	82	85	77	88	83	77	90	73	83	84	91	84	78	96	76	78	83	82	86	76	79	85	82.4
Smith, Jesse						76	91	91	86	97	83	81	96	96	90	98	72	94	94	71		96	90	86	84	88.0
Swallow, Andrew	65	63	55	71	66	63	73	69	75	72	62	75	49	69	62	68	65	64	71	60	80	3	65	73	59	63.9
Thomas, Lindsay	81	62	48	58				72	71	67	73	89	56		63				44							65.3
Trotter, David	78	48																								63.0
Watt, Shannon	96	99	100	96	100	78	100	100			92	87	100	95	100	100	100	100	94	100	100	100	99	100	100	97.2
Wells, Daniel	83	91	85	79	82	90	26						57	76	43			59	81	84	86	79	84	82	88	75.3
Whyman, Djaran																57	67	32								52.0
Totals																										
Opponent	CW	PA	HW	BL	GE	SY	ES	CA	ME	WC	SK	AD	WB	RI	FR	ME	HW	BL	WC	GE	CA	WB	GE	HW	PA	
