Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Adams, Leigh					-	-																				
Archer, Glenn	-	-		-	-	-	-		-	-	2	1	-	-	-	-	-		-	-	-	-	-	-	1	4
Brown, Leigh	-	1	2	2	1	-	1	-	1	-	-	-	1	1	-	1	1	1		-	-	3	-			16
Campbell, Matt	-		-	-	-	-	-	-	1	1	-	-		-						1						3
Edwards, Aaron		1	1	1	1	-	-	-	2	-	1	1					-	-			1	2	-	-	3	14
Firrito, Michael	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	1
Gibson, Josh			-	-	-	-	-	-	-	-												-	-	-	-	
Grant, Shannon	2	1	-	-	-	2	-	1	3	1	2	2	-	1	1	-	-	-	1	-	-	2	-	1	1	21
Green, Kasey			-	-	1			1		-	-		1	-	-	-	-	-	-	-	-	2			-	5
Grima, Blake				-	-	-	-	-	-	-																
Hale, David	1	1	1				-		-		1	1	-	1	1	1	-	-	-	1	1	1	-	-	-	11
Hansen, Lachlan	-	1																						-		1
Harris, Daniel	1	-	-	-	-	-	-	-	-	1	-	-	-	1	1	-	1	-	-	-	-	-	-	-	-	5
Harvey, Brent	1	1	1	-	-	-	-	-	-	-	-	1	1	-	2	-	1	1	1	3	-	2	-	1	1	17
Jones, Corey	2	1	1	1	1	1	1	3	3	1	1	-	3	2	-	1	4	-	2	-	2	1	-			31
Lower, Ed											1	-	-	-	-	-					-			-	1	2
McIntosh, Hamish	-	-	-	-	-	-	-	1	-	1	-	-	-	3	-	-	-	1	1	-	1	2	-	-	-	10
McMahon, Scott								-	-	-			-	1	1	1	-	2	2	-	1	-	-	-	-	8
Moran, Brad																			-							
Petrie, Drew	-	1	-	1	-	-	2	1	-	2	-	-	-	-	1	1	1	2	1	-	2	1	-	-	-	16
Pratt, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rawlings, Brady	-	-	-	-	-	1	-	-	1	-	-	-	2	-	-	-	1	-	-	-	-	-	-	-	-	5
Riggio, Matt	-	-																								
Sansbury, Eddie			-									1				1	-	-	1	-	1	-	1	-	3	8
Simpson, Adam	1	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	4
Sinclair, Jess	1	1	-	-	-	1	-	2	-	1	-	-	-	1	-	2	-	1	-	-	1	-	-	1	-	12
Smith, Jesse						2	-	-	-	-	-	-	-	1	-	-	-	1	-	-		-	-	1	1	6
Swallow, Andrew	-	-	-	-	-	-	1	1	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4
Thomas, Lindsay	5	2	1	-				2	3	1	3	1	-		-				1							19
Trotter, David	-	-																								
Watt, Shannon	-	1	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Wells, Daniel	2	1	1	1	3	2	-						-	2	-			-	-	3	-	1	-	-	2	18
Whyman, Djaran																2	-	-								2
Totals	16	13	8	6	7	10	5	12	15	12	11	8	8	14	7	10	9	9	10	8	10	17	1	5	13	244
Opponent	CW	PA	HW	BL	GE	SY	ES	CA	ME	WC	SK	AD	WB	RI	FR	ME	HW	BL	WC	GE	CA	WB	GE	HW	PA	
